"Mercadoria";"Vencimento";"Preço de ajuste anterior";"Preço de ajuste Atual";"Variação";"Valor do ajuste por contrato (R$)";"Data Atualização"
"DI1 - DI de 1 dia";"G18";"94.975,72";"94.991,02";"15,30";"15,30";"26/06/2017"
"DI1 - DI de 1 dia";"H18";"94.414,87";"94.432,86";"17,99";"17,99";"26/06/2017"
"DI1 - DI de 1 dia";"J18";"93.779,23";"93.800,98";"21,75";"21,75";"26/06/2017"
"DI1 - DI de 1 dia";"K18";"93.118,86";"93.138,26";"19,40";"19,40";"26/06/2017"
"DI1 - DI de 1 dia";"M18";"92.467,87";"92.483,95";"16,08";"16,08";"26/06/2017"
"DI1 - DI de 1 dia";"N18";"91.803,49";"91.833,25";"29,76";"29,76";"26/06/2017"
"DI1 - DI de 1 dia";"V18";"89.782,75";"89.820,40";"37,65";"37,65";"26/06/2017"
"DI1 - DI de 1 dia";"F19";"87.817,52";"87.862,51";"44,99";"44,99";"26/06/2017"
"DI1 - DI de 1 dia";"J19";"85.797,37";"85.821,82";"24,45";"24,45";"26/06/2017"
"DI1 - DI de 1 dia";"N19";"83.692,73";"83.736,14";"43,41";"43,41";"26/06/2017"
"DI1 - DI de 1 dia";"V19";"81.422,86";"81.488,25";"65,39";"65,39";"26/06/2017"
"DI1 - DI de 1 dia";"F20";"79.306,82";"79.359,99";"53,17";"53,17";"26/06/2017"
"DI1 - DI de 1 dia";"J20";"77.224,23";"77.300,97";"76,74";"76,74";"26/06/2017"
"DI1 - DI de 1 dia";"N20";"75.193,44";"75.254,56";"61,12";"61,12";"26/06/2017"
"DI1 - DI de 1 dia";"V20";"73.014,64";"73.111,90";"97,26";"97,26";"26/06/2017"
"DI1 - DI de 1 dia";"F21";"71.103,38";"71.171,51";"68,13";"68,13";"26/06/2017"
"DI1 - DI de 1 dia";"J21";"69.277,24";"69.308,24";"31,00";"31,00";"26/06/2017"
"DI1 - DI de 1 dia";"N21";"67.391,46";"67.440,86";"49,40";"49,40";"26/06/2017"
"DI1 - DI de 1 dia";"V21";"65.544,60";"65.583,20";"38,60";"38,60";"26/06/2017"
"DI1 - DI de 1 dia";"F22";"63.781,11";"63.873,00";"91,89";"91,89";"26/06/2017"
"DI1 - DI de 1 dia";"J22";"62.105,05";"62.202,12";"97,07";"97,07";"26/06/2017"
"DI1 - DI de 1 dia";"N22";"60.476,57";"60.578,74";"102,17";"102,17";"26/06/2017"
"DI1 - DI de 1 dia";"F23";"57.228,35";"57.343,35";"115,00";"115,00";"26/06/2017"
"DI1 - DI de 1 dia";"N23";"54.279,11";"54.397,91";"118,80";"118,80";"26/06/2017"
"DI1 - DI de 1 dia";"F24";"51.420,78";"51.542,61";"121,83";"121,83";"26/06/2017"
"DI1 - DI de 1 dia";"N24";"48.734,45";"48.858,63";"124,18";"124,18";"26/06/2017"
"DI1 - DI de 1 dia";"F25";"46.044,72";"46.170,66";"125,94";"125,94";"26/06/2017"
"DI1 - DI de 1 dia";"F26";"41.311,64";"41.439,66";"128,02";"128,02";"26/06/2017"
"DI1 - DI de 1 dia";"F27";"37.071,05";"37.167,45";"96,40";"96,40";"26/06/2017"
"DI1 - DI de 1 dia";"F28";"33.247,75";"33.343,19";"95,44";"95,44";"26/06/2017"
"DI1 - DI de 1 dia";"F29";"29.878,71";"29.972,49";"93,78";"93,78";"26/06/2017"
"DI1 - DI de 1 dia";"F30";"26.756,37";"26.847,55";"91,18";"91,18";"26/06/2017"
"DOL - Dólar comercial";"N17";"3.344,6710";"3.304,8030";"-39,8680";"1.993,40";"26/06/2017"
"DOL - Dólar comercial";"Q17";"3.364,3550";"3.324,4970";"-39,8580";"1.992,90";"26/06/2017"
"DOL - Dólar comercial";"U17";"3.386,0610";"3.346,2220";"-39,8390";"1.991,95";"26/06/2017"
"DOL - Dólar comercial";"V17";"3.402,4550";"3.362,2880";"-40,1670";"2.008,35";"26/06/2017"
"DOL - Dólar comercial";"X17";"3.419,5520";"3.379,4930";"-40,0590";"2.002,95";"26/06/2017"
"DOL - Dólar comercial";"Z17";"3.434,8480";"3.394,9580";"-39,8900";"1.994,50";"26/06/2017"
"DOL - Dólar comercial";"F18";"3.449,0330";"3.408,6540";"-40,3790";"2.018,95";"26/06/2017"
"DOL - Dólar comercial";"J18";"3.495,9340";"3.455,6390";"-40,2950";"2.014,75";"26/06/2017"
"DOL - Dólar comercial";"N18";"3.547,3800";"3.506,4050";"-40,9750";"2.048,75";"26/06/2017"
"DOL - Dólar comercial";"V18";"3.601,9020";"3.560,8170";"-41,0850";"2.054,25";"26/06/2017"
"DOL - Dólar comercial";"J19";"3.713,1120";"3.673,4280";"-39,6840";"1.984,20";"26/06/2017"
"DOL - Dólar comercial";"N19";"3.774,2300";"3.735,4560";"-38,7740";"1.938,70";"26/06/2017"
"DOL - Dólar comercial";"F21";"4.191,7660";"4.152,8270";"-38,9390";"1.946,95";"26/06/2017"
"ETH - Etanol Hidratado";"M17";"1.345,00";"1.345,00";"0,00";"0,00";"26/06/2017"
"ETH - Etanol Hidratado";"N17";"1.330,00";"1.330,00";"0,00";"0,00";"26/06/2017"
"ETH - Etanol Hidratado";"Q17";"1.350,00";"1.342,50";"-7,50";"225,00";"26/06/2017"
"ETH - Etanol Hidratado";"V17";"1.425,00";"1.440,00";"15,00";"450,00";"26/06/2017"
"ETH - Etanol Hidratado";"X17";"1.500,00";"1.500,00";"0,00";"0,00";"26/06/2017"
"ETH - Etanol Hidratado";"Z17";"1.505,00";"1.505,00";"0,00";"0,00";"26/06/2017"
"ETH - Etanol Hidratado";"F18";"1.550,00";"1.550,00";"0,00";"0,00";"26/06/2017"
"ETH - Etanol Hidratado";"G18";"1.550,00";"1.550,00";"0,00";"0,00";"26/06/2017"
"ETH - Etanol Hidratado";"H18";"1.550,00";"1.550,00";"0,00";"0,00";"26/06/2017"
"EUR - Euro";"N17";"3.746,7170";"3.696,2690";"-50,4480";"2.522,40";"26/06/2017"
"EUR - Euro";"Q17";"3.773,7160";"3.723,1950";"-50,5210";"2.526,05";"26/06/2017"
"EUR - Euro";"U17";"3.803,6000";"3.752,9210";"-50,6790";"2.533,95";"26/06/2017"
"FRC - FRA de cupom";"Q17";"2,61";"2,52";"-0,09";"0,04";"26/06/2017"
"FRC - FRA de cupom";"U17";"2,28";"2,17";"-0,11";"0,05";"26/06/2017"
"FRC - FRA de cupom";"V17";"2,26";"2,21";"-0,05";"0,02";"26/06/2017"
"FRC - FRA de cupom";"X17";"2,30";"2,23";"-0,07";"0,03";"26/06/2017"
"FRC - FRA de cupom";"Z17";"2,29";"2,22";"-0,07";"0,03";"26/06/2017"
"FRC - FRA de cupom";"F18";"2,33";"2,26";"-0,07";"0,03";"26/06/2017"
"FRC - FRA de cupom";"G18";"2,32";"2,24";"-0,08";"0,04";"26/06/2017"
"FRC - FRA de cupom";"J18";"2,41";"2,32";"-0,09";"0,04";"26/06/2017"
"FRC - FRA de cupom";"N18";"2,48";"2,41";"-0,07";"0,03";"26/06/2017"
"FRC - FRA de cupom";"V18";"2,55";"2,48";"-0,07";"0,03";"26/06/2017"
"FRC - FRA de cupom";"F19";"2,65";"2,56";"-0,09";"0,04";"26/06/2017"
"FRC - FRA de cupom";"N19";"2,81";"2,70";"-0,11";"0,05";"26/06/2017"
"FRC - FRA de cupom";"V19";"2,90";"2,79";"-0,11";"0,05";"26/06/2017"
"FRC - FRA de cupom";"F20";"2,99";"2,88";"-0,11";"0,05";"26/06/2017"
"FRC - FRA de cupom";"N20";"3,18";"3,06";"-0,12";"0,06";"26/06/2017"
"FRC - FRA de cupom";"V20";"3,29";"3,16";"-0,13";"0,06";"26/06/2017"
"FRC - FRA de cupom";"F21";"3,37";"3,26";"-0,11";"0,05";"26/06/2017"
"FRC - FRA de cupom";"F22";"3,75";"3,63";"-0,12";"0,06";"26/06/2017"
"GBP - Libra Esterlina";"N17";"4.255,8940";"4.204,5080";"-51,3860";"1.798,51";"26/06/2017"
"GBP - Libra Esterlina";"Q17";"4.284,2800";"4.232,8730";"-51,4070";"1.799,24";"26/06/2017"
"GBP - Libra Esterlina";"U17";"4.315,7430";"4.264,1550";"-51,5880";"1.805,58";"26/06/2017"
"ICF - Café Arábica 4/5";"N17";"139,95";"142,60";"2,65";"875,26";"26/06/2017"
"ICF - Café Arábica 4/5";"U17";"146,05";"147,25";"1,20";"396,34";"26/06/2017"
"ICF - Café Arábica 4/5";"Z17";"149,50";"151,50";"2,00";"660,58";"26/06/2017"
"ICF - Café Arábica 4/5";"U18";"157,20";"159,05";"1,85";"611,03";"26/06/2017"
"ICF - Café Arábica 4/5";"Z18";"156,50";"158,35";"1,85";"611,03";"26/06/2017"
"ICF - Café Arábica 4/5";"U19";"163,85";"165,70";"1,85";"611,03";"26/06/2017"
"IND - Ibovespa";"Q17";"61.922";"62.999";"1.077";"1.077,00";"26/06/2017"
"IND - Ibovespa";"V17";"62.762";"63.816";"1.054";"1.054,00";"26/06/2017"
"IND - Ibovespa";"Z17";"63.451";"64.574";"1.123";"1.123,00";"26/06/2017"
"IND - Ibovespa";"M18";"65.742";"66.871";"1.129";"1.129,00";"26/06/2017"
"IND - Ibovespa";"Z18";"68.400";"69.557";"1.157";"1.157,00";"26/06/2017"
"ISP - S&P 500";"U17";"2.435,00";"2.436,00";"1,00";"165,14";"26/06/2017"
"ISP - S&P 500";"Z17";"2.433,00";"2.434,00";"1,00";"165,14";"26/06/2017"
"JPY - Iene";"N17";"3.006,9400";"2.954,3400";"-52,6000";"2.630,00";"26/06/2017"
"JPY - Iene";"Q17";"3.027,6500";"2.974,9400";"-52,7100";"2.635,50";"26/06/2017"
"JPY - Iene";"U17";"3.050,6600";"2.997,7100";"-52,9500";"2.647,50";"26/06/2017"
"MXN - Peso mexicano";"N17";"1.855,1990";"1.847,1210";"-8,0780";"605,85";"26/06/2017"
"MXN - Peso mexicano";"Q17";"1.856,9740";"1.849,0430";"-7,9310";"594,82";"26/06/2017"
"MXN - Peso mexicano";"U17";"1.859,3840";"1.851,6040";"-7,7800";"583,50";"26/06/2017"
"NZD - DÓLAR DA NOVA ZELÂNDIA";"Q17";"2.450,5380";"2.422,3230";"-28,2150";"2.116,12";"26/06/2017"
"OZ1 - Ouro 250g";"0000";"133,700";"131,786";"-2,500";"0,00";"26/06/2017"
"SJC - Soja Financeira Cross Listing";"N17";"19,9405";"19,9901";"0,0496";"73,72";"26/06/2017"
"SJC - Soja Financeira Cross Listing";"Q17";"20,0287";"20,0893";"0,0606";"90,07";"26/06/2017"
"SJC - Soja Financeira Cross Listing";"U17";"20,0397";"20,1168";"0,0771";"114,59";"26/06/2017"
"SJC - Soja Financeira Cross Listing";"X17";"20,0838";"20,1444";"0,0606";"90,07";"26/06/2017"
"SJC - Soja Financeira Cross Listing";"K18";"20,5467";"20,6129";"0,0662";"98,39";"26/06/2017"
"T10 - US T-Note 10 anos";"U17";"126,7343";"126,7812";"0,0469";"155,37";"26/06/2017"
"TRY - LIRA TURCA";"N17";"952,5190";"943,9340";"-8,5850";"643,87";"26/06/2017"
"TRY - LIRA TURCA";"U17";"946,8910";"939,0760";"-7,8150";"586,12";"26/06/2017"
"WDO - Dólar Comercial Míni";"N17";"3.344,6710";"3.304,8030";"-39,8680";"398,68";"26/06/2017"
"WDO - Dólar Comercial Míni";"Q17";"3.364,3550";"3.324,4970";"-39,8580";"398,58";"26/06/2017"
"WDO - Dólar Comercial Míni";"U17";"3.386,0610";"3.346,2220";"-39,8390";"398,39";"26/06/2017"
"WDO - Dólar Comercial Míni";"X17";"3.419,5520";"3.379,4930";"-40,0590";"400,59";"26/06/2017"
"WDO - Dólar Comercial Míni";"Z17";"3.434,8480";"3.394,9580";"-39,8900";"398,90";"26/06/2017"
"WEU - EURO MÍNI";"N17";"3.746,7170";"3.696,2690";"-50,4480";"504,48";"26/06/2017"
"WIN - Ibovespa Mini";"Q17";"61.922";"62.999";"1.077";"215,40";"26/06/2017"
"WIN - Ibovespa Mini";"V17";"62.762";"63.816";"1.054";"210,80";"26/06/2017"
"WTI - Petróleo Mini";"Q17";"43,01";"43,38";"0,37";"122,20";"26/06/2017"
"WTI - Petróleo Mini";"U17";"43,27";"43,61";"0,34";"112,29";"26/06/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"N17";"2.581,6430";"2.568,7360";"-12,9070";"451,74";"26/06/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"Q17";"2.582,2340";"2.570,6770";"-11,5570";"404,49";"26/06/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"U17";"2.584,3620";"2.573,3730";"-10,9890";"384,61";"26/06/2017"
