"Mercadoria";"Vencimento";"Preço de ajuste anterior";"Preço de ajuste Atual";"Variação";"Valor do ajuste por contrato (R$)";"Data Atualização"
"DAP - Cupom de DI x IPCA";"N17";"99.064,12";"98.898,15";"-165,97";"200,96";"16/06/2017"
"DAP - Cupom de DI x IPCA";"Q17";"98.584,87";"98.421,06";"-163,81";"198,34";"16/06/2017"
"DAP - Cupom de DI x IPCA";"F18";"96.932,53";"96.887,01";"-45,52";"55,11";"16/06/2017"
"DAP - Cupom de DI x IPCA";"Q18";"94.143,64";"94.129,32";"-14,32";"17,33";"16/06/2017"
"DAP - Cupom de DI x IPCA";"K19";"90.953,22";"91.030,59";"77,37";"93,68";"16/06/2017"
"DAP - Cupom de DI x IPCA";"Q20";"84.461,72";"84.559,73";"98,01";"118,67";"16/06/2017"
"DAP - Cupom de DI x IPCA";"K21";"80.949,56";"81.126,18";"176,62";"213,86";"16/06/2017"
"DAP - Cupom de DI x IPCA";"Q22";"75.306,57";"75.598,18";"291,61";"353,09";"16/06/2017"
"DAP - Cupom de DI x IPCA";"K23";"72.262,40";"72.582,78";"320,38";"387,93";"16/06/2017"
"DAP - Cupom de DI x IPCA";"Q24";"67.653,98";"68.110,57";"456,59";"552,86";"16/06/2017"
"DAP - Cupom de DI x IPCA";"Q26";"60.307,26";"60.882,13";"574,87";"696,08";"16/06/2017"
"DAP - Cupom de DI x IPCA";"Q30";"48.466,39";"48.948,54";"482,15";"583,81";"16/06/2017"
"DDI - Cupom cambial";"N17";"99.909,84";"99.976,39";"66,55";"109,26";"16/06/2017"
"DDI - Cupom cambial";"Q17";"99.722,38";"99.783,25";"60,87";"99,93";"16/06/2017"
"DDI - Cupom cambial";"U17";"99.570,06";"99.622,84";"52,78";"86,65";"16/06/2017"
"DDI - Cupom cambial";"V17";"99.359,19";"99.412,47";"53,28";"87,47";"16/06/2017"
"DDI - Cupom cambial";"X17";"99.158,75";"99.205,20";"46,45";"76,26";"16/06/2017"
"DDI - Cupom cambial";"Z17";"98.974,98";"99.015,78";"40,80";"66,98";"16/06/2017"
"DDI - Cupom cambial";"F18";"98.750,26";"98.792,54";"42,28";"69,41";"16/06/2017"
"DDI - Cupom cambial";"G18";"98.567,30";"98.607,71";"40,41";"66,34";"16/06/2017"
"DDI - Cupom cambial";"H18";"98.372,43";"98.406,15";"33,72";"55,36";"16/06/2017"
"DDI - Cupom cambial";"J18";"98.138,86";"98.157,64";"18,78";"30,83";"16/06/2017"
"DDI - Cupom cambial";"K18";"97.930,71";"97.945,32";"14,61";"23,98";"16/06/2017"
"DDI - Cupom cambial";"M18";"97.694,61";"97.710,59";"15,98";"26,23";"16/06/2017"
"DDI - Cupom cambial";"N18";"97.499,67";"97.502,79";"3,12";"5,12";"16/06/2017"
"DDI - Cupom cambial";"V18";"96.836,62";"96.826,25";"-10,37";"17,02";"16/06/2017"
"DDI - Cupom cambial";"F19";"96.101,14";"96.064,94";"-36,20";"59,43";"16/06/2017"
"DDI - Cupom cambial";"J19";"95.432,97";"95.390,42";"-42,55";"69,85";"16/06/2017"
"DDI - Cupom cambial";"N19";"94.632,78";"94.559,92";"-72,86";"119,62";"16/06/2017"
"DDI - Cupom cambial";"V19";"93.844,86";"93.785,54";"-59,32";"97,39";"16/06/2017"
"DDI - Cupom cambial";"F20";"92.986,77";"92.918,81";"-67,96";"111,57";"16/06/2017"
"DDI - Cupom cambial";"J20";"92.099,04";"92.021,72";"-77,32";"126,94";"16/06/2017"
"DDI - Cupom cambial";"N20";"91.216,66";"91.140,05";"-76,61";"125,77";"16/06/2017"
"DDI - Cupom cambial";"V20";"90.291,54";"90.122,03";"-169,51";"278,30";"16/06/2017"
"DDI - Cupom cambial";"F21";"89.332,61";"89.137,06";"-195,55";"321,05";"16/06/2017"
"DDI - Cupom cambial";"J21";"88.518,95";"88.312,35";"-206,60";"339,19";"16/06/2017"
"DDI - Cupom cambial";"N21";"87.517,91";"87.294,31";"-223,60";"367,10";"16/06/2017"
"DDI - Cupom cambial";"V21";"86.594,45";"86.347,83";"-246,62";"404,90";"16/06/2017"
"DDI - Cupom cambial";"F22";"85.484,98";"85.242,41";"-242,57";"398,25";"16/06/2017"
"DDI - Cupom cambial";"J22";"84.617,17";"84.373,35";"-243,82";"400,30";"16/06/2017"
"DDI - Cupom cambial";"F23";"81.443,37";"81.177,76";"-265,61";"436,07";"16/06/2017"
"DDI - Cupom cambial";"F24";"77.480,34";"77.187,05";"-293,29";"481,52";"16/06/2017"
"DDI - Cupom cambial";"F25";"73.346,69";"73.038,99";"-307,70";"505,18";"16/06/2017"
"DDI - Cupom cambial";"F26";"69.299,36";"68.961,32";"-338,04";"554,99";"16/06/2017"
"DDI - Cupom cambial";"F27";"65.360,90";"65.024,26";"-336,64";"552,69";"16/06/2017"
"DDI - Cupom cambial";"F28";"61.838,04";"61.496,36";"-341,68";"560,97";"16/06/2017"
"DDI - Cupom cambial";"F30";"55.273,15";"54.949,65";"-323,50";"531,12";"16/06/2017"
"DI1 - DI de 1 dia";"N17";"99.579,12";"99.579,10";"-0,02";"0,02";"16/06/2017"
"DI1 - DI de 1 dia";"Q17";"98.787,86";"98.788,80";"0,94";"0,94";"16/06/2017"
"DI1 - DI de 1 dia";"U17";"97.985,18";"97.987,03";"1,85";"1,85";"16/06/2017"
"DI1 - DI de 1 dia";"V17";"97.315,94";"97.324,55";"8,61";"8,61";"16/06/2017"
"DI1 - DI de 1 dia";"X17";"96.622,69";"96.635,40";"12,71";"12,71";"16/06/2017"
"DI1 - DI de 1 dia";"Z17";"95.996,21";"96.023,60";"27,39";"27,39";"16/06/2017"
"DI1 - DI de 1 dia";"F18";"95.381,11";"95.406,05";"24,94";"24,94";"16/06/2017"
"DI1 - DI de 1 dia";"G18";"94.689,28";"94.720,02";"30,74";"30,74";"16/06/2017"
"DI1 - DI de 1 dia";"H18";"94.126,28";"94.162,41";"36,13";"36,13";"16/06/2017"
"DI1 - DI de 1 dia";"J18";"93.458,55";"93.501,78";"43,23";"43,23";"16/06/2017"
"DI1 - DI de 1 dia";"K18";"92.789,55";"92.839,63";"50,08";"50,08";"16/06/2017"
"DI1 - DI de 1 dia";"M18";"92.127,52";"92.184,77";"57,25";"57,25";"16/06/2017"
"DI1 - DI de 1 dia";"N18";"91.452,80";"91.518,46";"65,66";"65,66";"16/06/2017"
"DI1 - DI de 1 dia";"V18";"89.409,68";"89.501,23";"91,55";"91,55";"16/06/2017"
"DI1 - DI de 1 dia";"F19";"87.391,13";"87.523,18";"132,05";"132,05";"16/06/2017"
"DI1 - DI de 1 dia";"J19";"85.340,52";"85.504,45";"163,93";"163,93";"16/06/2017"
"DI1 - DI de 1 dia";"N19";"83.268,36";"83.481,88";"213,52";"213,52";"16/06/2017"
"DI1 - DI de 1 dia";"V19";"81.060,39";"81.278,65";"218,26";"218,26";"16/06/2017"
"DI1 - DI de 1 dia";"F20";"78.968,03";"79.167,97";"199,94";"199,94";"16/06/2017"
"DI1 - DI de 1 dia";"J20";"76.905,71";"77.129,35";"223,64";"223,64";"16/06/2017"
"DI1 - DI de 1 dia";"N20";"74.899,69";"75.146,94";"247,25";"247,25";"16/06/2017"
"DI1 - DI de 1 dia";"V20";"72.792,70";"73.075,38";"282,68";"282,68";"16/06/2017"
"DI1 - DI de 1 dia";"F21";"70.825,32";"71.189,80";"364,48";"364,48";"16/06/2017"
"DI1 - DI de 1 dia";"J21";"69.004,82";"69.313,00";"308,18";"308,18";"16/06/2017"
"DI1 - DI de 1 dia";"N21";"67.135,23";"67.503,78";"368,55";"368,55";"16/06/2017"
"DI1 - DI de 1 dia";"V21";"65.301,16";"65.695,34";"394,18";"394,18";"16/06/2017"
"DI1 - DI de 1 dia";"F22";"63.551,43";"63.970,54";"419,11";"419,11";"16/06/2017"
"DI1 - DI de 1 dia";"J22";"61.876,67";"62.325,71";"449,04";"449,04";"16/06/2017"
"DI1 - DI de 1 dia";"N22";"60.249,64";"60.731,45";"481,81";"481,81";"16/06/2017"
"DI1 - DI de 1 dia";"F23";"57.004,79";"57.549,41";"544,62";"544,62";"16/06/2017"
"DI1 - DI de 1 dia";"N23";"54.088,65";"54.651,44";"562,79";"562,79";"16/06/2017"
"DI1 - DI de 1 dia";"F24";"51.220,09";"51.796,90";"576,81";"576,81";"16/06/2017"
"DI1 - DI de 1 dia";"N24";"48.575,18";"49.163,57";"588,39";"588,39";"16/06/2017"
"DI1 - DI de 1 dia";"F25";"45.931,44";"46.528,80";"597,36";"597,36";"16/06/2017"
"DI1 - DI de 1 dia";"F26";"41.272,86";"41.817,11";"544,25";"544,25";"16/06/2017"
"DI1 - DI de 1 dia";"F27";"37.042,38";"37.587,76";"545,38";"545,38";"16/06/2017"
"DI1 - DI de 1 dia";"F28";"33.341,08";"33.883,61";"542,53";"542,53";"16/06/2017"
"DI1 - DI de 1 dia";"F29";"29.989,71";"30.523,79";"534,08";"534,08";"16/06/2017"
"DI1 - DI de 1 dia";"F30";"26.869,78";"27.389,70";"519,92";"519,92";"16/06/2017"
"DOL - Dólar comercial";"N17";"3.294,5010";"3.296,7050";"2,2040";"110,20";"16/06/2017"
"DOL - Dólar comercial";"Q17";"3.314,6620";"3.316,6540";"1,9920";"99,60";"16/06/2017"
"DOL - Dólar comercial";"U17";"3.336,7110";"3.338,4170";"1,7060";"85,30";"16/06/2017"
"DOL - Dólar comercial";"V17";"3.352,5430";"3.354,0440";"1,5010";"75,05";"16/06/2017"
"DOL - Dólar comercial";"X17";"3.369,7850";"3.370,9200";"1,1350";"56,75";"16/06/2017"
"DOL - Dólar comercial";"Z17";"3.385,4900";"3.385,9200";"0,4300";"21,50";"16/06/2017"
"DOL - Dólar comercial";"F18";"3.399,5870";"3.400,1530";"0,5660";"28,30";"16/06/2017"
"DOL - Dólar comercial";"J18";"3.448,0390";"3.447,1050";"-0,9340";"46,70";"16/06/2017"
"DOL - Dólar comercial";"N18";"3.500,7120";"3.498,3120";"-2,4000";"120,00";"16/06/2017"
"DOL - Dólar comercial";"V18";"3.556,3570";"3.552,3390";"-4,0180";"200,90";"16/06/2017"
"DOL - Dólar comercial";"J19";"3.671,9220";"3.663,2480";"-8,6740";"433,70";"16/06/2017"
"DOL - Dólar comercial";"N19";"3.731,7440";"3.719,3330";"-12,4110";"620,55";"16/06/2017"
"DOL - Dólar comercial";"F21";"4.141,6340";"4.111,4100";"-30,2240";"1.511,20";"16/06/2017"
"ETH - Etanol Hidratado";"M17";"1.375,00";"1.375,00";"0,00";"0,00";"16/06/2017"
"ETH - Etanol Hidratado";"N17";"1.375,00";"1.375,00";"0,00";"0,00";"16/06/2017"
"ETH - Etanol Hidratado";"Q17";"1.382,50";"1.355,00";"-27,50";"825,00";"16/06/2017"
"ETH - Etanol Hidratado";"V17";"1.480,00";"1.480,00";"0,00";"0,00";"16/06/2017"
"ETH - Etanol Hidratado";"X17";"1.570,00";"1.570,00";"0,00";"0,00";"16/06/2017"
"ETH - Etanol Hidratado";"Z17";"1.580,00";"1.580,00";"0,00";"0,00";"16/06/2017"
"ETH - Etanol Hidratado";"F18";"1.650,00";"1.650,00";"0,00";"0,00";"16/06/2017"
"ETH - Etanol Hidratado";"G18";"1.650,00";"1.650,00";"0,00";"0,00";"16/06/2017"
"ETH - Etanol Hidratado";"H18";"1.650,00";"1.650,00";"0,00";"0,00";"16/06/2017"
"EUR - Euro";"N17";"3.697,8260";"3.693,1370";"-4,6890";"234,45";"16/06/2017"
"EUR - Euro";"Q17";"3.725,2110";"3.720,3640";"-4,8470";"242,35";"16/06/2017"
"EUR - Euro";"U17";"3.755,4070";"3.750,1570";"-5,2500";"262,50";"16/06/2017"
"FRC - FRA de cupom";"Q17";"2,33";"2,40";"0,07";"0,03";"16/06/2017"
"FRC - FRA de cupom";"U17";"2,05";"2,13";"0,08";"0,04";"16/06/2017"
"FRC - FRA de cupom";"V17";"2,19";"2,24";"0,05";"0,02";"16/06/2017"
"FRC - FRA de cupom";"X17";"2,25";"2,31";"0,06";"0,03";"16/06/2017"
"FRC - FRA de cupom";"F18";"2,31";"2,36";"0,05";"0,02";"16/06/2017"
"FRC - FRA de cupom";"G18";"2,30";"2,35";"0,05";"0,02";"16/06/2017"
"FRC - FRA de cupom";"J18";"2,38";"2,44";"0,06";"0,03";"16/06/2017"
"FRC - FRA de cupom";"V18";"2,51";"2,57";"0,06";"0,03";"16/06/2017"
"FRC - FRA de cupom";"F19";"2,60";"2,67";"0,07";"0,03";"16/06/2017"
"FRC - FRA de cupom";"F20";"2,94";"3,00";"0,06";"0,03";"16/06/2017"
"FRC - FRA de cupom";"N20";"3,14";"3,19";"0,05";"0,02";"16/06/2017"
"FRC - FRA de cupom";"V20";"3,23";"3,32";"0,09";"0,04";"16/06/2017"
"FRC - FRA de cupom";"F23";"4,06";"4,15";"0,09";"0,04";"16/06/2017"
"GBP - Libra Esterlina";"N17";"4.200,8570";"4.215,0970";"14,2400";"498,40";"16/06/2017"
"GBP - Libra Esterlina";"Q17";"4.229,7470";"4.243,9440";"14,1970";"496,89";"16/06/2017"
"GBP - Libra Esterlina";"U17";"4.261,5420";"4.275,4340";"13,8920";"486,22";"16/06/2017"
"IAP - IPCA";"M17";"4.843,41";"4.843,41";"0,00";"0,00";"16/06/2017"
"ICF - Café Arábica 4/5";"N17";"147,35";"144,70";"-2,65";"869,54";"16/06/2017"
"ICF - Café Arábica 4/5";"U17";"151,60";"149,85";"-1,75";"574,22";"16/06/2017"
"ICF - Café Arábica 4/5";"Z17";"155,60";"153,20";"-2,40";"787,51";"16/06/2017"
"ICF - Café Arábica 4/5";"U18";"163,15";"160,60";"-2,55";"836,73";"16/06/2017"
"ICF - Café Arábica 4/5";"Z18";"162,20";"159,75";"-2,45";"803,91";"16/06/2017"
"ICF - Café Arábica 4/5";"U19";"167,65";"165,20";"-2,45";"803,91";"16/06/2017"
"IND - Ibovespa";"Q17";"62.808";"62.495";"-313";"313,00";"16/06/2017"
"IND - Ibovespa";"V17";"63.670";"63.347";"-323";"323,00";"16/06/2017"
"IND - Ibovespa";"Z17";"64.383";"64.046";"-337";"337,00";"16/06/2017"
"IND - Ibovespa";"M18";"66.777";"66.402";"-375";"375,00";"16/06/2017"
"IND - Ibovespa";"Z18";"69.545";"69.102";"-443";"443,00";"16/06/2017"
"ISP - S&P 500";"M17";"2.435,75";"2.434,89";"-0,86";"141,09";"16/06/2017"
"ISP - S&P 500";"U17";"2.433,75";"2.434,00";"0,25";"41,01";"16/06/2017"
"ISP - S&P 500";"Z17";"2.431,25";"2.431,50";"0,25";"41,01";"16/06/2017"
"JPY - Iene";"N17";"3.008,9200";"2.976,0400";"-32,8800";"1.644,00";"16/06/2017"
"JPY - Iene";"Q17";"3.030,3000";"2.997,0700";"-33,2300";"1.661,50";"16/06/2017"
"MXN - Peso mexicano";"N17";"1.826,8160";"1.835,2750";"8,4590";"634,42";"16/06/2017"
"MXN - Peso mexicano";"Q17";"1.829,1240";"1.837,4850";"8,3610";"627,07";"16/06/2017"
"NZD - DÓLAR DA NOVA ZELÂNDIA";"Q17";"2.405,0360";"2.404,8740";"-0,1620";"12,15";"16/06/2017"
"OZ1 - Ouro 250g";"0000";"132,829";"131,533";"1,600";"0,00";"16/06/2017"
"SJC - Soja Financeira Cross Listing";"N17";"20,5412";"20,7011";"0,1599";"236,10";"16/06/2017"
"SJC - Soja Financeira Cross Listing";"Q17";"20,6184";"20,7948";"0,1764";"260,46";"16/06/2017"
"SJC - Soja Financeira Cross Listing";"U17";"20,6404";"20,8333";"0,1929";"284,83";"16/06/2017"
"SJC - Soja Financeira Cross Listing";"X17";"20,7011";"20,9436";"0,2425";"358,07";"16/06/2017"
"SJC - Soja Financeira Cross Listing";"K18";"21,1254";"21,3294";"0,2040";"301,22";"16/06/2017"
"T10 - US T-Note 10 anos";"U17";"126,9218";"126,7500";"-0,1718";"565,08";"16/06/2017"
"TRY - LIRA TURCA";"N17";"937,8560";"937,3090";"-0,5470";"41,02";"16/06/2017"
"TRY - LIRA TURCA";"Q17";"935,6890";"934,5850";"-1,1040";"82,80";"16/06/2017"
"WDO - Dólar Comercial Míni";"N17";"3.294,5010";"3.296,7050";"2,2040";"22,04";"16/06/2017"
"WDO - Dólar Comercial Míni";"Q17";"3.314,6620";"3.316,6540";"1,9920";"19,92";"16/06/2017"
"WDO - Dólar Comercial Míni";"U17";"3.336,7110";"3.338,4170";"1,7060";"17,06";"16/06/2017"
"WDO - Dólar Comercial Míni";"X17";"3.369,7850";"3.370,9200";"1,1350";"11,35";"16/06/2017"
"WDO - Dólar Comercial Míni";"Z17";"3.385,4900";"3.385,9200";"0,4300";"4,30";"16/06/2017"
"WEU - EURO MÍNI";"N17";"3.697,8260";"3.693,1370";"-4,6890";"46,89";"16/06/2017"
"WIN - Ibovespa Mini";"Q17";"62.808";"62.495";"-313";"62,60";"16/06/2017"
"WTI - Petróleo Mini";"N17";"44,73";"44,74";"0,01";"3,28";"16/06/2017"
"WTI - Petróleo Mini";"Q17";"44,93";"44,97";"0,04";"13,12";"16/06/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"N17";"2.592,6450";"2.567,2450";"-25,4000";"889,00";"16/06/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"Q17";"2.595,3520";"2.569,5760";"-25,7760";"902,16";"16/06/2017"
