"Mercadoria";"Vencimento";"Preço de ajuste anterior";"Preço de ajuste Atual";"Variação";"Valor do ajuste por contrato (R$)";"Data Atualização"
"DAP - Cupom de DI x IPCA";"Q18";"95.089,09";"95.112,53";"23,44";"28,35";"05/07/2017"
"DAP - Cupom de DI x IPCA";"F19";"93.179,11";"93.247,59";"68,48";"82,83";"05/07/2017"
"DAP - Cupom de DI x IPCA";"K19";"91.916,84";"91.971,81";"54,97";"66,49";"05/07/2017"
"DAP - Cupom de DI x IPCA";"Q20";"85.390,71";"85.368,38";"-22,33";"27,00";"05/07/2017"
"DAP - Cupom de DI x IPCA";"K21";"81.698,76";"81.618,44";"-80,32";"97,15";"05/07/2017"
"DAP - Cupom de DI x IPCA";"Q22";"75.756,27";"75.664,57";"-91,70";"110,91";"05/07/2017"
"DAP - Cupom de DI x IPCA";"K23";"72.644,46";"72.586,52";"-57,94";"70,08";"05/07/2017"
"DAP - Cupom de DI x IPCA";"Q24";"67.951,12";"67.888,78";"-62,34";"75,40";"05/07/2017"
"DAP - Cupom de DI x IPCA";"Q26";"60.596,84";"60.582,00";"-14,84";"17,95";"05/07/2017"
"DAP - Cupom de DI x IPCA";"Q30";"48.735,50";"48.723,54";"-11,96";"14,46";"05/07/2017"
"DDI - Cupom cambial";"Q17";"99.976,71";"99.575,81";"-400,90";"662,48";"05/07/2017"
"DDI - Cupom cambial";"U17";"99.830,95";"99.432,90";"-398,05";"657,77";"05/07/2017"
"DDI - Cupom cambial";"V17";"99.643,43";"99.246,74";"-396,69";"655,53";"05/07/2017"
"DDI - Cupom cambial";"X17";"99.468,20";"99.076,44";"-391,76";"647,38";"05/07/2017"
"DDI - Cupom cambial";"Z17";"99.295,24";"98.911,04";"-384,20";"634,89";"05/07/2017"
"DDI - Cupom cambial";"F18";"99.090,78";"98.704,75";"-386,03";"637,91";"05/07/2017"
"DDI - Cupom cambial";"G18";"98.924,57";"98.544,50";"-380,07";"628,06";"05/07/2017"
"DDI - Cupom cambial";"H18";"98.740,92";"98.367,37";"-373,55";"617,29";"05/07/2017"
"DDI - Cupom cambial";"J18";"98.518,11";"98.152,82";"-365,29";"603,64";"05/07/2017"
"DDI - Cupom cambial";"K18";"98.323,98";"97.952,52";"-371,46";"613,83";"05/07/2017"
"DDI - Cupom cambial";"M18";"98.069,29";"97.700,35";"-368,94";"609,67";"05/07/2017"
"DDI - Cupom cambial";"N18";"97.879,53";"97.519,06";"-360,47";"595,67";"05/07/2017"
"DDI - Cupom cambial";"V18";"97.234,67";"96.867,39";"-367,28";"606,93";"05/07/2017"
"DDI - Cupom cambial";"F19";"96.472,98";"96.136,13";"-336,85";"556,64";"05/07/2017"
"DDI - Cupom cambial";"J19";"95.770,22";"95.437,93";"-332,29";"549,10";"05/07/2017"
"DDI - Cupom cambial";"N19";"95.020,06";"94.673,21";"-346,85";"573,16";"05/07/2017"
"DDI - Cupom cambial";"V19";"94.250,27";"93.897,99";"-352,28";"582,14";"05/07/2017"
"DDI - Cupom cambial";"F20";"93.357,53";"93.009,63";"-347,90";"574,90";"05/07/2017"
"DDI - Cupom cambial";"J20";"92.516,29";"92.182,30";"-333,99";"551,91";"05/07/2017"
"DDI - Cupom cambial";"N20";"91.615,56";"91.278,35";"-337,21";"557,23";"05/07/2017"
"DDI - Cupom cambial";"V20";"90.679,32";"90.370,16";"-309,16";"510,88";"05/07/2017"
"DDI - Cupom cambial";"F21";"89.666,57";"89.392,44";"-274,13";"452,99";"05/07/2017"
"DDI - Cupom cambial";"J21";"88.744,56";"88.483,87";"-260,69";"430,79";"05/07/2017"
"DDI - Cupom cambial";"N21";"87.743,51";"87.468,27";"-275,24";"454,83";"05/07/2017"
"DDI - Cupom cambial";"V21";"86.877,79";"86.619,86";"-257,93";"426,22";"05/07/2017"
"DDI - Cupom cambial";"F22";"85.722,21";"85.486,40";"-235,81";"389,67";"05/07/2017"
"DDI - Cupom cambial";"J22";"84.796,82";"84.551,10";"-245,72";"406,05";"05/07/2017"
"DDI - Cupom cambial";"N22";"83.699,19";"83.480,16";"-219,03";"361,94";"05/07/2017"
"DDI - Cupom cambial";"F23";"81.591,82";"81.358,19";"-233,63";"386,07";"05/07/2017"
"DDI - Cupom cambial";"F24";"77.228,20";"77.013,32";"-214,88";"355,08";"05/07/2017"
"DDI - Cupom cambial";"F25";"73.118,32";"72.850,60";"-267,72";"442,40";"05/07/2017"
"DDI - Cupom cambial";"F26";"69.285,86";"69.009,63";"-276,23";"456,47";"05/07/2017"
"DDI - Cupom cambial";"F27";"65.385,23";"65.148,35";"-236,88";"391,44";"05/07/2017"
"DDI - Cupom cambial";"F28";"61.890,47";"61.653,80";"-236,67";"391,09";"05/07/2017"
"DDI - Cupom cambial";"F30";"55.318,74";"55.090,92";"-227,82";"376,47";"05/07/2017"
"DI1 - DI de 1 dia";"Q17";"99.283,46";"99.284,31";"0,85";"0,85";"05/07/2017"
"DI1 - DI de 1 dia";"U17";"98.483,59";"98.487,12";"3,53";"3,53";"05/07/2017"
"DI1 - DI de 1 dia";"V17";"97.830,13";"97.836,11";"5,98";"5,98";"05/07/2017"
"DI1 - DI de 1 dia";"X17";"97.170,47";"97.166,29";"-4,18";"4,18";"05/07/2017"
"DI1 - DI de 1 dia";"Z17";"96.564,89";"96.560,70";"-4,19";"4,19";"05/07/2017"
"DI1 - DI de 1 dia";"F18";"95.956,41";"95.962,63";"6,22";"6,22";"05/07/2017"
"DI1 - DI de 1 dia";"G18";"95.289,86";"95.296,18";"6,32";"6,32";"05/07/2017"
"DI1 - DI de 1 dia";"H18";"94.745,21";"94.751,02";"5,81";"5,81";"05/07/2017"
"DI1 - DI de 1 dia";"J18";"94.127,40";"94.131,80";"4,40";"4,40";"05/07/2017"
"DI1 - DI de 1 dia";"K18";"93.490,15";"93.503,95";"13,80";"13,80";"05/07/2017"
"DI1 - DI de 1 dia";"M18";"92.865,65";"92.889,65";"24,00";"24,00";"05/07/2017"
"DI1 - DI de 1 dia";"N18";"92.211,97";"92.248,54";"36,57";"36,57";"05/07/2017"
"DI1 - DI de 1 dia";"V18";"90.221,66";"90.278,44";"56,78";"56,78";"05/07/2017"
"DI1 - DI de 1 dia";"F19";"88.268,25";"88.312,02";"43,77";"43,77";"05/07/2017"
"DI1 - DI de 1 dia";"J19";"86.265,34";"86.316,22";"50,88";"50,88";"05/07/2017"
"DI1 - DI de 1 dia";"N19";"84.188,67";"84.261,59";"72,92";"72,92";"05/07/2017"
"DI1 - DI de 1 dia";"V19";"81.954,62";"82.035,88";"81,26";"81,26";"05/07/2017"
"DI1 - DI de 1 dia";"F20";"79.926,83";"79.961,11";"34,28";"34,28";"05/07/2017"
"DI1 - DI de 1 dia";"J20";"77.831,75";"77.907,87";"76,12";"76,12";"05/07/2017"
"DI1 - DI de 1 dia";"N20";"75.842,89";"75.862,37";"19,48";"19,48";"05/07/2017"
"DI1 - DI de 1 dia";"V20";"73.707,35";"73.750,07";"42,72";"42,72";"05/07/2017"
"DI1 - DI de 1 dia";"F21";"71.771,01";"71.816,08";"45,07";"45,07";"05/07/2017"
"DI1 - DI de 1 dia";"J21";"69.968,08";"69.991,57";"23,49";"23,49";"05/07/2017"
"DI1 - DI de 1 dia";"N21";"68.016,11";"68.016,26";"0,15";"0,15";"05/07/2017"
"DI1 - DI de 1 dia";"V21";"66.132,52";"66.145,53";"13,01";"13,01";"05/07/2017"
"DI1 - DI de 1 dia";"F22";"64.400,95";"64.427,52";"26,57";"26,57";"05/07/2017"
"DI1 - DI de 1 dia";"J22";"62.730,23";"62.757,62";"27,39";"27,39";"05/07/2017"
"DI1 - DI de 1 dia";"N22";"61.108,82";"61.136,95";"28,13";"28,13";"05/07/2017"
"DI1 - DI de 1 dia";"F23";"57.875,01";"57.904,46";"29,45";"29,45";"05/07/2017"
"DI1 - DI de 1 dia";"N23";"54.943,39";"54.929,41";"-13,98";"13,98";"05/07/2017"
"DI1 - DI de 1 dia";"F24";"52.097,05";"52.037,14";"-59,91";"59,91";"05/07/2017"
"DI1 - DI de 1 dia";"N24";"49.392,45";"49.393,41";"0,96";"0,96";"05/07/2017"
"DI1 - DI de 1 dia";"F25";"46.678,10";"46.742,12";"64,02";"64,02";"05/07/2017"
"DI1 - DI de 1 dia";"F26";"41.924,97";"42.006,21";"81,24";"81,24";"05/07/2017"
"DI1 - DI de 1 dia";"F27";"37.657,86";"37.755,43";"97,57";"97,57";"05/07/2017"
"DI1 - DI de 1 dia";"F28";"33.819,75";"33.916,53";"96,78";"96,78";"05/07/2017"
"DI1 - DI de 1 dia";"F29";"30.433,46";"30.528,72";"95,26";"95,26";"05/07/2017"
"DI1 - DI de 1 dia";"F30";"27.289,85";"27.382,62";"92,77";"92,77";"05/07/2017"
"DOL - Dólar comercial";"Q17";"3.328,0800";"3.314,6930";"-13,3870";"669,35";"05/07/2017"
"DOL - Dólar comercial";"U17";"3.350,2160";"3.336,7380";"-13,4780";"673,90";"05/07/2017"
"DOL - Dólar comercial";"V17";"3.366,2580";"3.352,6530";"-13,6050";"680,25";"05/07/2017"
"DOL - Dólar comercial";"X17";"3.383,1510";"3.369,9720";"-13,1790";"658,95";"05/07/2017"
"DOL - Dólar comercial";"Z17";"3.398,4480";"3.385,4460";"-13,0020";"650,10";"05/07/2017"
"DOL - Dólar comercial";"F18";"3.412,9560";"3.399,4400";"-13,5160";"675,80";"05/07/2017"
"DOL - Dólar comercial";"J18";"3.459,1670";"3.446,1790";"-12,9880";"649,40";"05/07/2017"
"DOL - Dólar comercial";"K18";"3.475,8820";"3.462,2400";"-13,6420";"682,10";"05/07/2017"
"DOL - Dólar comercial";"N18";"3.508,1330";"3.493,8280";"-14,3050";"715,25";"05/07/2017"
"DOL - Dólar comercial";"V18";"3.561,9010";"3.546,2140";"-15,6870";"784,35";"05/07/2017"
"DOL - Dólar comercial";"J19";"3.669,1510";"3.654,2650";"-14,8860";"744,30";"05/07/2017"
"DOL - Dólar comercial";"N19";"3.730,2090";"3.713,3760";"-16,8330";"841,65";"05/07/2017"
"DOL - Dólar comercial";"F21";"4.129,0770";"4.113,8700";"-15,2070";"760,35";"05/07/2017"
"ETH - Etanol Hidratado";"N17";"1.350,00";"1.350,00";"0,00";"0,00";"05/07/2017"
"ETH - Etanol Hidratado";"Q17";"1.357,50";"1.357,50";"0,00";"0,00";"05/07/2017"
"ETH - Etanol Hidratado";"V17";"1.450,00";"1.450,00";"0,00";"0,00";"05/07/2017"
"ETH - Etanol Hidratado";"X17";"1.500,00";"1.500,00";"0,00";"0,00";"05/07/2017"
"ETH - Etanol Hidratado";"Z17";"1.505,00";"1.505,00";"0,00";"0,00";"05/07/2017"
"ETH - Etanol Hidratado";"F18";"1.550,00";"1.550,00";"0,00";"0,00";"05/07/2017"
"ETH - Etanol Hidratado";"G18";"1.550,00";"1.550,00";"0,00";"0,00";"05/07/2017"
"ETH - Etanol Hidratado";"H18";"1.550,00";"1.550,00";"0,00";"0,00";"05/07/2017"
"EUR - Euro";"Q17";"3.782,1700";"3.763,7920";"-18,3780";"918,90";"05/07/2017"
"EUR - Euro";"U17";"3.812,7550";"3.794,2680";"-18,4870";"924,35";"05/07/2017"
"EUR - Euro";"V17";"3.836,7680";"3.818,1460";"-18,6220";"931,10";"05/07/2017"
"FRC - FRA de cupom";"U17";"1,69";"1,67";"-0,02";"0,01";"05/07/2017"
"FRC - FRA de cupom";"V17";"1,94";"1,92";"-0,02";"0,01";"05/07/2017"
"FRC - FRA de cupom";"X17";"2,00";"1,97";"-0,03";"0,01";"05/07/2017"
"FRC - FRA de cupom";"Z17";"2,02";"1,98";"-0,04";"0,02";"05/07/2017"
"FRC - FRA de cupom";"F18";"2,09";"2,06";"-0,03";"0,01";"05/07/2017"
"FRC - FRA de cupom";"G18";"2,08";"2,05";"-0,03";"0,01";"05/07/2017"
"FRC - FRA de cupom";"J18";"2,18";"2,14";"-0,04";"0,02";"05/07/2017"
"FRC - FRA de cupom";"K18";"2,21";"2,18";"-0,03";"0,01";"05/07/2017"
"FRC - FRA de cupom";"M18";"2,30";"2,27";"-0,03";"0,01";"05/07/2017"
"FRC - FRA de cupom";"N18";"2,30";"2,27";"-0,03";"0,01";"05/07/2017"
"FRC - FRA de cupom";"V18";"2,38";"2,36";"-0,02";"0,01";"05/07/2017"
"FRC - FRA de cupom";"F19";"2,52";"2,48";"-0,04";"0,02";"05/07/2017"
"FRC - FRA de cupom";"N19";"2,69";"2,67";"-0,02";"0,01";"05/07/2017"
"FRC - FRA de cupom";"F20";"2,89";"2,87";"-0,02";"0,01";"05/07/2017"
"FRC - FRA de cupom";"F21";"3,31";"3,28";"-0,03";"0,01";"05/07/2017"
"FRC - FRA de cupom";"F22";"3,70";"3,67";"-0,03";"0,01";"05/07/2017"
"FRC - FRA de cupom";"F23";"4,10";"4,07";"-0,03";"0,01";"05/07/2017"
"FRC - FRA de cupom";"F24";"4,52";"4,50";"-0,02";"0,01";"05/07/2017"
"FRC - FRA de cupom";"F26";"5,18";"5,18";"0,00";"0,00";"05/07/2017"
"GBP - Libra Esterlina";"Q17";"4.303,4640";"4.290,0420";"-13,4220";"469,77";"05/07/2017"
"GBP - Libra Esterlina";"U17";"4.335,7920";"4.322,2130";"-13,5790";"475,26";"05/07/2017"
"ICF - Café Arábica 4/5";"N17";"147,75";"150,10";"2,35";"775,03";"05/07/2017"
"ICF - Café Arábica 4/5";"U17";"151,25";"154,65";"3,40";"1.121,32";"05/07/2017"
"ICF - Café Arábica 4/5";"Z17";"156,50";"159,55";"3,05";"1.005,89";"05/07/2017"
"ICF - Café Arábica 4/5";"U18";"162,85";"165,85";"3,00";"989,40";"05/07/2017"
"ICF - Café Arábica 4/5";"Z18";"168,00";"170,85";"2,85";"939,93";"05/07/2017"
"ICF - Café Arábica 4/5";"U19";"172,55";"175,25";"2,70";"890,46";"05/07/2017"
"IND - Ibovespa";"Q17";"63.857";"63.752";"-105";"105,00";"05/07/2017"
"IND - Ibovespa";"V17";"64.697";"64.592";"-105";"105,00";"05/07/2017"
"IND - Ibovespa";"Z17";"65.447";"65.341";"-106";"106,00";"05/07/2017"
"IND - Ibovespa";"M18";"67.686";"67.555";"-131";"131,00";"05/07/2017"
"IND - Ibovespa";"Z18";"70.371";"70.220";"-151";"151,00";"05/07/2017"
"ISP - S&P 500";"U17";"2.425,00";"2.429,00";"4,00";"659,60";"05/07/2017"
"ISP - S&P 500";"Z17";"2.423,00";"2.427,00";"4,00";"659,60";"05/07/2017"
"JPY - Iene";"Q17";"2.942,5800";"2.927,0400";"-15,5400";"777,00";"05/07/2017"
"JPY - Iene";"U17";"2.965,3800";"2.949,7200";"-15,6600";"783,00";"05/07/2017"
"JPY - Iene";"V17";"2.983,1900";"2.967,3600";"-15,8300";"791,50";"05/07/2017"
"MXN - Peso mexicano";"Q17";"1.822,3700";"1.805,3320";"-17,0380";"1.277,85";"05/07/2017"
"MXN - Peso mexicano";"U17";"1.824,9810";"1.807,8770";"-17,1040";"1.282,80";"05/07/2017"
"NZD - DÓLAR DA NOVA ZELÂNDIA";"Q17";"2.427,2990";"2.412,0240";"-15,2750";"1.145,62";"05/07/2017"
"OZ1 - Ouro 250g";"0000";"128,917";"128,005";"-0,995";"0,00";"05/07/2017"
"SJC - Soja Financeira Cross Listing";"Q17";"21,3845";"21,6435";"0,2590";"384,38";"05/07/2017"
"SJC - Soja Financeira Cross Listing";"U17";"21,4616";"21,7482";"0,2866";"425,34";"05/07/2017"
"SJC - Soja Financeira Cross Listing";"X17";"21,6215";"21,9191";"0,2976";"441,66";"05/07/2017"
"SJC - Soja Financeira Cross Listing";"K18";"21,8750";"22,1285";"0,2535";"376,21";"05/07/2017"
"T10 - US T-Note 10 anos";"U17";"125,1093";"125,2187";"0,1094";"363,13";"05/07/2017"
"TRY - LIRA TURCA";"Q17";"927,1980";"910,8110";"-16,3870";"1.229,02";"05/07/2017"
"TRY - LIRA TURCA";"U17";"925,3240";"908,3240";"-17,0000";"1.275,00";"05/07/2017"
"WDO - Dólar Comercial Míni";"Q17";"3.328,0800";"3.314,6930";"-13,3870";"133,87";"05/07/2017"
"WDO - Dólar Comercial Míni";"U17";"3.350,2160";"3.336,7380";"-13,4780";"134,78";"05/07/2017"
"WDO - Dólar Comercial Míni";"X17";"3.383,1510";"3.369,9720";"-13,1790";"131,79";"05/07/2017"
"WDO - Dólar Comercial Míni";"Z17";"3.398,4480";"3.385,4460";"-13,0020";"130,02";"05/07/2017"
"WEU - EURO MÍNI";"Q17";"3.782,1700";"3.763,7920";"-18,3780";"183,78";"05/07/2017"
"WIN - Ibovespa Mini";"Q17";"63.857";"63.752";"-105";"21,00";"05/07/2017"
"WIN - Ibovespa Mini";"V17";"64.697";"64.592";"-105";"21,00";"05/07/2017"
"WTI - Petróleo Mini";"Q17";"47,07";"45,13";"-1,94";"639,81";"05/07/2017"
"WTI - Petróleo Mini";"U17";"47,29";"45,34";"-1,95";"643,11";"05/07/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"Q17";"2.510,0190";"2.462,5860";"-47,4330";"1.660,15";"05/07/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"U17";"2.513,3930";"2.464,6940";"-48,6990";"1.704,46";"05/07/2017"
