"Mercadoria";"Vencimento";"Preço de ajuste anterior";"Preço de ajuste Atual";"Variação";"Valor do ajuste por contrato (R$)";"Data Atualização"
"AUD - Dólar comercial australiano";"M17";"2.308,6620";"2.326,9660";"18,3040";"1.098,24";"17/05/2017"
"AUD - Dólar comercial australiano";"N17";"2.323,0560";"2.341,3700";"18,3140";"1.098,84";"17/05/2017"
"AUD - Dólar comercial australiano";"Q17";"2.336,0340";"2.354,1660";"18,1320";"1.087,92";"17/05/2017"
"BGI - Boi gordo";"K17";"135,22";"135,45";"0,23";"75,90";"17/05/2017"
"BGI - Boi gordo";"M17";"134,91";"134,61";"-0,30";"99,00";"17/05/2017"
"BGI - Boi gordo";"N17";"135,78";"135,80";"0,02";"6,60";"17/05/2017"
"BGI - Boi gordo";"Q17";"136,40";"136,50";"0,10";"33,00";"17/05/2017"
"BGI - Boi gordo";"U17";"137,56";"137,36";"-0,20";"66,00";"17/05/2017"
"BGI - Boi gordo";"V17";"138,05";"137,85";"-0,20";"66,00";"17/05/2017"
"BGI - Boi gordo";"X17";"138,75";"138,55";"-0,20";"66,00";"17/05/2017"
"BGI - Boi gordo";"Z17";"139,19";"138,99";"-0,20";"66,00";"17/05/2017"
"BGI - Boi gordo";"K18";"141,73";"141,49";"-0,24";"79,20";"17/05/2017"
"BGI - Boi gordo";"V18";"148,43";"148,18";"-0,25";"82,50";"17/05/2017"
"BRI - IBrX-50";"M17";"11.527";"11.333";"-194";"1.940,00";"17/05/2017"
"BRI - IBrX-50";"Q17";"11.697";"11.501";"-196";"1.960,00";"17/05/2017"
"CAD - Dólar comercial canadense";"M17";"2.289,9260";"2.301,4090";"11,4830";"688,98";"17/05/2017"
"CAD - Dólar comercial canadense";"Q17";"2.321,3850";"2.332,9600";"11,5750";"694,50";"17/05/2017"
"CCM - Milho";"U17";"26,80";"26,81";"0,01";"4,50";"17/05/2017"
"CCM - Milho";"X17";"27,08";"27,09";"0,01";"4,50";"17/05/2017"
"CCM - Milho";"F18";"28,60";"28,61";"0,01";"4,50";"17/05/2017"
"CCM - Milho";"H18";"29,71";"29,84";"0,13";"58,50";"17/05/2017"
"CHF - FRANCO SUÍÇO";"M17";"3.158,6230";"3.204,9870";"46,3640";"2.318,20";"17/05/2017"
"CLP - PESO CHILENO";"M17";"4.660,7000";"4.679,1000";"18,4000";"460,00";"17/05/2017"
"CNY - IUAN";"N17";"4.531,1720";"4.571,8640";"40,6920";"1.424,22";"17/05/2017"
"DAP - Cupom de DI x IPCA";"N17";"98.870,68";"98.877,15";"6,47";"7,81";"17/05/2017"
"DAP - Cupom de DI x IPCA";"F18";"96.917,63";"96.922,29";"4,66";"5,62";"17/05/2017"
"DAP - Cupom de DI x IPCA";"Q18";"94.501,98";"94.488,63";"-13,35";"16,12";"17/05/2017"
"DAP - Cupom de DI x IPCA";"K19";"91.636,92";"91.599,71";"-37,21";"44,93";"17/05/2017"
"DAP - Cupom de DI x IPCA";"Q20";"85.889,77";"85.835,26";"-54,51";"65,82";"17/05/2017"
"DAP - Cupom de DI x IPCA";"K21";"82.616,93";"82.522,01";"-94,92";"114,62";"17/05/2017"
"DAP - Cupom de DI x IPCA";"Q22";"77.416,28";"77.261,67";"-154,61";"186,71";"17/05/2017"
"DAP - Cupom de DI x IPCA";"K23";"74.540,32";"74.455,14";"-85,18";"102,86";"17/05/2017"
"DAP - Cupom de DI x IPCA";"Q24";"70.026,54";"69.977,92";"-48,62";"58,71";"17/05/2017"
"DAP - Cupom de DI x IPCA";"Q26";"63.097,93";"63.042,27";"-55,66";"67,21";"17/05/2017"
"DAP - Cupom de DI x IPCA";"Q30";"52.268,50";"52.136,93";"-131,57";"158,88";"17/05/2017"
"DDI - Cupom cambial";"M17";"100.085,79";"100.925,57";"839,78";"1.298,46";"17/05/2017"
"DDI - Cupom cambial";"N17";"99.963,46";"100.798,80";"835,34";"1.291,60";"17/05/2017"
"DDI - Cupom cambial";"Q17";"99.783,36";"100.607,45";"824,09";"1.274,20";"17/05/2017"
"DDI - Cupom cambial";"U17";"99.638,81";"100.462,83";"824,02";"1.274,09";"17/05/2017"
"DDI - Cupom cambial";"V17";"99.463,09";"100.276,76";"813,67";"1.258,09";"17/05/2017"
"DDI - Cupom cambial";"X17";"99.307,03";"100.107,45";"800,42";"1.237,60";"17/05/2017"
"DDI - Cupom cambial";"Z17";"99.134,19";"99.939,54";"805,35";"1.245,23";"17/05/2017"
"DDI - Cupom cambial";"F18";"98.939,33";"99.726,03";"786,70";"1.216,39";"17/05/2017"
"DDI - Cupom cambial";"G18";"98.783,54";"99.568,54";"785,00";"1.213,76";"17/05/2017"
"DDI - Cupom cambial";"H18";"98.613,38";"99.395,67";"782,29";"1.209,57";"17/05/2017"
"DDI - Cupom cambial";"J18";"98.427,61";"99.215,10";"787,49";"1.217,61";"17/05/2017"
"DDI - Cupom cambial";"K18";"98.235,34";"99.008,54";"773,20";"1.195,52";"17/05/2017"
"DDI - Cupom cambial";"N18";"97.848,52";"98.615,20";"766,68";"1.185,44";"17/05/2017"
"DDI - Cupom cambial";"V18";"97.252,37";"98.004,73";"752,36";"1.163,29";"17/05/2017"
"DDI - Cupom cambial";"F19";"96.535,59";"97.298,35";"762,76";"1.179,37";"17/05/2017"
"DDI - Cupom cambial";"J19";"95.872,19";"96.657,58";"785,39";"1.214,37";"17/05/2017"
"DDI - Cupom cambial";"N19";"95.135,09";"95.891,96";"756,87";"1.170,27";"17/05/2017"
"DDI - Cupom cambial";"V19";"94.426,60";"95.207,79";"781,19";"1.207,87";"17/05/2017"
"DDI - Cupom cambial";"F20";"93.532,07";"94.363,36";"831,29";"1.285,34";"17/05/2017"
"DDI - Cupom cambial";"J20";"92.742,18";"93.611,05";"868,87";"1.343,44";"17/05/2017"
"DDI - Cupom cambial";"N20";"91.871,65";"92.712,58";"840,93";"1.300,24";"17/05/2017"
"DDI - Cupom cambial";"V20";"90.968,71";"91.823,15";"854,44";"1.321,13";"17/05/2017"
"DDI - Cupom cambial";"F21";"90.021,16";"90.850,73";"829,57";"1.282,68";"17/05/2017"
"DDI - Cupom cambial";"J21";"89.107,64";"89.958,17";"850,53";"1.315,08";"17/05/2017"
"DDI - Cupom cambial";"N21";"88.179,04";"89.014,83";"835,79";"1.292,29";"17/05/2017"
"DDI - Cupom cambial";"V21";"87.227,95";"88.075,76";"847,81";"1.310,88";"17/05/2017"
"DDI - Cupom cambial";"F22";"86.179,02";"87.032,96";"853,94";"1.320,36";"17/05/2017"
"DDI - Cupom cambial";"J22";"85.192,67";"86.008,76";"816,09";"1.261,83";"17/05/2017"
"DDI - Cupom cambial";"F23";"82.271,80";"83.024,91";"753,11";"1.164,45";"17/05/2017"
"DDI - Cupom cambial";"F24";"78.138,77";"78.927,69";"788,92";"1.219,82";"17/05/2017"
"DDI - Cupom cambial";"F25";"74.183,22";"74.937,80";"754,58";"1.166,73";"17/05/2017"
"DDI - Cupom cambial";"F26";"70.068,67";"70.758,28";"689,61";"1.066,27";"17/05/2017"
"DDI - Cupom cambial";"F27";"66.207,40";"66.863,13";"655,73";"1.013,88";"17/05/2017"
"DDI - Cupom cambial";"F28";"62.665,22";"63.322,63";"657,41";"1.016,48";"17/05/2017"
"DDI - Cupom cambial";"F30";"56.021,88";"56.616,47";"594,59";"919,35";"17/05/2017"
"DI1 - DI de 1 dia";"M17";"99.540,40";"99.540,41";"0,01";"0,01";"17/05/2017"
"DI1 - DI de 1 dia";"N17";"98.756,75";"98.755,91";"-0,84";"0,84";"17/05/2017"
"DI1 - DI de 1 dia";"Q17";"97.989,81";"97.987,14";"-2,67";"2,67";"17/05/2017"
"DI1 - DI de 1 dia";"U17";"97.229,88";"97.227,84";"-2,04";"2,04";"17/05/2017"
"DI1 - DI de 1 dia";"V17";"96.614,23";"96.610,18";"-4,05";"4,05";"17/05/2017"
"DI1 - DI de 1 dia";"X17";"95.967,83";"95.965,55";"-2,28";"2,28";"17/05/2017"
"DI1 - DI de 1 dia";"Z17";"95.377,63";"95.372,11";"-5,52";"5,52";"17/05/2017"
"DI1 - DI de 1 dia";"F18";"94.796,21";"94.786,12";"-10,09";"10,09";"17/05/2017"
"DI1 - DI de 1 dia";"G18";"94.139,79";"94.129,11";"-10,68";"10,68";"17/05/2017"
"DI1 - DI de 1 dia";"H18";"93.612,32";"93.601,17";"-11,15";"11,15";"17/05/2017"
"DI1 - DI de 1 dia";"J18";"92.982,58";"92.971,03";"-11,55";"11,55";"17/05/2017"
"DI1 - DI de 1 dia";"K18";"92.344,55";"92.331,05";"-13,50";"13,50";"17/05/2017"
"DI1 - DI de 1 dia";"N18";"91.097,23";"91.080,00";"-17,23";"17,23";"17/05/2017"
"DI1 - DI de 1 dia";"V18";"89.169,99";"89.139,86";"-30,13";"30,13";"17/05/2017"
