"Mercadoria";"Vencimento";"Preço de ajuste anterior";"Preço de ajuste Atual";"Variação";"Valor do ajuste por contrato (R$)";"Data Atualização"
"FRC - FRA de cupom";"J19";"2,72";"2,77";"0,05";"0,02";"19/06/2017"
"FRC - FRA de cupom";"N19";"2,83";"2,87";"0,04";"0,02";"19/06/2017"
"FRC - FRA de cupom";"V19";"2,90";"2,97";"0,07";"0,03";"19/06/2017"
"FRC - FRA de cupom";"F20";"3,00";"3,07";"0,07";"0,03";"19/06/2017"
"FRC - FRA de cupom";"F21";"3,42";"3,46";"0,04";"0,02";"19/06/2017"
"FRC - FRA de cupom";"N21";"3,58";"3,62";"0,04";"0,02";"19/06/2017"
"FRC - FRA de cupom";"F22";"3,78";"3,82";"0,04";"0,02";"19/06/2017"
"FRC - FRA de cupom";"F23";"4,15";"4,23";"0,08";"0,04";"19/06/2017"
"GBP - Libra Esterlina";"N17";"4.215,0970";"4.201,3290";"-13,7680";"481,88";"19/06/2017"
"GBP - Libra Esterlina";"Q17";"4.243,9440";"4.229,7460";"-14,1980";"496,93";"19/06/2017"
"GBP - Libra Esterlina";"U17";"4.275,4340";"4.260,7770";"-14,6570";"512,99";"19/06/2017"
"ICF - Café Arábica 4/5";"N17";"144,70";"145,55";"0,85";"280,02";"19/06/2017"
"ICF - Café Arábica 4/5";"U17";"149,85";"149,85";"0,00";"0,00";"19/06/2017"
"ICF - Café Arábica 4/5";"Z17";"153,20";"154,15";"0,95";"312,96";"19/06/2017"
"ICF - Café Arábica 4/5";"U18";"160,60";"161,70";"1,10";"362,38";"19/06/2017"
"ICF - Café Arábica 4/5";"Z18";"159,75";"160,85";"1,10";"362,38";"19/06/2017"
"ICF - Café Arábica 4/5";"U19";"165,20";"166,60";"1,40";"461,21";"19/06/2017"
"IND - Ibovespa";"Q17";"62.495";"62.924";"429";"429,00";"19/06/2017"
"IND - Ibovespa";"V17";"63.347";"63.779";"432";"432,00";"19/06/2017"
"IND - Ibovespa";"Z17";"64.046";"64.474";"428";"428,00";"19/06/2017"
"IND - Ibovespa";"M18";"66.402";"66.807";"405";"405,00";"19/06/2017"
"IND - Ibovespa";"Z18";"69.102";"69.480";"378";"378,00";"19/06/2017"
"ISP - S&P 500";"U17";"2.434,00";"2.448,25";"14,25";"2.347,26";"19/06/2017"
"ISP - S&P 500";"Z17";"2.431,50";"2.445,75";"14,25";"2.347,26";"19/06/2017"
"JPY - Iene";"N17";"2.976,0400";"2.959,2200";"-16,8200";"841,00";"19/06/2017"
"JPY - Iene";"Q17";"2.997,0700";"2.979,9300";"-17,1400";"857,00";"19/06/2017"
"MXN - Peso mexicano";"N17";"1.835,2750";"1.829,9360";"-5,3390";"400,42";"19/06/2017"
"MXN - Peso mexicano";"Q17";"1.837,4850";"1.832,0180";"-5,4670";"410,02";"19/06/2017"
"NZD - DÓLAR DA NOVA ZELÂNDIA";"Q17";"2.404,8740";"2.397,2970";"-7,5770";"568,27";"19/06/2017"
"OZ1 - Ouro 250g";"0000";"131,533";"131,430";"-3,000";"0,00";"19/06/2017"
"SJC - Soja Financeira Cross Listing";"N17";"20,7011";"20,6735";"-0,0276";"40,91";"19/06/2017"
"SJC - Soja Financeira Cross Listing";"Q17";"20,7948";"20,7617";"-0,0331";"49,07";"19/06/2017"
"SJC - Soja Financeira Cross Listing";"U17";"20,8333";"20,8058";"-0,0275";"40,76";"19/06/2017"
"SJC - Soja Financeira Cross Listing";"X17";"20,9436";"20,9105";"-0,0331";"49,07";"19/06/2017"
"SJC - Soja Financeira Cross Listing";"K18";"21,3294";"21,3073";"-0,0221";"32,76";"19/06/2017"
"T10 - US T-Note 10 anos";"U17";"126,7500";"126,4531";"-0,2969";"979,02";"19/06/2017"
"TRY - LIRA TURCA";"N17";"937,3090";"933,0310";"-4,2780";"320,85";"19/06/2017"
"TRY - LIRA TURCA";"Q17";"934,5850";"930,7080";"-3,8770";"290,77";"19/06/2017"
"WDO - Dólar Comercial Míni";"N17";"3.296,7050";"3.299,1010";"2,3960";"23,96";"19/06/2017"
"WDO - Dólar Comercial Míni";"Q17";"3.316,6540";"3.318,8100";"2,1560";"21,56";"19/06/2017"
"WDO - Dólar Comercial Míni";"U17";"3.338,4170";"3.340,2930";"1,8760";"18,76";"19/06/2017"
"WDO - Dólar Comercial Míni";"X17";"3.370,9200";"3.372,5810";"1,6610";"16,61";"19/06/2017"
"WDO - Dólar Comercial Míni";"Z17";"3.385,9200";"3.387,0130";"1,0930";"10,93";"19/06/2017"
"WEU - EURO MÍNI";"N17";"3.693,1370";"3.680,4910";"-12,6460";"126,46";"19/06/2017"
"WIN - Ibovespa Mini";"Q17";"62.495";"62.924";"429";"85,80";"19/06/2017"
"WIN - Ibovespa Mini";"V17";"63.347";"63.779";"432";"86,40";"19/06/2017"
"WTI - Petróleo Mini";"N17";"44,74";"44,20";"-0,54";"177,89";"19/06/2017"
"WTI - Petróleo Mini";"Q17";"44,97";"44,43";"-0,54";"177,89";"19/06/2017"
"WTI - Petróleo Mini";"U17";"45,20";"44,69";"-0,51";"168,01";"19/06/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"N17";"2.567,2450";"2.528,6890";"-38,5560";"1.349,46";"19/06/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"Q17";"2.569,5760";"2.530,9320";"-38,6440";"1.352,54";"19/06/2017"
