"Mercadoria";"Vencimento";"Preço de ajuste anterior";"Preço de ajuste Atual";"Variação";"Valor do ajuste por contrato (R$)";"Data Atualização"
"CCM - Milho";"H18";"29,91";"29,83";"-0,08";"36,00";"31/05/2017"
"CHF - FRANCO SUÍÇO";"M17";"3.347,9240";"3.352,4880";"4,5640";"228,20";"31/05/2017"
"CHF - FRANCO SUÍÇO";"N17";"3.379,2140";"3.378,2740";"-0,9400";"47,00";"31/05/2017"
"CHF - FRANCO SUÍÇO";"U17";"3.437,7590";"3.436,7820";"-0,9770";"48,85";"31/05/2017"
"CLP - PESO CHILENO";"M17";"4.832,6000";"4.830,4570";"-2,1430";"53,57";"31/05/2017"
"CLP - PESO CHILENO";"N17";"4.859,7000";"4.840,3000";"-19,4000";"485,00";"31/05/2017"
"CLP - PESO CHILENO";"U17";"4.912,7000";"4.892,2000";"-20,5000";"512,50";"31/05/2017"
"CNY - IUAN";"N17";"4.788,4500";"4.774,4780";"-13,9720";"489,02";"31/05/2017"
"DAP - Cupom de DI x IPCA";"N17";"98.936,68";"98.948,58";"11,90";"14,40";"31/05/2017"
"DAP - Cupom de DI x IPCA";"F18";"96.808,29";"96.808,08";"-0,21";"0,25";"31/05/2017"
"DAP - Cupom de DI x IPCA";"Q18";"94.163,22";"94.269,94";"106,72";"129,14";"31/05/2017"
"DAP - Cupom de DI x IPCA";"K19";"90.885,05";"91.034,72";"149,67";"181,12";"31/05/2017"
"DAP - Cupom de DI x IPCA";"Q20";"84.466,21";"84.671,50";"205,29";"248,42";"31/05/2017"
"DAP - Cupom de DI x IPCA";"K21";"80.784,93";"80.996,55";"211,62";"256,08";"31/05/2017"
"DAP - Cupom de DI x IPCA";"Q22";"74.938,34";"75.270,90";"332,56";"402,44";"31/05/2017"
"DAP - Cupom de DI x IPCA";"K23";"72.004,72";"72.369,74";"365,02";"441,72";"31/05/2017"
"DAP - Cupom de DI x IPCA";"Q24";"67.581,66";"67.858,36";"276,70";"334,84";"31/05/2017"
"DAP - Cupom de DI x IPCA";"Q26";"60.054,94";"60.317,02";"262,08";"317,15";"31/05/2017"
"DAP - Cupom de DI x IPCA";"Q30";"48.408,01";"48.529,12";"121,11";"146,55";"31/05/2017"
"DDI - Cupom cambial";"M17";"99.824,91";"99.278,66";"-546,25";"891,99";"31/05/2017"
"DDI - Cupom cambial";"N17";"99.741,94";"99.008,02";"-733,92";"1.198,45";"31/05/2017"
"DDI - Cupom cambial";"Q17";"99.574,69";"98.837,40";"-737,29";"1.203,95";"31/05/2017"
"DDI - Cupom cambial";"U17";"99.447,19";"98.699,63";"-747,56";"1.220,72";"31/05/2017"
"DDI - Cupom cambial";"V17";"99.254,19";"98.503,73";"-750,46";"1.225,46";"31/05/2017"
"DDI - Cupom cambial";"X17";"99.077,39";"98.325,95";"-751,44";"1.227,06";"31/05/2017"
"DDI - Cupom cambial";"Z17";"98.894,04";"98.148,91";"-745,13";"1.216,76";"31/05/2017"
"DDI - Cupom cambial";"F18";"98.660,70";"97.920,18";"-740,52";"1.209,23";"31/05/2017"
"DDI - Cupom cambial";"G18";"98.505,40";"97.762,06";"-743,34";"1.213,83";"31/05/2017"
"DDI - Cupom cambial";"H18";"98.324,82";"97.593,35";"-731,47";"1.194,45";"31/05/2017"
"DDI - Cupom cambial";"J18";"98.087,15";"97.352,02";"-735,13";"1.200,43";"31/05/2017"
"DDI - Cupom cambial";"K18";"97.876,96";"97.152,78";"-724,18";"1.182,54";"31/05/2017"
"DDI - Cupom cambial";"N18";"97.479,26";"96.756,30";"-722,96";"1.180,55";"31/05/2017"
"DDI - Cupom cambial";"V18";"96.840,72";"96.117,29";"-723,43";"1.181,32";"31/05/2017"
"DDI - Cupom cambial";"F19";"96.138,47";"95.425,99";"-712,48";"1.163,44";"31/05/2017"
"DDI - Cupom cambial";"J19";"95.411,25";"94.695,23";"-716,02";"1.169,22";"31/05/2017"
"DDI - Cupom cambial";"N19";"94.740,51";"93.961,81";"-778,70";"1.271,57";"31/05/2017"
"DDI - Cupom cambial";"V19";"93.870,86";"93.157,33";"-713,53";"1.165,15";"31/05/2017"
"DDI - Cupom cambial";"F20";"93.025,10";"92.332,88";"-692,22";"1.130,36";"31/05/2017"
"DDI - Cupom cambial";"J20";"92.078,76";"91.399,05";"-679,71";"1.109,93";"31/05/2017"
"DDI - Cupom cambial";"N20";"91.246,22";"90.610,78";"-635,44";"1.037,64";"31/05/2017"
"DDI - Cupom cambial";"V20";"90.282,07";"89.648,60";"-633,47";"1.034,42";"31/05/2017"
"DDI - Cupom cambial";"F21";"89.387,47";"88.758,32";"-629,15";"1.027,37";"31/05/2017"
"DDI - Cupom cambial";"J21";"88.540,28";"87.921,69";"-618,59";"1.010,12";"31/05/2017"
"DDI - Cupom cambial";"N21";"87.558,33";"86.954,34";"-603,99";"986,28";"31/05/2017"
"DDI - Cupom cambial";"V21";"86.618,54";"85.999,31";"-619,23";"1.011,17";"31/05/2017"
"DDI - Cupom cambial";"F22";"85.585,70";"84.986,60";"-599,10";"978,30";"31/05/2017"
"DDI - Cupom cambial";"J22";"84.584,66";"84.009,92";"-574,74";"938,52";"31/05/2017"
"DDI - Cupom cambial";"F23";"81.507,75";"80.982,81";"-524,94";"857,20";"31/05/2017"
"DDI - Cupom cambial";"F24";"77.411,87";"76.950,44";"-461,43";"753,49";"31/05/2017"
"DDI - Cupom cambial";"F25";"73.307,13";"72.843,06";"-464,07";"757,80";"31/05/2017"
"DDI - Cupom cambial";"F26";"69.103,68";"68.686,90";"-416,78";"680,58";"31/05/2017"
"DDI - Cupom cambial";"F27";"65.246,49";"64.838,17";"-408,32";"666,76";"31/05/2017"
"DDI - Cupom cambial";"F28";"61.715,46";"61.357,70";"-357,76";"584,20";"31/05/2017"
"DDI - Cupom cambial";"F30";"55.158,29";"54.824,94";"-333,35";"544,34";"31/05/2017"
"DI1 - DI de 1 dia";"M17";"99.958,11";"99.958,13";"0,02";"0,02";"31/05/2017"
"DI1 - DI de 1 dia";"N17";"99.153,62";"99.155,65";"2,03";"2,03";"31/05/2017"
"DI1 - DI de 1 dia";"Q17";"98.364,29";"98.369,29";"5,00";"5,00";"31/05/2017"
"DI1 - DI de 1 dia";"U17";"97.557,50";"97.568,38";"10,88";"10,88";"31/05/2017"
"DI1 - DI de 1 dia";"V17";"96.894,91";"96.909,54";"14,63";"14,63";"31/05/2017"
"DI1 - DI de 1 dia";"X17";"96.217,95";"96.231,04";"13,09";"13,09";"31/05/2017"
"DI1 - DI de 1 dia";"Z17";"95.575,24";"95.586,49";"11,25";"11,25";"31/05/2017"
"DI1 - DI de 1 dia";"F18";"94.946,04";"94.970,23";"24,19";"24,19";"31/05/2017"
"DI1 - DI de 1 dia";"G18";"94.248,84";"94.278,34";"29,50";"29,50";"31/05/2017"
"DI1 - DI de 1 dia";"H18";"93.628,60";"93.662,46";"33,86";"33,86";"31/05/2017"
"DI1 - DI de 1 dia";"J18";"92.996,12";"93.035,39";"39,27";"39,27";"31/05/2017"
"DI1 - DI de 1 dia";"K18";"92.327,78";"92.363,61";"35,83";"35,83";"31/05/2017"
"DI1 - DI de 1 dia";"N18";"90.948,78";"91.005,28";"56,50";"56,50";"31/05/2017"
"DI1 - DI de 1 dia";"V18";"88.845,47";"88.936,99";"91,52";"91,52";"31/05/2017"
"DI1 - DI de 1 dia";"F19";"86.858,05";"86.927,65";"69,60";"69,60";"31/05/2017"
"DI1 - DI de 1 dia";"J19";"84.785,11";"84.878,76";"93,65";"93,65";"31/05/2017"
"DI1 - DI de 1 dia";"N19";"82.676,81";"82.781,45";"104,64";"104,64";"31/05/2017"
"DI1 - DI de 1 dia";"V19";"80.430,34";"80.537,37";"107,03";"107,03";"31/05/2017"
"DI1 - DI de 1 dia";"F20";"78.318,23";"78.498,93";"180,70";"180,70";"31/05/2017"
"DI1 - DI de 1 dia";"J20";"76.228,55";"76.392,24";"163,69";"163,69";"31/05/2017"
"DI1 - DI de 1 dia";"N20";"74.196,26";"74.421,44";"225,18";"225,18";"31/05/2017"
"DI1 - DI de 1 dia";"V20";"72.084,63";"72.289,35";"204,72";"204,72";"31/05/2017"
"DI1 - DI de 1 dia";"F21";"70.161,40";"70.432,91";"271,51";"271,51";"31/05/2017"
"DI1 - DI de 1 dia";"J21";"68.351,23";"68.557,88";"206,65";"206,65";"31/05/2017"
"DI1 - DI de 1 dia";"N21";"66.491,90";"66.625,12";"133,22";"133,22";"31/05/2017"
"DI1 - DI de 1 dia";"V21";"64.624,48";"64.830,74";"206,26";"206,26";"31/05/2017"
"DI1 - DI de 1 dia";"F22";"62.833,16";"63.118,41";"285,25";"285,25";"31/05/2017"
"DI1 - DI de 1 dia";"J22";"61.163,89";"61.456,57";"292,68";"292,68";"31/05/2017"
"DI1 - DI de 1 dia";"N22";"59.549,16";"59.848,72";"299,56";"299,56";"31/05/2017"
"DI1 - DI de 1 dia";"F23";"56.327,68";"56.639,32";"311,64";"311,64";"31/05/2017"
"DI1 - DI de 1 dia";"N23";"53.403,98";"53.710,94";"306,96";"306,96";"31/05/2017"
"DI1 - DI de 1 dia";"F24";"50.557,20";"50.856,61";"299,41";"299,41";"31/05/2017"
"DI1 - DI de 1 dia";"N24";"47.921,20";"48.211,03";"289,83";"289,83";"31/05/2017"
"DI1 - DI de 1 dia";"F25";"45.260,77";"45.539,05";"278,28";"278,28";"31/05/2017"
"DI1 - DI de 1 dia";"F26";"40.551,98";"40.897,54";"345,56";"345,56";"31/05/2017"
"DI1 - DI de 1 dia";"F27";"36.277,11";"36.653,59";"376,48";"376,48";"31/05/2017"
"DI1 - DI de 1 dia";"F28";"32.615,17";"33.036,17";"421,00";"421,00";"31/05/2017"
"DI1 - DI de 1 dia";"F29";"29.309,92";"29.770,23";"460,31";"460,31";"31/05/2017"
"DI1 - DI de 1 dia";"F30";"26.174,67";"26.666,23";"491,56";"491,56";"31/05/2017"
"DOL - Dólar comercial";"M17";"3.261,5480";"3.243,7000";"-17,8480";"892,40";"31/05/2017"
"DOL - Dólar comercial";"N17";"3.285,2760";"3.261,0510";"-24,2250";"1.211,25";"31/05/2017"
"DOL - Dólar comercial";"Q17";"3.306,0880";"3.281,4410";"-24,6470";"1.232,35";"31/05/2017"
"DOL - Dólar comercial";"U17";"3.329,1610";"3.303,7660";"-25,3950";"1.269,75";"31/05/2017"
"DOL - Dólar comercial";"V17";"3.345,4210";"3.319,6250";"-25,7960";"1.289,80";"31/05/2017"
"DOL - Dólar comercial";"X17";"3.362,9570";"3.336,9970";"-25,9600";"1.298,00";"31/05/2017"
"DOL - Dólar comercial";"Z17";"3.379,3070";"3.353,4500";"-25,8570";"1.292,85";"31/05/2017"
"DOL - Dólar comercial";"F18";"3.393,6750";"3.367,3450";"-26,3300";"1.316,50";"31/05/2017"
"DOL - Dólar comercial";"J18";"3.444,6900";"3.417,4310";"-27,2590";"1.362,95";"31/05/2017"
"DOL - Dólar comercial";"N18";"3.500,4050";"3.472,2860";"-28,1190";"1.405,95";"31/05/2017"
"DOL - Dólar comercial";"V18";"3.559,8000";"3.529,5710";"-30,2290";"1.511,45";"31/05/2017"
"DOL - Dólar comercial";"J19";"3.675,2160";"3.643,6110";"-31,6050";"1.580,25";"31/05/2017"
"DOL - Dólar comercial";"N19";"3.742,4410";"3.706,9880";"-35,4530";"1.772,65";"31/05/2017"
"DOL - Dólar comercial";"F21";"4.160,8430";"4.115,6300";"-45,2130";"2.260,65";"31/05/2017"
"ETH - Etanol Hidratado";"K17";"1.440,00";"1.441,00";"1,00";"30,00";"31/05/2017"
"ETH - Etanol Hidratado";"M17";"1.390,00";"1.390,00";"0,00";"0,00";"31/05/2017"
"ETH - Etanol Hidratado";"N17";"1.400,00";"1.390,00";"-10,00";"300,00";"31/05/2017"
"ETH - Etanol Hidratado";"Q17";"1.415,00";"1.400,00";"-15,00";"450,00";"31/05/2017"
"ETH - Etanol Hidratado";"V17";"1.550,00";"1.550,00";"0,00";"0,00";"31/05/2017"
"ETH - Etanol Hidratado";"X17";"1.630,00";"1.620,00";"-10,00";"300,00";"31/05/2017"
"ETH - Etanol Hidratado";"Z17";"1.650,00";"1.650,00";"0,00";"0,00";"31/05/2017"
"EUR - Euro";"M17";"3.649,6370";"3.647,5410";"-2,0960";"104,80";"31/05/2017"
"EUR - Euro";"N17";"3.680,9660";"3.672,2890";"-8,6770";"433,85";"31/05/2017"
"EUR - Euro";"Q17";"3.708,9920";"3.699,8640";"-9,1280";"456,40";"31/05/2017"
"EUR - Euro";"U17";"3.740,3900";"3.730,6570";"-9,7330";"486,65";"31/05/2017"
"FRC - FRA de cupom";"Q17";"2,08";"2,15";"0,07";"0,03";"31/05/2017"
"FRC - FRA de cupom";"U17";"1,78";"1,87";"0,09";"0,04";"31/05/2017"
"FRC - FRA de cupom";"V17";"1,95";"2,02";"0,07";"0,03";"31/05/2017"
"FRC - FRA de cupom";"X17";"1,99";"2,07";"0,08";"0,04";"31/05/2017"
"FRC - FRA de cupom";"Z17";"2,05";"2,09";"0,04";"0,02";"31/05/2017"
"FRC - FRA de cupom";"F18";"2,15";"2,19";"0,04";"0,02";"31/05/2017"
"FRC - FRA de cupom";"J18";"2,23";"2,24";"0,01";"0,00";"31/05/2017"
"FRC - FRA de cupom";"N18";"2,30";"2,30";"0,00";"0,00";"31/05/2017"
"FRC - FRA de cupom";"V18";"2,37";"2,38";"0,01";"0,00";"31/05/2017"
"FRC - FRA de cupom";"F19";"2,46";"2,47";"0,01";"0,00";"31/05/2017"
"FRC - FRA de cupom";"J19";"2,56";"2,57";"0,01";"0,00";"31/05/2017"
"FRC - FRA de cupom";"N19";"2,61";"2,66";"0,05";"0,02";"31/05/2017"
"FRC - FRA de cupom";"V19";"2,75";"2,76";"0,01";"0,00";"31/05/2017"
"FRC - FRA de cupom";"F20";"2,85";"2,85";"0,00";"0,00";"31/05/2017"
"FRC - FRA de cupom";"N20";"3,06";"3,05";"-0,01";"0,00";"31/05/2017"
"FRC - FRA de cupom";"F21";"3,26";"3,25";"-0,01";"0,00";"31/05/2017"
"FRC - FRA de cupom";"N21";"3,43";"3,42";"-0,01";"0,00";"31/05/2017"
"FRC - FRA de cupom";"F22";"3,62";"3,61";"-0,01";"0,00";"31/05/2017"
"FRC - FRA de cupom";"F23";"4,01";"3,99";"-0,02";"0,01";"31/05/2017"
"FRC - FRA de cupom";"F24";"4,37";"4,35";"-0,02";"0,01";"31/05/2017"
"FRC - FRA de cupom";"F25";"4,74";"4,72";"-0,02";"0,01";"31/05/2017"
"GBP - Libra Esterlina";"M17";"4.194,5340";"4.187,4550";"-7,0790";"247,76";"31/05/2017"
"GBP - Libra Esterlina";"N17";"4.228,0540";"4.207,9200";"-20,1340";"704,69";"31/05/2017"
"GBP - Libra Esterlina";"Q17";"4.257,9740";"4.237,2890";"-20,6850";"723,97";"31/05/2017"
"GBP - Libra Esterlina";"U17";"4.291,4530";"4.269,9300";"-21,5230";"753,30";"31/05/2017"
"IAP - IPCA";"M17";"4.850,96";"4.851,01";"0,05";"1,25";"31/05/2017"
"ICF - Café Arábica 4/5";"N17";"156,00";"152,35";"-3,65";"1.182,16";"31/05/2017"
"ICF - Café Arábica 4/5";"U17";"160,45";"156,50";"-3,95";"1.279,32";"31/05/2017"
"ICF - Café Arábica 4/5";"Z17";"164,60";"161,05";"-3,55";"1.149,77";"31/05/2017"
"ICF - Café Arábica 4/5";"U18";"171,75";"168,10";"-3,65";"1.182,16";"31/05/2017"
"ICF - Café Arábica 4/5";"Z18";"170,50";"166,90";"-3,60";"1.165,96";"31/05/2017"
"ICF - Café Arábica 4/5";"U19";"175,20";"171,75";"-3,45";"1.117,38";"31/05/2017"
"IND - Ibovespa";"M17";"64.229";"62.921";"-1.308";"1.308,00";"31/05/2017"
"IND - Ibovespa";"Q17";"65.211";"63.869";"-1.342";"1.342,00";"31/05/2017"
"IND - Ibovespa";"V17";"66.109";"64.754";"-1.355";"1.355,00";"31/05/2017"
"IND - Ibovespa";"Z17";"66.845";"65.473";"-1.372";"1.372,00";"31/05/2017"
"IND - Ibovespa";"M18";"69.392";"67.942";"-1.450";"1.450,00";"31/05/2017"
"IND - Ibovespa";"Z18";"72.322";"70.789";"-1.533";"1.533,00";"31/05/2017"
"ISP - S&P 500";"M17";"2.411,75";"2.414,00";"2,25";"364,36";"31/05/2017"
"ISP - S&P 500";"U17";"2.409,00";"2.411,50";"2,50";"404,85";"31/05/2017"
"JPY - Iene";"M17";"2.944,0700";"2.933,2190";"-10,8510";"542,55";"31/05/2017"
"JPY - Iene";"N17";"2.968,3400";"2.952,7900";"-15,5500";"777,50";"31/05/2017"
"JPY - Iene";"Q17";"2.990,0200";"2.974,0700";"-15,9500";"797,50";"31/05/2017"
"MXN - Peso mexicano";"M17";"1.743,7850";"1.734,6170";"-9,1680";"687,60";"31/05/2017"
"MXN - Peso mexicano";"N17";"1.747,0000";"1.738,5860";"-8,4140";"631,05";"31/05/2017"
"MXN - Peso mexicano";"Q17";"1.749,5260";"1.740,9200";"-8,6060";"645,45";"31/05/2017"
"NZD - DÓLAR DA NOVA ZELÂNDIA";"N17";"2.330,7810";"2.312,6730";"-18,1080";"1.358,10";"31/05/2017"
"OZ1 - Ouro 250g";"0000";"131,611";"131,135";"0,000";"0,00";"31/05/2017"
"SJC - Soja Financeira Cross Listing";"N17";"20,1224";"20,1940";"0,0716";"104,35";"31/05/2017"
"SJC - Soja Financeira Cross Listing";"Q17";"20,1940";"20,2436";"0,0496";"72,29";"31/05/2017"
"SJC - Soja Financeira Cross Listing";"U17";"20,2050";"20,2160";"0,0110";"16,03";"31/05/2017"
"SJC - Soja Financeira Cross Listing";"X17";"20,2767";"20,2436";"-0,0331";"48,24";"31/05/2017"
"T10 - US T-Note 10 anos";"M17";"126,4375";"126,4687";"0,0312";"101,20";"31/05/2017"
"T10 - US T-Note 10 anos";"U17";"126,1562";"126,2968";"0,1406";"456,06";"31/05/2017"
"TRY - LIRA TURCA";"N17";"915,5260";"915,6650";"0,1390";"10,42";"31/05/2017"
"WDO - Dólar Comercial Míni";"M17";"3.261,5480";"3.243,7000";"-17,8480";"178,48";"31/05/2017"
"WDO - Dólar Comercial Míni";"N17";"3.285,2760";"3.261,0510";"-24,2250";"242,25";"31/05/2017"
"WDO - Dólar Comercial Míni";"Q17";"3.306,0880";"3.281,4410";"-24,6470";"246,47";"31/05/2017"
"WDO - Dólar Comercial Míni";"U17";"3.329,1610";"3.303,7660";"-25,3950";"253,95";"31/05/2017"
"WDO - Dólar Comercial Míni";"X17";"3.362,9570";"3.336,9970";"-25,9600";"259,60";"31/05/2017"
"WDO - Dólar Comercial Míni";"Z17";"3.379,3070";"3.353,4500";"-25,8570";"258,57";"31/05/2017"
"WEU - EURO MÍNI";"M17";"3.649,6370";"3.647,5410";"-2,0960";"20,96";"31/05/2017"
"WEU - EURO MÍNI";"N17";"3.680,9660";"3.672,2890";"-8,6770";"86,77";"31/05/2017"
"WIN - Ibovespa Mini";"M17";"64.229";"62.921";"-1.308";"261,60";"31/05/2017"
"WIN - Ibovespa Mini";"Q17";"65.211";"63.869";"-1.342";"268,40";"31/05/2017"
"WTI - Petróleo Mini";"N17";"49,66";"48,32";"-1,34";"433,99";"31/05/2017"
"WTI - Petróleo Mini";"Q17";"49,91";"48,56";"-1,35";"437,23";"31/05/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"M17";"2.481,8680";"2.459,9110";"-21,9570";"768,49";"31/05/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"N17";"2.484,8130";"2.471,2770";"-13,5360";"473,76";"31/05/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"Q17";"2.488,8370";"2.474,1110";"-14,7260";"515,41";"31/05/2017"
