"Mercadoria";"Vencimento";"Preço de ajuste anterior";"Preço de ajuste Atual";"Variação";"Valor do ajuste por contrato (R$)";"Data Atualização"
"CLP - PESO CHILENO";"U17";"4.931,5000";"5.000,4000";"68,9000";"1.722,50";"05/06/2017"
"CNY - IUAN";"N17";"4.802,9560";"4.864,2860";"61,3300";"2.146,55";"05/06/2017"
"DAP - Cupom de DI x IPCA";"N17";"99.023,68";"98.964,16";"-59,52";"72,07";"05/06/2017"
"DAP - Cupom de DI x IPCA";"F18";"96.814,75";"96.768,17";"-46,58";"56,40";"05/06/2017"
"DAP - Cupom de DI x IPCA";"Q18";"94.077,01";"94.026,54";"-50,47";"61,11";"05/06/2017"
"DAP - Cupom de DI x IPCA";"K19";"90.718,65";"90.654,66";"-63,99";"77,48";"05/06/2017"
"DAP - Cupom de DI x IPCA";"Q20";"84.261,04";"84.162,58";"-98,46";"119,22";"05/06/2017"
"DAP - Cupom de DI x IPCA";"K21";"80.683,99";"80.537,67";"-146,32";"177,17";"05/06/2017"
"DAP - Cupom de DI x IPCA";"Q22";"74.765,33";"74.586,33";"-179,00";"216,74";"05/06/2017"
"DAP - Cupom de DI x IPCA";"K23";"71.808,19";"71.571,19";"-237,00";"286,97";"05/06/2017"
"DAP - Cupom de DI x IPCA";"Q24";"67.348,34";"67.077,88";"-270,46";"327,49";"05/06/2017"
"DAP - Cupom de DI x IPCA";"Q26";"59.832,38";"59.524,82";"-307,56";"372,41";"05/06/2017"
"DAP - Cupom de DI x IPCA";"Q30";"47.780,04";"47.427,56";"-352,48";"426,81";"05/06/2017"
"DDI - Cupom cambial";"N17";"100.273,96";"101.491,93";"1.217,97";"1.973,17";"05/06/2017"
"DDI - Cupom cambial";"Q17";"100.088,41";"101.304,04";"1.215,63";"1.969,38";"05/06/2017"
"DDI - Cupom cambial";"U17";"99.935,05";"101.144,73";"1.209,68";"1.959,74";"05/06/2017"
"DDI - Cupom cambial";"V17";"99.727,83";"100.934,20";"1.206,37";"1.954,37";"05/06/2017"
"DDI - Cupom cambial";"X17";"99.537,97";"100.737,99";"1.200,02";"1.944,09";"05/06/2017"
"DDI - Cupom cambial";"Z17";"99.336,31";"100.539,90";"1.203,59";"1.949,87";"05/06/2017"
"DDI - Cupom cambial";"F18";"99.094,25";"100.299,81";"1.205,56";"1.953,06";"05/06/2017"
"DDI - Cupom cambial";"G18";"98.923,42";"100.120,65";"1.197,23";"1.939,57";"05/06/2017"
"DDI - Cupom cambial";"H18";"98.740,95";"99.940,26";"1.199,31";"1.942,94";"05/06/2017"
"DDI - Cupom cambial";"J18";"98.508,65";"99.699,90";"1.191,25";"1.929,88";"05/06/2017"
"DDI - Cupom cambial";"K18";"98.298,05";"99.487,75";"1.189,70";"1.927,37";"05/06/2017"
"DDI - Cupom cambial";"M18";"98.101,53";"99.283,18";"1.181,65";"1.914,33";"05/06/2017"
"DDI - Cupom cambial";"N18";"97.900,51";"99.072,24";"1.171,73";"1.898,26";"05/06/2017"
"DDI - Cupom cambial";"V18";"97.253,56";"98.428,51";"1.174,95";"1.903,47";"05/06/2017"
"DDI - Cupom cambial";"F19";"96.519,22";"97.686,78";"1.167,56";"1.891,50";"05/06/2017"
"DDI - Cupom cambial";"J19";"95.801,72";"96.955,33";"1.153,61";"1.868,90";"05/06/2017"
"DDI - Cupom cambial";"N19";"95.020,22";"96.201,95";"1.181,73";"1.914,46";"05/06/2017"
"DDI - Cupom cambial";"V19";"94.245,31";"95.372,12";"1.126,81";"1.825,48";"05/06/2017"
"DDI - Cupom cambial";"F20";"93.404,49";"94.492,08";"1.087,59";"1.761,95";"05/06/2017"
"DDI - Cupom cambial";"J20";"92.544,69";"93.643,99";"1.099,30";"1.780,92";"05/06/2017"
"DDI - Cupom cambial";"N20";"91.669,72";"92.744,73";"1.075,01";"1.741,56";"05/06/2017"
"DDI - Cupom cambial";"V20";"90.758,46";"91.853,56";"1.095,10";"1.774,11";"05/06/2017"
"DDI - Cupom cambial";"F21";"89.828,63";"90.879,62";"1.050,99";"1.702,65";"05/06/2017"
"DDI - Cupom cambial";"J21";"89.023,50";"90.016,74";"993,24";"1.609,09";"05/06/2017"
"DDI - Cupom cambial";"N21";"88.049,94";"89.007,28";"957,34";"1.550,93";"05/06/2017"
"DDI - Cupom cambial";"V21";"87.114,98";"88.064,54";"949,56";"1.538,33";"05/06/2017"
"DDI - Cupom cambial";"F22";"86.116,78";"87.054,09";"937,31";"1.518,48";"05/06/2017"
"DDI - Cupom cambial";"J22";"85.110,03";"86.028,66";"918,63";"1.488,22";"05/06/2017"
"DDI - Cupom cambial";"F23";"81.960,05";"82.843,52";"883,47";"1.431,26";"05/06/2017"
"DDI - Cupom cambial";"F24";"77.852,10";"78.726,21";"874,11";"1.416,10";"05/06/2017"
"DDI - Cupom cambial";"F25";"73.749,12";"74.592,48";"843,36";"1.366,28";"05/06/2017"
"DDI - Cupom cambial";"F26";"69.568,41";"70.362,36";"793,95";"1.286,23";"05/06/2017"
"DDI - Cupom cambial";"F27";"65.682,58";"66.420,66";"738,08";"1.195,72";"05/06/2017"
"DDI - Cupom cambial";"F28";"62.116,23";"62.837,49";"721,26";"1.168,47";"05/06/2017"
"DDI - Cupom cambial";"F30";"55.553,37";"56.189,12";"635,75";"1.029,94";"05/06/2017"
"DI1 - DI de 1 dia";"N17";"99.274,09";"99.273,77";"-0,32";"0,32";"05/06/2017"
"DI1 - DI de 1 dia";"Q17";"98.483,00";"98.482,19";"-0,81";"0,81";"05/06/2017"
"DI1 - DI de 1 dia";"U17";"97.670,71";"97.666,50";"-4,21";"4,21";"05/06/2017"
"DI1 - DI de 1 dia";"V17";"96.995,37";"96.988,05";"-7,32";"7,32";"05/06/2017"
"DI1 - DI de 1 dia";"X17";"96.296,77";"96.283,95";"-12,82";"12,82";"05/06/2017"
"DI1 - DI de 1 dia";"Z17";"95.639,09";"95.623,96";"-15,13";"15,13";"05/06/2017"
"DI1 - DI de 1 dia";"F18";"94.995,84";"94.985,87";"-9,97";"9,97";"05/06/2017"
"DI1 - DI de 1 dia";"G18";"94.303,00";"94.264,99";"-38,01";"38,01";"05/06/2017"
"DI1 - DI de 1 dia";"H18";"93.690,33";"93.663,23";"-27,10";"27,10";"05/06/2017"
"DI1 - DI de 1 dia";"J18";"93.010,30";"92.993,70";"-16,60";"16,60";"05/06/2017"
"DI1 - DI de 1 dia";"K18";"92.325,98";"92.308,09";"-17,89";"17,89";"05/06/2017"
"DI1 - DI de 1 dia";"M18";"91.626,79";"91.607,70";"-19,09";"19,09";"05/06/2017"
"DI1 - DI de 1 dia";"N18";"90.925,67";"90.905,43";"-20,24";"20,24";"05/06/2017"
"DI1 - DI de 1 dia";"V18";"88.786,23";"88.762,65";"-23,58";"23,58";"05/06/2017"
"DI1 - DI de 1 dia";"F19";"86.711,28";"86.697,06";"-14,22";"14,22";"05/06/2017"
"DI1 - DI de 1 dia";"J19";"84.635,95";"84.592,77";"-43,18";"43,18";"05/06/2017"
"DI1 - DI de 1 dia";"N19";"82.517,01";"82.454,43";"-62,58";"62,58";"05/06/2017"
"DI1 - DI de 1 dia";"V19";"80.246,03";"80.161,23";"-84,80";"84,80";"05/06/2017"
"DI1 - DI de 1 dia";"F20";"78.111,20";"78.038,28";"-72,92";"72,92";"05/06/2017"
"DI1 - DI de 1 dia";"J20";"76.030,60";"75.924,22";"-106,38";"106,38";"05/06/2017"
"DI1 - DI de 1 dia";"N20";"73.991,71";"73.910,41";"-81,30";"81,30";"05/06/2017"
"DI1 - DI de 1 dia";"V20";"71.874,46";"71.724,65";"-149,81";"149,81";"05/06/2017"
"DI1 - DI de 1 dia";"F21";"69.924,95";"69.813,44";"-111,51";"111,51";"05/06/2017"
"DI1 - DI de 1 dia";"J21";"68.070,16";"67.954,42";"-115,74";"115,74";"05/06/2017"
"DI1 - DI de 1 dia";"N21";"66.204,07";"66.048,19";"-155,88";"155,88";"05/06/2017"
"DI1 - DI de 1 dia";"V21";"64.370,53";"64.214,42";"-156,11";"156,11";"05/06/2017"
"DI1 - DI de 1 dia";"F22";"62.622,54";"62.469,68";"-152,86";"152,86";"05/06/2017"
"DI1 - DI de 1 dia";"J22";"60.949,67";"60.787,67";"-162,00";"162,00";"05/06/2017"
"DI1 - DI de 1 dia";"N22";"59.334,80";"59.161,00";"-173,80";"173,80";"05/06/2017"
"DI1 - DI de 1 dia";"F23";"56.112,87";"55.918,26";"-194,61";"194,61";"05/06/2017"
"DI1 - DI de 1 dia";"N23";"53.197,41";"52.990,84";"-206,57";"206,57";"05/06/2017"
"DI1 - DI de 1 dia";"F24";"50.335,25";"50.115,03";"-220,22";"220,22";"05/06/2017"
"DI1 - DI de 1 dia";"N24";"47.727,29";"47.496,79";"-230,50";"230,50";"05/06/2017"
"DI1 - DI de 1 dia";"F25";"45.100,43";"44.857,56";"-242,87";"242,87";"05/06/2017"
"DI1 - DI de 1 dia";"F26";"40.476,53";"40.245,07";"-231,46";"231,46";"05/06/2017"
"DI1 - DI de 1 dia";"F27";"36.259,30";"36.043,51";"-215,79";"215,79";"05/06/2017"
"DI1 - DI de 1 dia";"F28";"32.639,78";"32.425,16";"-214,62";"214,62";"05/06/2017"
"DI1 - DI de 1 dia";"F29";"29.376,46";"29.165,18";"-211,28";"211,28";"05/06/2017"
"DI1 - DI de 1 dia";"F30";"26.280,95";"26.075,80";"-205,15";"205,15";"05/06/2017"
"DOL - Dólar comercial";"N17";"3.272,7220";"3.312,5020";"39,7800";"1.989,00";"05/06/2017"
"DOL - Dólar comercial";"Q17";"3.292,9180";"3.332,9400";"40,0220";"2.001,10";"05/06/2017"
"DOL - Dólar comercial";"U17";"3.315,2160";"3.355,4910";"40,2750";"2.013,75";"05/06/2017"
"DOL - Dólar comercial";"V17";"3.331,3770";"3.371,9300";"40,5530";"2.027,65";"05/06/2017"
"DOL - Dólar comercial";"X17";"3.349,1570";"3.389,9850";"40,8280";"2.041,40";"05/06/2017"
"DOL - Dólar comercial";"Z17";"3.365,3550";"3.406,6710";"41,3160";"2.065,80";"05/06/2017"
"DOL - Dólar comercial";"F18";"3.379,8880";"3.421,3660";"41,4780";"2.073,90";"05/06/2017"
"DOL - Dólar comercial";"J18";"3.431,6400";"3.473,7580";"42,1180";"2.105,90";"05/06/2017"
"DOL - Dólar comercial";"N18";"3.488,6450";"3.531,1860";"42,5410";"2.127,05";"05/06/2017"
"DOL - Dólar comercial";"V18";"3.549,1000";"3.592,9330";"43,8330";"2.191,65";"05/06/2017"
"DOL - Dólar comercial";"J19";"3.667,5570";"3.713,6150";"46,0580";"2.302,90";"05/06/2017"
"DOL - Dólar comercial";"N19";"3.731,0490";"3.780,3170";"49,2680";"2.463,40";"05/06/2017"
"DOL - Dólar comercial";"F21";"4.162,3730";"4.217,7990";"55,4260";"2.771,30";"05/06/2017"
"ETH - Etanol Hidratado";"M17";"1.390,00";"1.390,00";"0,00";"0,00";"05/06/2017"
"ETH - Etanol Hidratado";"N17";"1.390,00";"1.390,00";"0,00";"0,00";"05/06/2017"
"ETH - Etanol Hidratado";"Q17";"1.410,00";"1.410,00";"0,00";"0,00";"05/06/2017"
"ETH - Etanol Hidratado";"V17";"1.500,00";"1.500,00";"0,00";"0,00";"05/06/2017"
"ETH - Etanol Hidratado";"X17";"1.620,00";"1.600,00";"-20,00";"600,00";"05/06/2017"
"ETH - Etanol Hidratado";"Z17";"1.650,00";"1.620,00";"-30,00";"900,00";"05/06/2017"
"EUR - Euro";"N17";"3.695,3720";"3.733,2140";"37,8420";"1.892,10";"05/06/2017"
"EUR - Euro";"Q17";"3.722,8810";"3.760,9890";"38,1080";"1.905,40";"05/06/2017"
"EUR - Euro";"U17";"3.753,6140";"3.792,0490";"38,4350";"1.921,75";"05/06/2017"
"FRC - FRA de cupom";"Q17";"2,31";"2,30";"-0,01";"0,00";"05/06/2017"
"FRC - FRA de cupom";"U17";"2,04";"2,06";"0,02";"0,01";"05/06/2017"
"FRC - FRA de cupom";"V17";"2,16";"2,19";"0,03";"0,01";"05/06/2017"
"FRC - FRA de cupom";"X17";"2,20";"2,23";"0,03";"0,01";"05/06/2017"
"FRC - FRA de cupom";"Z17";"2,25";"2,26";"0,01";"0,00";"05/06/2017"
"FRC - FRA de cupom";"F18";"2,34";"2,34";"0,00";"0,00";"05/06/2017"
"FRC - FRA de cupom";"J18";"2,36";"2,37";"0,01";"0,00";"05/06/2017"
"FRC - FRA de cupom";"M18";"2,39";"2,40";"0,01";"0,00";"05/06/2017"
"FRC - FRA de cupom";"N18";"2,40";"2,42";"0,02";"0,01";"05/06/2017"
"FRC - FRA de cupom";"V18";"2,46";"2,46";"0,00";"0,00";"05/06/2017"
"FRC - FRA de cupom";"F19";"2,56";"2,56";"0,00";"0,00";"05/06/2017"
"FRC - FRA de cupom";"J19";"2,64";"2,64";"0,00";"0,00";"05/06/2017"
"FRC - FRA de cupom";"N19";"2,73";"2,72";"-0,01";"0,00";"05/06/2017"
"FRC - FRA de cupom";"V19";"2,81";"2,82";"0,01";"0,00";"05/06/2017"
"FRC - FRA de cupom";"F20";"2,90";"2,92";"0,02";"0,01";"05/06/2017"
"FRC - FRA de cupom";"J20";"3,00";"3,01";"0,01";"0,00";"05/06/2017"
"FRC - FRA de cupom";"N20";"3,09";"3,10";"0,01";"0,00";"05/06/2017"
"FRC - FRA de cupom";"F21";"3,27";"3,28";"0,01";"0,00";"05/06/2017"
"FRC - FRA de cupom";"N21";"3,43";"3,46";"0,03";"0,01";"05/06/2017"
"FRC - FRA de cupom";"F26";"5,12";"5,13";"0,01";"0,00";"05/06/2017"
"GBP - Libra Esterlina";"N17";"4.217,9330";"4.278,2470";"60,3140";"2.110,99";"05/06/2017"
"GBP - Libra Esterlina";"Q17";"4.247,1370";"4.307,8140";"60,6770";"2.123,69";"05/06/2017"
"GBP - Libra Esterlina";"U17";"4.279,6800";"4.340,8390";"61,1590";"2.140,56";"05/06/2017"
"IAP - IPCA";"M17";"4.851,16";"4.851,23";"0,07";"1,75";"05/06/2017"
"ICF - Café Arábica 4/5";"N17";"147,35";"151,15";"3,80";"1.250,92";"05/06/2017"
"ICF - Café Arábica 4/5";"U17";"151,85";"155,20";"3,35";"1.102,78";"05/06/2017"
"ICF - Café Arábica 4/5";"Z17";"156,00";"159,75";"3,75";"1.234,46";"05/06/2017"
"ICF - Café Arábica 4/5";"U18";"163,25";"166,95";"3,70";"1.218,00";"05/06/2017"
"ICF - Café Arábica 4/5";"Z18";"162,20";"165,90";"3,70";"1.218,00";"05/06/2017"
"ICF - Café Arábica 4/5";"U19";"167,10";"170,90";"3,80";"1.250,92";"05/06/2017"
"IND - Ibovespa";"M17";"62.607";"62.570";"-37";"37,00";"05/06/2017"
"IND - Ibovespa";"Q17";"63.556";"63.523";"-33";"33,00";"05/06/2017"
"IND - Ibovespa";"V17";"64.458";"64.426";"-32";"32,00";"05/06/2017"
"IND - Ibovespa";"Z17";"65.195";"65.165";"-30";"30,00";"05/06/2017"
"IND - Ibovespa";"M18";"67.731";"67.705";"-26";"26,00";"05/06/2017"
"IND - Ibovespa";"Z18";"70.684";"70.655";"-29";"29,00";"05/06/2017"
"ISP - S&P 500";"M17";"2.437,75";"2.435,25";"-2,50";"411,48";"05/06/2017"
"ISP - S&P 500";"U17";"2.435,25";"2.432,75";"-2,50";"411,48";"05/06/2017"
"JPY - Iene";"N17";"2.965,3600";"3.001,1400";"35,7800";"1.789,00";"05/06/2017"
"JPY - Iene";"Q17";"2.986,5700";"3.022,5900";"36,0200";"1.801,00";"05/06/2017"
"MXN - Peso mexicano";"N17";"1.738,4440";"1.795,5340";"57,0900";"4.281,75";"05/06/2017"
"MXN - Peso mexicano";"Q17";"1.740,6680";"1.797,8540";"57,1860";"4.288,95";"05/06/2017"
"NZD - DÓLAR DA NOVA ZELÂNDIA";"N17";"2.335,4230";"2.364,3670";"28,9440";"2.170,80";"05/06/2017"
"NZD - DÓLAR DA NOVA ZELÂNDIA";"Q17";"2.348,5260";"2.377,5600";"29,0340";"2.177,55";"05/06/2017"
"OZ1 - Ouro 250g";"0000";"132,000";"134,371";"3,080";"0,00";"05/06/2017"
"SJC - Soja Financeira Cross Listing";"N17";"20,3097";"20,3263";"0,0166";"24,59";"05/06/2017"
"SJC - Soja Financeira Cross Listing";"Q17";"20,3538";"20,3924";"0,0386";"57,18";"05/06/2017"
"SJC - Soja Financeira Cross Listing";"U17";"20,3538";"20,4034";"0,0496";"73,47";"05/06/2017"
"SJC - Soja Financeira Cross Listing";"X17";"20,3924";"20,4586";"0,0662";"98,06";"05/06/2017"
"T10 - US T-Note 10 anos";"U17";"126,6406";"126,4687";"-0,1719";"564,17";"05/06/2017"
"TRY - LIRA TURCA";"N17";"924,3970";"933,2320";"8,8350";"662,62";"05/06/2017"
"WDO - Dólar Comercial Míni";"N17";"3.272,7220";"3.312,5020";"39,7800";"397,80";"05/06/2017"
"WDO - Dólar Comercial Míni";"Q17";"3.292,9180";"3.332,9400";"40,0220";"400,22";"05/06/2017"
"WDO - Dólar Comercial Míni";"U17";"3.315,2160";"3.355,4910";"40,2750";"402,75";"05/06/2017"
"WDO - Dólar Comercial Míni";"V17";"3.331,3770";"3.371,9300";"40,5530";"405,53";"05/06/2017"
"WDO - Dólar Comercial Míni";"X17";"3.349,1570";"3.389,9850";"40,8280";"408,28";"05/06/2017"
"WDO - Dólar Comercial Míni";"Z17";"3.365,3550";"3.406,6710";"41,3160";"413,16";"05/06/2017"
"WEU - EURO MÍNI";"N17";"3.695,3720";"3.733,2140";"37,8420";"378,42";"05/06/2017"
"WIN - Ibovespa Mini";"M17";"62.607";"62.570";"-37";"7,40";"05/06/2017"
"WIN - Ibovespa Mini";"Q17";"63.556";"63.523";"-33";"6,60";"05/06/2017"
"WTI - Petróleo Mini";"N17";"47,66";"47,40";"-0,26";"85,58";"05/06/2017"
"WTI - Petróleo Mini";"Q17";"47,87";"47,58";"-0,29";"95,46";"05/06/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"N17";"2.544,4000";"2.594,9510";"50,5510";"1.769,28";"05/06/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"Q17";"2.546,3120";"2.597,7630";"51,4510";"1.800,78";"05/06/2017"
