"Mercadoria";"Vencimento";"Preço de ajuste anterior";"Preço de ajuste Atual";"Variação";"Valor do ajuste por contrato (R$)";"Data Atualização"
"DDI - Cupom cambial";"H18";"98.834,87";"98.737,10";"-97,77";"162,02";"21/06/2017"
"DDI - Cupom cambial";"J18";"98.593,15";"98.495,08";"-98,07";"162,52";"21/06/2017"
"DDI - Cupom cambial";"K18";"98.368,20";"98.280,10";"-88,10";"146,00";"21/06/2017"
"DDI - Cupom cambial";"M18";"98.129,40";"98.045,62";"-83,78";"138,84";"21/06/2017"
"DDI - Cupom cambial";"N18";"97.925,45";"97.823,75";"-101,70";"168,54";"21/06/2017"
"DDI - Cupom cambial";"V18";"97.212,54";"97.127,30";"-85,24";"141,26";"21/06/2017"
"DDI - Cupom cambial";"F19";"96.429,68";"96.357,68";"-72,00";"119,32";"21/06/2017"
"DDI - Cupom cambial";"J19";"95.689,67";"95.604,96";"-84,71";"140,38";"21/06/2017"
"DDI - Cupom cambial";"N19";"94.858,73";"94.797,21";"-61,52";"101,95";"21/06/2017"
"DDI - Cupom cambial";"V19";"94.021,11";"93.962,98";"-58,13";"96,33";"21/06/2017"
"DDI - Cupom cambial";"F20";"93.129,27";"93.087,60";"-41,67";"69,05";"21/06/2017"
"DDI - Cupom cambial";"J20";"92.260,62";"92.225,28";"-35,34";"58,56";"21/06/2017"
"DDI - Cupom cambial";"N20";"91.376,71";"91.304,28";"-72,43";"120,03";"21/06/2017"
"DDI - Cupom cambial";"V20";"90.347,55";"90.267,37";"-80,18";"132,87";"21/06/2017"
"DDI - Cupom cambial";"F21";"89.344,92";"89.288,77";"-56,15";"93,05";"21/06/2017"
"DDI - Cupom cambial";"J21";"88.492,55";"88.439,49";"-53,06";"87,93";"21/06/2017"
"DDI - Cupom cambial";"N21";"87.471,98";"87.394,27";"-77,71";"128,78";"21/06/2017"
"DDI - Cupom cambial";"V21";"86.519,77";"86.450,29";"-69,48";"115,14";"21/06/2017"
"DDI - Cupom cambial";"F22";"85.404,50";"85.380,81";"-23,69";"39,26";"21/06/2017"
"DDI - Cupom cambial";"J22";"84.486,97";"84.445,59";"-41,38";"68,57";"21/06/2017"
"DDI - Cupom cambial";"F23";"81.081,26";"81.067,64";"-13,62";"22,57";"21/06/2017"
"DDI - Cupom cambial";"F24";"77.047,15";"77.026,77";"-20,38";"33,77";"21/06/2017"
"DDI - Cupom cambial";"F25";"72.842,77";"72.830,62";"-12,15";"20,13";"21/06/2017"
"DDI - Cupom cambial";"F26";"68.784,51";"68.790,14";"5,63";"9,33";"21/06/2017"
"DDI - Cupom cambial";"F27";"64.864,05";"65.015,94";"151,89";"251,71";"21/06/2017"
"DDI - Cupom cambial";"F28";"61.309,52";"61.446,28";"136,76";"226,64";"21/06/2017"
"DDI - Cupom cambial";"F30";"54.748,56";"54.899,91";"151,35";"250,82";"21/06/2017"
"DI1 - DI de 1 dia";"N17";"99.693,66";"99.693,74";"0,08";"0,08";"21/06/2017"
"DI1 - DI de 1 dia";"Q17";"98.902,92";"98.903,17";"0,25";"0,25";"21/06/2017"
"DI1 - DI de 1 dia";"U17";"98.100,67";"98.102,23";"1,56";"1,56";"21/06/2017"
"DI1 - DI de 1 dia";"V17";"97.438,73";"97.445,43";"6,70";"6,70";"21/06/2017"
"DI1 - DI de 1 dia";"X17";"96.757,89";"96.761,67";"3,78";"3,78";"21/06/2017"
"DI1 - DI de 1 dia";"Z17";"96.141,58";"96.148,11";"6,53";"6,53";"21/06/2017"
"DI1 - DI de 1 dia";"F18";"95.524,94";"95.546,68";"21,74";"21,74";"21/06/2017"
"DI1 - DI de 1 dia";"G18";"94.841,87";"94.867,40";"25,53";"25,53";"21/06/2017"
"DI1 - DI de 1 dia";"H18";"94.287,40";"94.316,04";"28,64";"28,64";"21/06/2017"
"DI1 - DI de 1 dia";"J18";"93.631,37";"93.663,67";"32,30";"32,30";"21/06/2017"
"DI1 - DI de 1 dia";"K18";"92.967,80";"93.007,43";"39,63";"39,63";"21/06/2017"
"DI1 - DI de 1 dia";"M18";"92.311,61";"92.359,16";"47,55";"47,55";"21/06/2017"
"DI1 - DI de 1 dia";"N18";"91.641,81";"91.697,92";"56,11";"56,11";"21/06/2017"
"DI1 - DI de 1 dia";"V18";"89.617,87";"89.677,02";"59,15";"59,15";"21/06/2017"
"DI1 - DI de 1 dia";"F19";"87.641,68";"87.699,39";"57,71";"57,71";"21/06/2017"
"DI1 - DI de 1 dia";"J19";"85.624,86";"85.691,09";"66,23";"66,23";"21/06/2017"
"DI1 - DI de 1 dia";"N19";"83.557,77";"83.616,81";"59,04";"59,04";"21/06/2017"
"DI1 - DI de 1 dia";"V19";"81.317,79";"81.383,47";"65,68";"65,68";"21/06/2017"
"DI1 - DI de 1 dia";"F20";"79.274,51";"79.291,34";"16,83";"16,83";"21/06/2017"
"DI1 - DI de 1 dia";"J20";"77.196,59";"77.234,60";"38,01";"38,01";"21/06/2017"
"DI1 - DI de 1 dia";"N20";"75.190,87";"75.210,91";"20,04";"20,04";"21/06/2017"
"DI1 - DI de 1 dia";"V20";"73.115,34";"73.104,25";"-11,09";"11,09";"21/06/2017"
"DI1 - DI de 1 dia";"F21";"71.180,33";"71.180,33";"0,00";"0,00";"21/06/2017"
"DI1 - DI de 1 dia";"J21";"69.369,33";"69.345,83";"-23,50";"23,50";"21/06/2017"
"DI1 - DI de 1 dia";"N21";"67.483,81";"67.447,46";"-36,35";"36,35";"21/06/2017"
"DI1 - DI de 1 dia";"V21";"65.657,34";"65.632,50";"-24,84";"24,84";"21/06/2017"
"DI1 - DI de 1 dia";"F22";"63.940,39";"63.888,73";"-51,66";"51,66";"21/06/2017"
"DI1 - DI de 1 dia";"J22";"62.291,01";"62.232,66";"-58,35";"58,35";"21/06/2017"
"DI1 - DI de 1 dia";"N22";"60.692,40";"60.624,43";"-67,97";"67,97";"21/06/2017"
"DI1 - DI de 1 dia";"F23";"57.502,30";"57.417,25";"-85,05";"85,05";"21/06/2017"
"DI1 - DI de 1 dia";"N23";"54.603,14";"54.494,51";"-108,63";"108,63";"21/06/2017"
"DI1 - DI de 1 dia";"F24";"51.797,38";"51.661,61";"-135,77";"135,77";"21/06/2017"
"DI1 - DI de 1 dia";"N24";"49.144,28";"48.968,68";"-175,60";"175,60";"21/06/2017"
"DI1 - DI de 1 dia";"F25";"46.489,52";"46.270,48";"-219,04";"219,04";"21/06/2017"
"DI1 - DI de 1 dia";"F26";"41.786,73";"41.611,56";"-175,17";"175,17";"21/06/2017"
"DI1 - DI de 1 dia";"F27";"37.536,15";"37.280,66";"-255,49";"255,49";"21/06/2017"
"DI1 - DI de 1 dia";"F28";"33.828,01";"33.573,68";"-254,33";"254,33";"21/06/2017"
"DI1 - DI de 1 dia";"F29";"30.465,63";"30.215,12";"-250,51";"250,51";"21/06/2017"
"DI1 - DI de 1 dia";"F30";"27.330,32";"27.086,38";"-243,94";"243,94";"21/06/2017"
"DOL - Dólar comercial";"N17";"3.339,9170";"3.336,6280";"-3,2890";"164,45";"21/06/2017"
"DOL - Dólar comercial";"Q17";"3.359,5780";"3.356,0740";"-3,5040";"175,20";"21/06/2017"
"DOL - Dólar comercial";"U17";"3.381,2810";"3.377,6050";"-3,6760";"183,80";"21/06/2017"
"DOL - Dólar comercial";"V17";"3.396,8580";"3.393,4290";"-3,4290";"171,45";"21/06/2017"
"DOL - Dólar comercial";"X17";"3.413,7440";"3.410,4330";"-3,3110";"165,55";"21/06/2017"
"DOL - Dólar comercial";"Z17";"3.428,8090";"3.425,2630";"-3,5460";"177,30";"21/06/2017"
"DOL - Dólar comercial";"F18";"3.442,9910";"3.438,9940";"-3,9970";"199,85";"21/06/2017"
"DOL - Dólar comercial";"J18";"3.490,1450";"3.485,4700";"-4,6750";"233,75";"21/06/2017"
"DOL - Dólar comercial";"N18";"3.541,7670";"3.535,9230";"-5,8440";"292,20";"21/06/2017"
"DOL - Dólar comercial";"V18";"3.595,3880";"3.589,8650";"-5,5230";"276,15";"21/06/2017"
"DOL - Dólar comercial";"J19";"3.704,1040";"3.697,9650";"-6,1390";"306,95";"21/06/2017"
"DOL - Dólar comercial";"N19";"3.762,7780";"3.757,6820";"-5,0960";"254,80";"21/06/2017"
"DOL - Dólar comercial";"F21";"4.160,3310";"4.157,7160";"-2,6150";"130,75";"21/06/2017"
"ETH - Etanol Hidratado";"M17";"1.355,00";"1.345,00";"-10,00";"300,00";"21/06/2017"
"ETH - Etanol Hidratado";"N17";"1.347,50";"1.342,50";"-5,00";"150,00";"21/06/2017"
"ETH - Etanol Hidratado";"Q17";"1.370,00";"1.360,00";"-10,00";"300,00";"21/06/2017"
"ETH - Etanol Hidratado";"V17";"1.480,00";"1.480,00";"0,00";"0,00";"21/06/2017"
"ETH - Etanol Hidratado";"X17";"1.570,00";"1.570,00";"0,00";"0,00";"21/06/2017"
"ETH - Etanol Hidratado";"Z17";"1.580,00";"1.580,00";"0,00";"0,00";"21/06/2017"
"ETH - Etanol Hidratado";"F18";"1.650,00";"1.650,00";"0,00";"0,00";"21/06/2017"
"ETH - Etanol Hidratado";"G18";"1.650,00";"1.650,00";"0,00";"0,00";"21/06/2017"
"ETH - Etanol Hidratado";"H18";"1.650,00";"1.650,00";"0,00";"0,00";"21/06/2017"
"EUR - Euro";"N17";"3.719,1800";"3.726,6860";"7,5060";"375,30";"21/06/2017"
"EUR - Euro";"Q17";"3.745,9910";"3.753,3470";"7,3560";"367,80";"21/06/2017"
"EUR - Euro";"U17";"3.775,5980";"3.782,8900";"7,2920";"364,60";"21/06/2017"
"FRC - FRA de cupom";"Q17";"2,60";"2,67";"0,07";"0,03";"21/06/2017"
"FRC - FRA de cupom";"U17";"2,29";"2,34";"0,05";"0,02";"21/06/2017"
"FRC - FRA de cupom";"V17";"2,37";"2,35";"-0,02";"0,01";"21/06/2017"
"FRC - FRA de cupom";"X17";"2,40";"2,38";"-0,02";"0,01";"21/06/2017"
"FRC - FRA de cupom";"Z17";"2,40";"2,39";"-0,01";"0,00";"21/06/2017"
"FRC - FRA de cupom";"F18";"2,44";"2,43";"-0,01";"0,00";"21/06/2017"
"FRC - FRA de cupom";"H18";"2,45";"2,45";"0,00";"0,00";"21/06/2017"
"FRC - FRA de cupom";"J18";"2,49";"2,50";"0,01";"0,00";"21/06/2017"
"FRC - FRA de cupom";"M18";"2,57";"2,55";"-0,02";"0,01";"21/06/2017"
"FRC - FRA de cupom";"N18";"2,56";"2,56";"0,00";"0,00";"21/06/2017"
"FRC - FRA de cupom";"V18";"2,64";"2,63";"-0,01";"0,00";"21/06/2017"
"FRC - FRA de cupom";"F19";"2,74";"2,73";"-0,01";"0,00";"21/06/2017"
"FRC - FRA de cupom";"N19";"2,92";"2,90";"-0,02";"0,01";"21/06/2017"
"FRC - FRA de cupom";"F20";"3,10";"3,08";"-0,02";"0,01";"21/06/2017"
"FRC - FRA de cupom";"J20";"3,19";"3,17";"-0,02";"0,01";"21/06/2017"
"FRC - FRA de cupom";"N20";"3,27";"3,26";"-0,01";"0,00";"21/06/2017"
"FRC - FRA de cupom";"F21";"3,50";"3,48";"-0,02";"0,01";"21/06/2017"
"FRC - FRA de cupom";"N21";"3,66";"3,66";"0,00";"0,00";"21/06/2017"
"FRC - FRA de cupom";"V21";"3,74";"3,73";"-0,01";"0,00";"21/06/2017"
"FRC - FRA de cupom";"F22";"3,86";"3,84";"-0,02";"0,01";"21/06/2017"
"FRC - FRA de cupom";"J22";"3,93";"3,91";"-0,02";"0,01";"21/06/2017"
"FRC - FRA de cupom";"F23";"4,28";"4,26";"-0,02";"0,01";"21/06/2017"
"FRC - FRA de cupom";"F24";"4,61";"4,59";"-0,02";"0,01";"21/06/2017"
"FRC - FRA de cupom";"F25";"4,98";"4,97";"-0,01";"0,00";"21/06/2017"
"FRC - FRA de cupom";"F26";"5,34";"5,32";"-0,02";"0,01";"21/06/2017"
"FRC - FRA de cupom";"F27";"5,69";"5,64";"-0,05";"0,02";"21/06/2017"
"GBP - Libra Esterlina";"N17";"4.219,4560";"4.227,5210";"8,0650";"282,27";"21/06/2017"
"GBP - Libra Esterlina";"Q17";"4.247,6100";"4.255,4970";"7,8870";"276,04";"21/06/2017"
"GBP - Libra Esterlina";"U17";"4.278,7390";"4.286,5470";"7,8080";"273,28";"21/06/2017"
"ICF - Café Arábica 4/5";"N17";"142,60";"139,15";"-3,45";"1.149,95";"21/06/2017"
"ICF - Café Arábica 4/5";"U17";"147,25";"144,50";"-2,75";"916,63";"21/06/2017"
"ICF - Café Arábica 4/5";"Z17";"151,55";"148,25";"-3,30";"1.099,95";"21/06/2017"
"ICF - Café Arábica 4/5";"U18";"159,05";"156,00";"-3,05";"1.016,62";"21/06/2017"
"ICF - Café Arábica 4/5";"Z18";"158,40";"155,25";"-3,15";"1.049,95";"21/06/2017"
"ICF - Café Arábica 4/5";"U19";"165,40";"162,55";"-2,85";"949,96";"21/06/2017"
"IND - Ibovespa";"Q17";"61.513";"61.576";"63";"63,00";"21/06/2017"
"IND - Ibovespa";"V17";"62.351";"62.431";"80";"80,00";"21/06/2017"
"IND - Ibovespa";"Z17";"63.043";"63.099";"56";"56,00";"21/06/2017"
"IND - Ibovespa";"M18";"65.345";"65.376";"31";"31,00";"21/06/2017"
"IND - Ibovespa";"Z18";"68.004";"68.029";"25";"25,00";"21/06/2017"
"ISP - S&P 500";"U17";"2.436,75";"2.432,25";"-4,50";"749,97";"21/06/2017"
"ISP - S&P 500";"Z17";"2.434,50";"2.430,25";"-4,25";"708,30";"21/06/2017"
"JPY - Iene";"N17";"2.999,4900";"2.998,5800";"-0,9100";"45,50";"21/06/2017"
"JPY - Iene";"Q17";"3.020,2100";"3.019,1300";"-1,0800";"54,00";"21/06/2017"
"JPY - Iene";"U17";"3.043,1000";"3.041,8600";"-1,2400";"62,00";"21/06/2017"
"MXN - Peso mexicano";"N17";"1.834,1230";"1.823,6650";"-10,4580";"784,35";"21/06/2017"
"MXN - Peso mexicano";"Q17";"1.836,0420";"1.825,4600";"-10,5820";"793,65";"21/06/2017"
"NZD - DÓLAR DA NOVA ZELÂNDIA";"Q17";"2.432,5130";"2.424,8710";"-7,6420";"573,15";"21/06/2017"
"OZ1 - Ouro 250g";"0000";"131,278";"131,403";"0,001";"0,00";"21/06/2017"
"SJC - Soja Financeira Cross Listing";"N17";"20,4530";"20,2546";"-0,1984";"297,58";"21/06/2017"
"SJC - Soja Financeira Cross Listing";"Q17";"20,5357";"20,3373";"-0,1984";"297,58";"21/06/2017"
"SJC - Soja Financeira Cross Listing";"U17";"20,5743";"20,3649";"-0,2094";"314,08";"21/06/2017"
"SJC - Soja Financeira Cross Listing";"X17";"20,6955";"20,4530";"-0,2425";"363,73";"21/06/2017"
"SJC - Soja Financeira Cross Listing";"K18";"21,1199";"20,8884";"-0,2315";"347,23";"21/06/2017"
"T10 - US T-Note 10 anos";"U17";"126,7500";"126,6718";"-0,0782";"259,99";"21/06/2017"
"TRY - LIRA TURCA";"N17";"940,4010";"941,0340";"0,6330";"47,47";"21/06/2017"
"TRY - LIRA TURCA";"Q17";"938,4800";"938,0000";"-0,4800";"36,00";"21/06/2017"
"WDO - Dólar Comercial Míni";"N17";"3.339,9170";"3.336,6280";"-3,2890";"32,89";"21/06/2017"
"WDO - Dólar Comercial Míni";"Q17";"3.359,5780";"3.356,0740";"-3,5040";"35,04";"21/06/2017"
"WDO - Dólar Comercial Míni";"U17";"3.381,2810";"3.377,6050";"-3,6760";"36,76";"21/06/2017"
"WDO - Dólar Comercial Míni";"X17";"3.413,7440";"3.410,4330";"-3,3110";"33,11";"21/06/2017"
"WDO - Dólar Comercial Míni";"Z17";"3.428,8090";"3.425,2630";"-3,5460";"35,46";"21/06/2017"
"WEU - EURO MÍNI";"N17";"3.719,1800";"3.726,6860";"7,5060";"75,06";"21/06/2017"
"WIN - Ibovespa Mini";"Q17";"61.513";"61.576";"63";"12,60";"21/06/2017"
"WIN - Ibovespa Mini";"V17";"62.351";"62.431";"80";"16,00";"21/06/2017"
"WTI - Petróleo Mini";"Q17";"43,51";"42,53";"-0,98";"326,65";"21/06/2017"
"WTI - Petróleo Mini";"U17";"43,77";"42,75";"-1,02";"339,98";"21/06/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"N17";"2.549,5620";"2.547,6250";"-1,9370";"67,79";"21/06/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"Q17";"2.553,0020";"2.549,4290";"-3,5730";"125,05";"21/06/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"U17";"2.555,5460";"2.550,9560";"-4,5900";"160,65";"21/06/2017"
