"Mercadoria";"Vencimento";"Preço de ajuste anterior";"Preço de ajuste Atual";"Variação";"Valor do ajuste por contrato (R$)";"Data Atualização"
"DDI - Cupom cambial";"F24";"78.574,53";"83.498,01";"4.923,48";"7.650,10";"18/05/2017"
"DDI - Cupom cambial";"F25";"74.602,49";"79.266,03";"4.663,54";"7.246,20";"18/05/2017"
"DDI - Cupom cambial";"F26";"70.441,67";"74.795,33";"4.353,66";"6.764,71";"18/05/2017"
"DDI - Cupom cambial";"F27";"66.563,95";"70.704,25";"4.140,30";"6.433,19";"18/05/2017"
"DDI - Cupom cambial";"F28";"63.039,29";"66.891,65";"3.852,36";"5.985,79";"18/05/2017"
"DDI - Cupom cambial";"F30";"56.363,14";"59.787,75";"3.424,61";"5.321,15";"18/05/2017"
"DI1 - DI de 1 dia";"M17";"99.582,10";"99.582,07";"-0,03";"0,03";"18/05/2017"
"DI1 - DI de 1 dia";"N17";"98.797,27";"98.750,70";"-46,57";"46,57";"18/05/2017"
"DI1 - DI de 1 dia";"Q17";"98.028,18";"97.949,81";"-78,37";"78,37";"18/05/2017"
"DI1 - DI de 1 dia";"U17";"97.268,56";"97.098,29";"-170,27";"170,27";"18/05/2017"
"DI1 - DI de 1 dia";"V17";"96.650,64";"96.314,16";"-336,48";"336,48";"18/05/2017"
"DI1 - DI de 1 dia";"X17";"96.005,74";"95.597,62";"-408,12";"408,12";"18/05/2017"
"DI1 - DI de 1 dia";"Z17";"95.412,05";"94.903,94";"-508,11";"508,11";"18/05/2017"
"DI1 - DI de 1 dia";"F18";"94.825,82";"94.230,76";"-595,06";"595,06";"18/05/2017"
"DI1 - DI de 1 dia";"G18";"94.168,53";"93.495,39";"-673,14";"673,14";"18/05/2017"
"DI1 - DI de 1 dia";"H18";"93.640,37";"92.805,87";"-834,50";"834,50";"18/05/2017"
"DI1 - DI de 1 dia";"J18";"93.009,97";"92.091,67";"-918,30";"918,30";"18/05/2017"
"DI1 - DI de 1 dia";"K18";"92.369,72";"91.372,12";"-997,60";"997,60";"18/05/2017"
"DI1 - DI de 1 dia";"N18";"91.118,14";"89.643,52";"-1.474,62";"1.474,62";"18/05/2017"
"DI1 - DI de 1 dia";"V18";"89.177,19";"87.409,50";"-1.767,69";"1.767,69";"18/05/2017"
"DI1 - DI de 1 dia";"F19";"87.288,86";"85.252,80";"-2.036,06";"2.036,06";"18/05/2017"
"DI1 - DI de 1 dia";"J19";"85.362,60";"83.080,00";"-2.282,60";"2.282,60";"18/05/2017"
"DI1 - DI de 1 dia";"N19";"83.409,60";"80.891,28";"-2.518,32";"2.518,32";"18/05/2017"
"DI1 - DI de 1 dia";"V19";"81.330,36";"78.577,74";"-2.752,62";"2.752,62";"18/05/2017"
"DI1 - DI de 1 dia";"F20";"79.351,34";"76.385,79";"-2.965,55";"2.965,55";"18/05/2017"
"DI1 - DI de 1 dia";"J20";"77.449,71";"74.301,53";"-3.148,18";"3.148,18";"18/05/2017"
"DI1 - DI de 1 dia";"N20";"75.567,11";"71.832,83";"-3.734,28";"3.734,28";"18/05/2017"
"DI1 - DI de 1 dia";"V20";"73.600,88";"69.673,72";"-3.927,16";"3.927,16";"18/05/2017"
"DI1 - DI de 1 dia";"F21";"71.846,70";"67.738,12";"-4.108,58";"4.108,58";"18/05/2017"
"DI1 - DI de 1 dia";"J21";"70.111,04";"65.855,53";"-4.255,51";"4.255,51";"18/05/2017"
"DI1 - DI de 1 dia";"N21";"68.347,05";"63.933,96";"-4.413,09";"4.413,09";"18/05/2017"
"DI1 - DI de 1 dia";"V21";"66.623,60";"62.062,47";"-4.561,13";"4.561,13";"18/05/2017"
"DI1 - DI de 1 dia";"F22";"64.966,04";"60.287,18";"-4.678,86";"4.678,86";"18/05/2017"
"DI1 - DI de 1 dia";"J22";"63.385,64";"58.577,82";"-4.807,82";"4.807,82";"18/05/2017"
"DI1 - DI de 1 dia";"N22";"61.833,76";"56.932,93";"-4.900,83";"4.900,83";"18/05/2017"
"DI1 - DI de 1 dia";"F23";"58.775,22";"53.661,23";"-5.113,99";"5.113,99";"18/05/2017"
"DI1 - DI de 1 dia";"N23";"55.945,80";"50.695,86";"-5.249,94";"5.249,94";"18/05/2017"
"DI1 - DI de 1 dia";"F24";"53.212,76";"47.828,09";"-5.384,67";"5.384,67";"18/05/2017"
"DI1 - DI de 1 dia";"N24";"50.656,79";"45.179,88";"-5.476,91";"5.476,91";"18/05/2017"
"DI1 - DI de 1 dia";"F25";"48.102,28";"42.524,10";"-5.578,18";"5.578,18";"18/05/2017"
"DI1 - DI de 1 dia";"F26";"43.464,69";"37.806,78";"-5.657,91";"5.657,91";"18/05/2017"
"DI1 - DI de 1 dia";"F27";"39.208,56";"33.564,60";"-5.643,96";"5.643,96";"18/05/2017"
"DI1 - DI de 1 dia";"F28";"35.553,17";"29.968,54";"-5.584,63";"5.584,63";"18/05/2017"
"DI1 - DI de 1 dia";"F29";"32.256,11";"26.754,28";"-5.501,83";"5.501,83";"18/05/2017"
"DI1 - DI de 1 dia";"F30";"29.092,95";"23.736,28";"-5.356,67";"5.356,67";"18/05/2017"
"DOL - Dólar comercial";"M17";"3.135,4290";"3.345,9600";"210,5310";"10.526,55";"18/05/2017"
"DOL - Dólar comercial";"N17";"3.156,3700";"3.369,2770";"212,9070";"10.645,35";"18/05/2017"
"DOL - Dólar comercial";"Q17";"3.175,0950";"3.390,2580";"215,1630";"10.758,15";"18/05/2017"
"DOL - Dólar comercial";"U17";"3.195,2910";"3.413,6570";"218,3660";"10.918,30";"18/05/2017"
"DOL - Dólar comercial";"V17";"3.209,7640";"3.434,0520";"224,2880";"11.214,40";"18/05/2017"
"DOL - Dólar comercial";"X17";"3.225,8690";"3.452,6780";"226,8090";"11.340,45";"18/05/2017"
"DOL - Dólar comercial";"Z17";"3.240,4970";"3.470,6580";"230,1610";"11.508,05";"18/05/2017"
"DOL - Dólar comercial";"F18";"3.253,5650";"3.486,1330";"232,5680";"11.628,40";"18/05/2017"
"DOL - Dólar comercial";"J18";"3.300,0900";"3.546,3570";"246,2670";"12.313,35";"18/05/2017"
"DOL - Dólar comercial";"N18";"3.348,2390";"3.621,2780";"273,0390";"13.651,95";"18/05/2017"
"DOL - Dólar comercial";"V18";"3.399,9360";"3.687,6240";"287,6880";"14.384,40";"18/05/2017"
"DOL - Dólar comercial";"J19";"3.503,0450";"3.821,6980";"318,6530";"15.932,65";"18/05/2017"
"DOL - Dólar comercial";"N19";"3.556,6710";"3.898,6990";"342,0280";"17.101,40";"18/05/2017"
"DOL - Dólar comercial";"F21";"3.912,0030";"4.397,9930";"485,9900";"24.299,50";"18/05/2017"
"ETH - Etanol Hidratado";"K17";"1.435,00";"1.475,00";"40,00";"1.200,00";"18/05/2017"
"ETH - Etanol Hidratado";"M17";"1.415,00";"1.467,50";"52,50";"1.575,00";"18/05/2017"
"ETH - Etanol Hidratado";"N17";"1.415,00";"1.469,50";"54,50";"1.635,00";"18/05/2017"
"ETH - Etanol Hidratado";"Q17";"1.425,00";"1.476,50";"51,50";"1.545,00";"18/05/2017"
"ETH - Etanol Hidratado";"V17";"1.630,00";"1.550,00";"-80,00";"2.400,00";"18/05/2017"
"ETH - Etanol Hidratado";"X17";"1.630,00";"1.630,00";"0,00";"0,00";"18/05/2017"
"ETH - Etanol Hidratado";"Z17";"1.650,00";"1.650,00";"0,00";"0,00";"18/05/2017"
"EUR - Euro";"M17";"3.497,4270";"3.717,0460";"219,6190";"10.980,95";"18/05/2017"
"EUR - Euro";"N17";"3.525,3570";"3.747,7940";"222,4370";"11.121,85";"18/05/2017"
"EUR - Euro";"Q17";"3.551,0120";"3.776,0530";"225,0410";"11.252,05";"18/05/2017"
"FRC - FRA de cupom";"N17";"1,42";"1,62";"0,20";"0,10";"18/05/2017"
"FRC - FRA de cupom";"Q17";"1,86";"2,00";"0,14";"0,07";"18/05/2017"
"FRC - FRA de cupom";"U17";"1,80";"2,05";"0,25";"0,12";"18/05/2017"
"FRC - FRA de cupom";"V17";"1,89";"2,17";"0,28";"0,14";"18/05/2017"
"FRC - FRA de cupom";"X17";"1,92";"2,23";"0,31";"0,15";"18/05/2017"
"FRC - FRA de cupom";"Z17";"1,94";"2,28";"0,34";"0,17";"18/05/2017"
"FRC - FRA de cupom";"F18";"2,01";"2,39";"0,38";"0,19";"18/05/2017"
"FRC - FRA de cupom";"G18";"2,00";"2,35";"0,35";"0,17";"18/05/2017"
"FRC - FRA de cupom";"H18";"2,03";"2,36";"0,33";"0,16";"18/05/2017"
"FRC - FRA de cupom";"J18";"2,04";"2,39";"0,35";"0,17";"18/05/2017"
"FRC - FRA de cupom";"K18";"2,08";"2,39";"0,31";"0,15";"18/05/2017"
"FRC - FRA de cupom";"N18";"2,13";"2,40";"0,27";"0,13";"18/05/2017"
"FRC - FRA de cupom";"V18";"2,20";"2,49";"0,29";"0,14";"18/05/2017"
"FRC - FRA de cupom";"F19";"2,31";"2,60";"0,29";"0,14";"18/05/2017"
"FRC - FRA de cupom";"J19";"2,38";"2,66";"0,28";"0,14";"18/05/2017"
"FRC - FRA de cupom";"N19";"2,49";"2,68";"0,19";"0,09";"18/05/2017"
"FRC - FRA de cupom";"F20";"2,65";"2,83";"0,18";"0,09";"18/05/2017"
"FRC - FRA de cupom";"J20";"2,72";"2,91";"0,19";"0,09";"18/05/2017"
"FRC - FRA de cupom";"N20";"2,83";"3,00";"0,17";"0,08";"18/05/2017"
"FRC - FRA de cupom";"F21";"3,04";"3,25";"0,21";"0,10";"18/05/2017"
"FRC - FRA de cupom";"F22";"3,43";"3,60";"0,17";"0,08";"18/05/2017"
"FRC - FRA de cupom";"F23";"3,80";"3,93";"0,13";"0,06";"18/05/2017"
"FRC - FRA de cupom";"F24";"4,17";"4,25";"0,08";"0,04";"18/05/2017"
"FRC - FRA de cupom";"F25";"4,50";"4,58";"0,08";"0,04";"18/05/2017"
"GBP - Libra Esterlina";"M17";"4.063,2140";"4.331,2740";"268,0600";"9.382,10";"18/05/2017"
"GBP - Libra Esterlina";"N17";"4.093,2540";"4.364,5190";"271,2650";"9.494,27";"18/05/2017"
"GBP - Libra Esterlina";"Q17";"4.120,6680";"4.394,9900";"274,3220";"9.601,27";"18/05/2017"
"IAP - IPCA";"M17";"4.851,12";"4.852,66";"1,54";"38,50";"18/05/2017"
"ICF - Café Arábica 4/5";"K17";"156,90";"150,55";"-6,35";"2.108,32";"18/05/2017"
"ICF - Café Arábica 4/5";"N17";"159,05";"152,75";"-6,30";"2.091,72";"18/05/2017"
"ICF - Café Arábica 4/5";"U17";"163,50";"157,25";"-6,25";"2.075,12";"18/05/2017"
"ICF - Café Arábica 4/5";"Z17";"167,60";"161,35";"-6,25";"2.075,12";"18/05/2017"
"ICF - Café Arábica 4/5";"U18";"174,40";"168,20";"-6,20";"2.058,52";"18/05/2017"
"ICF - Café Arábica 4/5";"Z18";"173,25";"167,10";"-6,15";"2.041,92";"18/05/2017"
"ICF - Café Arábica 4/5";"U19";"178,35";"172,20";"-6,15";"2.041,92";"18/05/2017"
"IGM - IGP-M";"Q18";"688,251";"691,303";"3,052";"610,40";"18/05/2017"
"IND - Ibovespa";"M17";"67.973";"61.445";"-6.528";"6.528,00";"18/05/2017"
"IND - Ibovespa";"Q17";"68.980";"62.421";"-6.559";"6.559,00";"18/05/2017"
"IND - Ibovespa";"V17";"69.873";"63.395";"-6.478";"6.478,00";"18/05/2017"
"IND - Ibovespa";"Z17";"70.623";"64.194";"-6.429";"6.429,00";"18/05/2017"
"IND - Ibovespa";"M18";"73.197";"67.129";"-6.068";"6.068,00";"18/05/2017"
"IND - Ibovespa";"Z18";"76.111";"70.377";"-5.734";"5.734,00";"18/05/2017"
"ISP - S&P 500";"M17";"2.357,50";"2.362,50";"5,00";"830,05";"18/05/2017"
"ISP - S&P 500";"U17";"2.354,50";"2.359,50";"5,00";"830,05";"18/05/2017"
"JPY - Iene";"M17";"2.822,8600";"3.003,6700";"180,8100";"9.040,50";"18/05/2017"
"JPY - Iene";"N17";"2.844,4500";"3.027,5300";"183,0800";"9.154,00";"18/05/2017"
"JPY - Iene";"Q17";"2.864,3300";"3.049,5100";"185,1800";"9.259,00";"18/05/2017"
"MXN - Peso mexicano";"M17";"1.673,7190";"1.775,0680";"101,3490";"7.601,17";"18/05/2017"
"MXN - Peso mexicano";"N17";"1.676,1640";"1.778,0750";"101,9110";"7.643,32";"18/05/2017"
"NZD - DÓLAR DA NOVA ZELÂNDIA";"M17";"2.174,1130";"2.304,9500";"130,8370";"9.812,77";"18/05/2017"
"NZD - DÓLAR DA NOVA ZELÂNDIA";"Q17";"2.198,2530";"2.332,1400";"133,8870";"10.041,52";"18/05/2017"
"OZ1 - Ouro 250g";"0000";"124,220";"133,074";"8,690";"0,00";"18/05/2017"
"SJC - Soja Financeira Cross Listing";"N17";"21,5112";"20,8278";"-0,6834";"1.021,06";"18/05/2017"
"SJC - Soja Financeira Cross Listing";"Q17";"21,4947";"20,8719";"-0,6228";"930,51";"18/05/2017"
"SJC - Soja Financeira Cross Listing";"U17";"21,3955";"20,8333";"-0,5622";"839,97";"18/05/2017"
"SJC - Soja Financeira Cross Listing";"X17";"21,3349";"20,8278";"-0,5071";"757,65";"18/05/2017"
"T10 - US T-Note 10 anos";"M17";"126,4218";"126,2812";"-0,1406";"475,32";"18/05/2017"
"TRY - LIRA TURCA";"M17";"874,4530";"919,4730";"45,0200";"3.376,50";"18/05/2017"
"TRY - LIRA TURCA";"N17";"872,6260";"917,2320";"44,6060";"3.345,45";"18/05/2017"
"WDO - Dólar Comercial Míni";"M17";"3.135,4290";"3.345,9600";"210,5310";"2.105,31";"18/05/2017"
"WDO - Dólar Comercial Míni";"N17";"3.156,3700";"3.369,2770";"212,9070";"2.129,07";"18/05/2017"
"WDO - Dólar Comercial Míni";"U17";"3.195,2910";"3.413,6570";"218,3660";"2.183,66";"18/05/2017"
"WDO - Dólar Comercial Míni";"X17";"3.225,8690";"3.452,6780";"226,8090";"2.268,09";"18/05/2017"
"WIN - Ibovespa Mini";"M17";"67.973";"61.445";"-6.528";"1.305,60";"18/05/2017"
"WIN - Ibovespa Mini";"Q17";"68.980";"62.421";"-6.559";"1.311,80";"18/05/2017"
"WTI - Petróleo Mini";"M17";"49,07";"49,35";"0,28";"92,96";"18/05/2017"
"WTI - Petróleo Mini";"N17";"49,41";"49,66";"0,25";"83,00";"18/05/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"M17";"2.369,0680";"2.489,7960";"120,7280";"4.225,48";"18/05/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"N17";"2.371,8960";"2.493,5000";"121,6040";"4.256,14";"18/05/2017"
