"Mercadoria";"Vencimento";"Preço de ajuste anterior";"Preço de ajuste Atual";"Variação";"Valor do ajuste por contrato (R$)";"Data Atualização"
"DDI - Cupom cambial";"F22";"85.490,96";"85.702,61";"211,65";"347,93";"22/05/2017"
"DDI - Cupom cambial";"J22";"84.539,12";"84.712,86";"173,74";"285,61";"22/05/2017"
"DDI - Cupom cambial";"F23";"81.741,59";"81.896,58";"154,99";"254,78";"22/05/2017"
"DDI - Cupom cambial";"F24";"77.900,27";"77.970,41";"70,14";"115,30";"22/05/2017"
"DDI - Cupom cambial";"F25";"74.011,55";"74.112,75";"101,20";"166,36";"22/05/2017"
"DDI - Cupom cambial";"F26";"69.942,99";"69.968,44";"25,45";"41,83";"22/05/2017"
"DDI - Cupom cambial";"F27";"66.116,00";"66.117,52";"1,52";"2,49";"22/05/2017"
"DDI - Cupom cambial";"F28";"62.587,43";"62.583,77";"-3,66";"6,01";"22/05/2017"
"DDI - Cupom cambial";"F30";"55.977,92";"55.953,45";"-24,47";"40,22";"22/05/2017"
"DI1 - DI de 1 dia";"M17";"99.664,89";"99.665,23";"0,34";"0,34";"22/05/2017"
"DI1 - DI de 1 dia";"N17";"98.855,10";"98.851,49";"-3,61";"3,61";"22/05/2017"
"DI1 - DI de 1 dia";"Q17";"98.056,81";"98.050,76";"-6,05";"6,05";"22/05/2017"
"DI1 - DI de 1 dia";"U17";"97.236,64";"97.217,96";"-18,68";"18,68";"22/05/2017"
"DI1 - DI de 1 dia";"V17";"96.544,38";"96.521,08";"-23,30";"23,30";"22/05/2017"
"DI1 - DI de 1 dia";"X17";"95.843,52";"95.811,51";"-32,01";"32,01";"22/05/2017"
"DI1 - DI de 1 dia";"Z17";"95.172,42";"95.134,57";"-37,85";"37,85";"22/05/2017"
"DI1 - DI de 1 dia";"F18";"94.520,20";"94.475,77";"-44,43";"44,43";"22/05/2017"
"DI1 - DI de 1 dia";"G18";"93.749,57";"93.714,89";"-34,68";"34,68";"22/05/2017"
"DI1 - DI de 1 dia";"H18";"93.111,91";"93.056,28";"-55,63";"55,63";"22/05/2017"
"DI1 - DI de 1 dia";"J18";"92.464,20";"92.380,12";"-84,08";"84,08";"22/05/2017"
"DI1 - DI de 1 dia";"K18";"91.778,50";"91.681,80";"-96,70";"96,70";"22/05/2017"
"DI1 - DI de 1 dia";"N18";"90.259,32";"90.137,02";"-122,30";"122,30";"22/05/2017"
"DI1 - DI de 1 dia";"V18";"88.055,41";"87.812,50";"-242,91";"242,91";"22/05/2017"
"DI1 - DI de 1 dia";"F19";"85.871,35";"85.543,30";"-328,05";"328,05";"22/05/2017"
"DI1 - DI de 1 dia";"J19";"83.693,11";"83.284,98";"-408,13";"408,13";"22/05/2017"
"DI1 - DI de 1 dia";"N19";"81.419,52";"80.940,86";"-478,66";"478,66";"22/05/2017"
"DI1 - DI de 1 dia";"V19";"79.070,97";"78.499,59";"-571,38";"571,38";"22/05/2017"
"DI1 - DI de 1 dia";"F20";"76.792,24";"76.125,57";"-666,67";"666,67";"22/05/2017"
"DI1 - DI de 1 dia";"J20";"74.844,15";"73.962,62";"-881,53";"881,53";"22/05/2017"
"DI1 - DI de 1 dia";"N20";"72.517,75";"71.753,79";"-763,96";"763,96";"22/05/2017"
"DI1 - DI de 1 dia";"V20";"70.294,80";"69.494,33";"-800,47";"800,47";"22/05/2017"
"DI1 - DI de 1 dia";"F21";"68.280,70";"67.446,41";"-834,29";"834,29";"22/05/2017"
"DI1 - DI de 1 dia";"J21";"66.403,19";"65.524,79";"-878,40";"878,40";"22/05/2017"
"DI1 - DI de 1 dia";"N21";"64.484,22";"63.561,59";"-922,63";"922,63";"22/05/2017"
"DI1 - DI de 1 dia";"V21";"62.622,08";"61.656,04";"-966,04";"966,04";"22/05/2017"
"DI1 - DI de 1 dia";"F22";"60.854,02";"59.844,95";"-1.009,07";"1.009,07";"22/05/2017"
"DI1 - DI de 1 dia";"J22";"59.152,80";"58.117,84";"-1.034,96";"1.034,96";"22/05/2017"
"DI1 - DI de 1 dia";"N22";"57.512,42";"56.453,29";"-1.059,13";"1.059,13";"22/05/2017"
"DI1 - DI de 1 dia";"F23";"54.248,77";"53.147,33";"-1.101,44";"1.101,44";"22/05/2017"
"DI1 - DI de 1 dia";"N23";"51.290,39";"50.177,97";"-1.112,42";"1.112,42";"22/05/2017"
"DI1 - DI de 1 dia";"F24";"48.422,82";"47.310,81";"-1.112,01";"1.112,01";"22/05/2017"
"DI1 - DI de 1 dia";"N24";"45.775,07";"44.666,32";"-1.108,75";"1.108,75";"22/05/2017"
"DI1 - DI de 1 dia";"F25";"43.113,77";"42.017,52";"-1.096,25";"1.096,25";"22/05/2017"
"DI1 - DI de 1 dia";"F26";"38.366,73";"37.307,57";"-1.059,16";"1.059,16";"22/05/2017"
"DI1 - DI de 1 dia";"F27";"34.145,11";"33.138,46";"-1.006,65";"1.006,65";"22/05/2017"
"DI1 - DI de 1 dia";"F28";"30.538,44";"29.546,04";"-992,40";"992,40";"22/05/2017"
"DI1 - DI de 1 dia";"F29";"27.308,77";"26.339,98";"-968,79";"968,79";"22/05/2017"
"DI1 - DI de 1 dia";"F30";"24.268,82";"23.335,99";"-932,83";"932,83";"22/05/2017"
"DOL - Dólar comercial";"M17";"3.269,7410";"3.290,9930";"21,2520";"1.062,60";"22/05/2017"
"DOL - Dólar comercial";"N17";"3.292,6660";"3.314,0910";"21,4250";"1.071,25";"22/05/2017"
"DOL - Dólar comercial";"Q17";"3.312,6790";"3.334,0270";"21,3480";"1.067,40";"22/05/2017"
"DOL - Dólar comercial";"U17";"3.335,0470";"3.356,7770";"21,7300";"1.086,50";"22/05/2017"
"DOL - Dólar comercial";"V17";"3.351,6120";"3.373,4010";"21,7890";"1.089,45";"22/05/2017"
"DOL - Dólar comercial";"X17";"3.369,9770";"3.391,2990";"21,3220";"1.066,10";"22/05/2017"
"DOL - Dólar comercial";"Z17";"3.386,6210";"3.407,8960";"21,2750";"1.063,75";"22/05/2017"
"DOL - Dólar comercial";"F18";"3.402,3600";"3.423,9780";"21,6180";"1.080,90";"22/05/2017"
"DOL - Dólar comercial";"J18";"3.457,1230";"3.480,4200";"23,2970";"1.164,85";"22/05/2017"
"DOL - Dólar comercial";"N18";"3.521,4660";"3.545,5930";"24,1270";"1.206,35";"22/05/2017"
"DOL - Dólar comercial";"V18";"3.585,8980";"3.614,3780";"28,4800";"1.424,00";"22/05/2017"
"DOL - Dólar comercial";"J19";"3.720,4040";"3.757,7070";"37,3030";"1.865,15";"22/05/2017"
"DOL - Dólar comercial";"N19";"3.800,5790";"3.840,2060";"39,6270";"1.981,35";"22/05/2017"
"DOL - Dólar comercial";"F21";"4.295,1250";"4.361,7440";"66,6190";"3.330,95";"22/05/2017"
"ETH - Etanol Hidratado";"K17";"1.475,00";"1.470,00";"-5,00";"150,00";"22/05/2017"
"ETH - Etanol Hidratado";"M17";"1.455,00";"1.455,00";"0,00";"0,00";"22/05/2017"
"ETH - Etanol Hidratado";"N17";"1.460,00";"1.460,00";"0,00";"0,00";"22/05/2017"
"ETH - Etanol Hidratado";"Q17";"1.450,00";"1.450,00";"0,00";"0,00";"22/05/2017"
"ETH - Etanol Hidratado";"V17";"1.550,00";"1.550,00";"0,00";"0,00";"22/05/2017"
"ETH - Etanol Hidratado";"X17";"1.630,00";"1.630,00";"0,00";"0,00";"22/05/2017"
"ETH - Etanol Hidratado";"Z17";"1.650,00";"1.650,00";"0,00";"0,00";"22/05/2017"
"EUR - Euro";"M17";"3.665,6230";"3.699,2210";"33,5980";"1.679,90";"22/05/2017"
"EUR - Euro";"N17";"3.696,0780";"3.730,0330";"33,9550";"1.697,75";"22/05/2017"
"EUR - Euro";"Q17";"3.723,4190";"3.757,3790";"33,9600";"1.698,00";"22/05/2017"
"FRC - FRA de cupom";"N17";"1,32";"1,36";"0,04";"0,02";"22/05/2017"
"FRC - FRA de cupom";"Q17";"1,91";"1,97";"0,06";"0,03";"22/05/2017"
"FRC - FRA de cupom";"U17";"1,92";"1,99";"0,07";"0,03";"22/05/2017"
"FRC - FRA de cupom";"V17";"2,08";"2,15";"0,07";"0,03";"22/05/2017"
"FRC - FRA de cupom";"X17";"2,10";"2,22";"0,12";"0,06";"22/05/2017"
"FRC - FRA de cupom";"F18";"2,23";"2,34";"0,11";"0,05";"22/05/2017"
"FRC - FRA de cupom";"J18";"2,30";"2,38";"0,08";"0,04";"22/05/2017"
"FRC - FRA de cupom";"K18";"2,30";"2,38";"0,08";"0,04";"22/05/2017"
"FRC - FRA de cupom";"N18";"2,30";"2,39";"0,09";"0,04";"22/05/2017"
"FRC - FRA de cupom";"V18";"2,37";"2,47";"0,10";"0,05";"22/05/2017"
"FRC - FRA de cupom";"F19";"2,45";"2,52";"0,07";"0,03";"22/05/2017"
"FRC - FRA de cupom";"N19";"2,52";"2,62";"0,10";"0,05";"22/05/2017"
"FRC - FRA de cupom";"V19";"2,57";"2,68";"0,11";"0,05";"22/05/2017"
"FRC - FRA de cupom";"F20";"2,66";"2,80";"0,14";"0,07";"22/05/2017"
"FRC - FRA de cupom";"J20";"2,75";"2,89";"0,14";"0,07";"22/05/2017"
"FRC - FRA de cupom";"V20";"2,94";"3,05";"0,11";"0,05";"22/05/2017"
"FRC - FRA de cupom";"F21";"3,05";"3,15";"0,10";"0,05";"22/05/2017"
"FRC - FRA de cupom";"F22";"3,42";"3,52";"0,10";"0,05";"22/05/2017"
"FRC - FRA de cupom";"F23";"3,75";"3,85";"0,10";"0,05";"22/05/2017"
"FRC - FRA de cupom";"F24";"4,08";"4,18";"0,10";"0,05";"22/05/2017"
"FRC - FRA de cupom";"F25";"4,41";"4,49";"0,08";"0,04";"22/05/2017"
"FRC - FRA de cupom";"F26";"4,79";"4,89";"0,10";"0,05";"22/05/2017"
"GBP - Libra Esterlina";"M17";"4.261,9820";"4.277,8800";"15,8980";"556,43";"22/05/2017"
"GBP - Libra Esterlina";"N17";"4.294,9060";"4.310,9780";"16,0720";"562,52";"22/05/2017"
"IAP - IPCA";"M17";"4.852,64";"4.853,10";"0,46";"11,50";"22/05/2017"
"ICF - Café Arábica 4/5";"K17";"153,75";"151,80";"-1,95";"637,80";"22/05/2017"
"ICF - Café Arábica 4/5";"N17";"156,00";"154,00";"-2,00";"654,16";"22/05/2017"
"ICF - Café Arábica 4/5";"U17";"159,75";"158,40";"-1,35";"441,55";"22/05/2017"
"ICF - Café Arábica 4/5";"Z17";"164,55";"162,60";"-1,95";"637,80";"22/05/2017"
"ICF - Café Arábica 4/5";"U18";"171,25";"169,55";"-1,70";"556,03";"22/05/2017"
"ICF - Café Arábica 4/5";"Z18";"170,05";"168,35";"-1,70";"556,03";"22/05/2017"
"ICF - Café Arábica 4/5";"U19";"175,25";"173,00";"-2,25";"735,93";"22/05/2017"
"IGM - IGP-M";"Q18";"689,951";"690,366";"0,415";"83,00";"22/05/2017"
"IND - Ibovespa";"M17";"63.083";"61.881";"-1.202";"1.202,00";"22/05/2017"
"IND - Ibovespa";"Q17";"64.064";"62.836";"-1.228";"1.228,00";"22/05/2017"
"IND - Ibovespa";"V17";"64.984";"63.761";"-1.223";"1.223,00";"22/05/2017"
"IND - Ibovespa";"Z17";"65.774";"64.547";"-1.227";"1.227,00";"22/05/2017"
"IND - Ibovespa";"M18";"68.382";"67.163";"-1.219";"1.219,00";"22/05/2017"
"IND - Ibovespa";"Z18";"71.513";"70.403";"-1.110";"1.110,00";"22/05/2017"
"ISP - S&P 500";"M17";"2.390,00";"2.392,70";"2,70";"441,55";"22/05/2017"
"ISP - S&P 500";"U17";"2.387,00";"2.389,80";"2,80";"457,91";"22/05/2017"
"JPY - Iene";"M17";"2.936,2300";"2.960,6400";"24,4100";"1.220,50";"22/05/2017"
"JPY - Iene";"N17";"2.959,6700";"2.984,3300";"24,6600";"1.233,00";"22/05/2017"
"JPY - Iene";"Q17";"2.980,6700";"3.005,3100";"24,6400";"1.232,00";"22/05/2017"
"MXN - Peso mexicano";"M17";"1.749,5580";"1.759,4630";"9,9050";"742,87";"22/05/2017"
"MXN - Peso mexicano";"N17";"1.752,3730";"1.762,3170";"9,9440";"745,80";"22/05/2017"
"OZ1 - Ouro 250g";"0000";"130,679";"132,546";"2,990";"0,00";"22/05/2017"
"SJC - Soja Financeira Cross Listing";"N17";"21,0097";"21,0869";"0,0772";"113,62";"22/05/2017"
"SJC - Soja Financeira Cross Listing";"Q17";"21,0373";"21,1254";"0,0881";"129,67";"22/05/2017"
"SJC - Soja Financeira Cross Listing";"U17";"20,9987";"21,0758";"0,0771";"113,48";"22/05/2017"
"SJC - Soja Financeira Cross Listing";"X17";"20,9821";"21,0813";"0,0992";"146,00";"22/05/2017"
"T10 - US T-Note 10 anos";"M17";"126,1875";"126,1250";"-0,0625";"205,39";"22/05/2017"
"TRY - LIRA TURCA";"M17";"912,1660";"920,7640";"8,5980";"644,85";"22/05/2017"
"TRY - LIRA TURCA";"N17";"910,9840";"919,1280";"8,1440";"610,80";"22/05/2017"
"WDO - Dólar Comercial Míni";"M17";"3.269,7410";"3.290,9930";"21,2520";"212,52";"22/05/2017"
"WDO - Dólar Comercial Míni";"N17";"3.292,6660";"3.314,0910";"21,4250";"214,25";"22/05/2017"
"WDO - Dólar Comercial Míni";"U17";"3.335,0470";"3.356,7770";"21,7300";"217,30";"22/05/2017"
"WDO - Dólar Comercial Míni";"X17";"3.369,9770";"3.391,2990";"21,3220";"213,22";"22/05/2017"
"WDO - Dólar Comercial Míni";"Z17";"3.386,6210";"3.407,8960";"21,2750";"212,75";"22/05/2017"
"WIN - Ibovespa Mini";"M17";"63.083";"61.881";"-1.202";"240,40";"22/05/2017"
"WIN - Ibovespa Mini";"Q17";"64.064";"62.836";"-1.228";"245,60";"22/05/2017"
"WTI - Petróleo Mini";"N17";"50,67";"51,13";"0,46";"150,45";"22/05/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"M17";"2.468,0350";"2.482,1210";"14,0860";"493,01";"22/05/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"N17";"2.471,3920";"2.488,2500";"16,8580";"590,03";"22/05/2017"
