"Mercadoria";"Vencimento";"Preço de ajuste anterior";"Preço de ajuste Atual";"Variação";"Valor do ajuste por contrato (R$)";"Data Atualização"
"DI1 - DI de 1 dia";"F29";"30.685,45";"31.358,30";"672,85";"672,85";"12/07/2017"
"DI1 - DI de 1 dia";"F30";"27.530,75";"28.187,12";"656,37";"656,37";"12/07/2017"
"DOL - Dólar comercial";"Q17";"3.266,2560";"3.225,6330";"-40,6230";"2.031,15";"12/07/2017"
"DOL - Dólar comercial";"U17";"3.287,9100";"3.246,8470";"-41,0630";"2.053,15";"12/07/2017"
"DOL - Dólar comercial";"V17";"3.303,8620";"3.262,4460";"-41,4160";"2.070,80";"12/07/2017"
"DOL - Dólar comercial";"X17";"3.320,4230";"3.278,7500";"-41,6730";"2.083,65";"12/07/2017"
"DOL - Dólar comercial";"Z17";"3.335,4880";"3.293,4960";"-41,9920";"2.099,60";"12/07/2017"
"DOL - Dólar comercial";"F18";"3.349,5850";"3.307,3910";"-42,1940";"2.109,70";"12/07/2017"
"DOL - Dólar comercial";"J18";"3.393,8930";"3.350,8220";"-43,0710";"2.153,55";"12/07/2017"
"DOL - Dólar comercial";"K18";"3.409,2780";"3.366,5360";"-42,7420";"2.137,10";"12/07/2017"
"DOL - Dólar comercial";"N18";"3.440,1060";"3.396,6970";"-43,4090";"2.170,45";"12/07/2017"
"DOL - Dólar comercial";"V18";"3.491,8220";"3.447,2660";"-44,5560";"2.227,80";"12/07/2017"
"DOL - Dólar comercial";"J19";"3.595,4430";"3.549,3940";"-46,0490";"2.302,45";"12/07/2017"
"DOL - Dólar comercial";"N19";"3.652,6740";"3.603,6890";"-48,9850";"2.449,25";"12/07/2017"
"DOL - Dólar comercial";"F21";"4.044,6200";"3.972,2630";"-72,3570";"3.617,85";"12/07/2017"
"ETH - Etanol Hidratado";"N17";"1.345,00";"1.350,00";"5,00";"150,00";"12/07/2017"
"ETH - Etanol Hidratado";"Q17";"1.350,00";"1.350,00";"0,00";"0,00";"12/07/2017"
"ETH - Etanol Hidratado";"V17";"1.450,00";"1.450,00";"0,00";"0,00";"12/07/2017"
"ETH - Etanol Hidratado";"X17";"1.500,00";"1.500,00";"0,00";"0,00";"12/07/2017"
"ETH - Etanol Hidratado";"Z17";"1.505,00";"1.505,00";"0,00";"0,00";"12/07/2017"
"ETH - Etanol Hidratado";"F18";"1.550,00";"1.550,00";"0,00";"0,00";"12/07/2017"
"ETH - Etanol Hidratado";"G18";"1.550,00";"1.550,00";"0,00";"0,00";"12/07/2017"
"ETH - Etanol Hidratado";"H18";"1.550,00";"1.550,00";"0,00";"0,00";"12/07/2017"
"EUR - Euro";"Q17";"3.752,2530";"3.685,4070";"-66,8460";"3.342,30";"12/07/2017"
"EUR - Euro";"U17";"3.782,5220";"3.714,9260";"-67,5960";"3.379,80";"12/07/2017"
"EUR - Euro";"V17";"3.806,4830";"3.738,2920";"-68,1910";"3.409,55";"12/07/2017"
"FRC - FRA de cupom";"U17";"1,66";"1,72";"0,06";"0,03";"12/07/2017"
"FRC - FRA de cupom";"V17";"1,91";"1,93";"0,02";"0,01";"12/07/2017"
"FRC - FRA de cupom";"X17";"1,99";"2,01";"0,02";"0,01";"12/07/2017"
"FRC - FRA de cupom";"Z17";"2,02";"2,04";"0,02";"0,01";"12/07/2017"
"FRC - FRA de cupom";"F18";"2,08";"2,08";"0,00";"0,00";"12/07/2017"
"FRC - FRA de cupom";"G18";"2,07";"2,09";"0,02";"0,01";"12/07/2017"
"FRC - FRA de cupom";"H18";"2,15";"2,14";"-0,01";"0,00";"12/07/2017"
"FRC - FRA de cupom";"J18";"2,21";"2,20";"-0,01";"0,00";"12/07/2017"
"FRC - FRA de cupom";"K18";"2,26";"2,22";"-0,04";"0,02";"12/07/2017"
"FRC - FRA de cupom";"M18";"2,30";"2,27";"-0,03";"0,01";"12/07/2017"
"FRC - FRA de cupom";"N18";"2,33";"2,31";"-0,02";"0,01";"12/07/2017"
"FRC - FRA de cupom";"V18";"2,42";"2,38";"-0,04";"0,02";"12/07/2017"
"FRC - FRA de cupom";"F19";"2,54";"2,49";"-0,05";"0,02";"12/07/2017"
"FRC - FRA de cupom";"J19";"2,63";"2,58";"-0,05";"0,02";"12/07/2017"
"FRC - FRA de cupom";"N19";"2,73";"2,69";"-0,04";"0,02";"12/07/2017"
"FRC - FRA de cupom";"V19";"2,81";"2,78";"-0,03";"0,01";"12/07/2017"
"FRC - FRA de cupom";"F20";"2,93";"2,89";"-0,04";"0,02";"12/07/2017"
"FRC - FRA de cupom";"N20";"3,13";"3,09";"-0,04";"0,02";"12/07/2017"
"FRC - FRA de cupom";"F21";"3,33";"3,30";"-0,03";"0,01";"12/07/2017"
"FRC - FRA de cupom";"F22";"3,77";"3,72";"-0,05";"0,02";"12/07/2017"
"FRC - FRA de cupom";"N22";"3,91";"3,89";"-0,02";"0,01";"12/07/2017"
"FRC - FRA de cupom";"F23";"4,13";"4,12";"-0,01";"0,00";"12/07/2017"
"FRC - FRA de cupom";"F25";"4,91";"4,92";"0,01";"0,00";"12/07/2017"
"GBP - Libra Esterlina";"Q17";"4.199,5180";"4.159,1250";"-40,3930";"1.413,75";"12/07/2017"
"GBP - Libra Esterlina";"U17";"4.230,9840";"4.190,0500";"-40,9340";"1.432,69";"12/07/2017"
"ICF - Café Arábica 4/5";"N17";"145,90";"147,95";"2,05";"658,05";"12/07/2017"
"ICF - Café Arábica 4/5";"U17";"149,85";"150,80";"0,95";"304,95";"12/07/2017"
"ICF - Café Arábica 4/5";"Z17";"155,55";"156,45";"0,90";"288,90";"12/07/2017"
"ICF - Café Arábica 4/5";"U18";"162,00";"163,00";"1,00";"321,00";"12/07/2017"
"ICF - Café Arábica 4/5";"Z18";"167,15";"168,15";"1,00";"321,00";"12/07/2017"
"ICF - Café Arábica 4/5";"U19";"171,70";"172,60";"0,90";"288,90";"12/07/2017"
"IND - Ibovespa";"Q17";"64.411";"65.443";"1.032";"1.032,00";"12/07/2017"
"IND - Ibovespa";"V17";"65.244";"66.285";"1.041";"1.041,00";"12/07/2017"
"IND - Ibovespa";"Z17";"65.981";"67.030";"1.049";"1.049,00";"12/07/2017"
"IND - Ibovespa";"M18";"68.256";"69.322";"1.066";"1.066,00";"12/07/2017"
"IND - Ibovespa";"Z18";"70.934";"71.994";"1.060";"1.060,00";"12/07/2017"
"ISP - S&P 500";"U17";"2.424,50";"2.441,25";"16,75";"2.688,37";"12/07/2017"
"ISP - S&P 500";"Z17";"2.422,25";"2.439,25";"17,00";"2.728,50";"12/07/2017"
"JPY - Iene";"Q17";"2.871,0100";"2.850,0000";"-21,0100";"1.050,50";"12/07/2017"
"JPY - Iene";"U17";"2.893,2200";"2.871,9100";"-21,3100";"1.065,50";"12/07/2017"
"JPY - Iene";"V17";"2.910,6500";"2.889,1100";"-21,5400";"1.077,00";"12/07/2017"
"MXN - Peso mexicano";"Q17";"1.813,3000";"1.807,5910";"-5,7090";"428,17";"12/07/2017"
"MXN - Peso mexicano";"U17";"1.815,8350";"1.810,0280";"-5,8070";"435,52";"12/07/2017"
"NZD - DÓLAR DA NOVA ZELÂNDIA";"Q17";"2.363,3560";"2.343,5970";"-19,7590";"1.481,92";"12/07/2017"
"OZ1 - Ouro 250g";"0000";"126,682";"126,039";"-0,800";"0,00";"12/07/2017"
"SJC - Soja Financeira Cross Listing";"Q17";"22,6907";"22,5033";"-0,1874";"270,69";"12/07/2017"
"SJC - Soja Financeira Cross Listing";"U17";"22,8009";"22,6025";"-0,1984";"286,58";"12/07/2017"
"SJC - Soja Financeira Cross Listing";"X17";"22,9993";"22,7954";"-0,2039";"294,53";"12/07/2017"
"SJC - Soja Financeira Cross Listing";"K18";"23,1592";"23,0600";"-0,0992";"143,29";"12/07/2017"
"T10 - US T-Note 10 anos";"U17";"125,1718";"125,5156";"0,3438";"1.109,23";"12/07/2017"
"TRY - LIRA TURCA";"Q17";"897,8660";"898,5320";"0,6660";"49,95";"12/07/2017"
"TRY - LIRA TURCA";"U17";"895,3090";"895,5140";"0,2050";"15,37";"12/07/2017"
"WDO - Dólar Comercial Míni";"Q17";"3.266,2560";"3.225,6330";"-40,6230";"406,23";"12/07/2017"
"WDO - Dólar Comercial Míni";"U17";"3.287,9100";"3.246,8470";"-41,0630";"410,63";"12/07/2017"
"WDO - Dólar Comercial Míni";"X17";"3.320,4230";"3.278,7500";"-41,6730";"416,73";"12/07/2017"
"WDO - Dólar Comercial Míni";"Z17";"3.335,4880";"3.293,4960";"-41,9920";"419,92";"12/07/2017"
"WEU - EURO MÍNI";"Q17";"3.752,2530";"3.685,4070";"-66,8460";"668,46";"12/07/2017"
"WIN - Ibovespa Mini";"Q17";"64.411";"65.443";"1.032";"206,40";"12/07/2017"
"WIN - Ibovespa Mini";"V17";"65.244";"66.285";"1.041";"208,20";"12/07/2017"
"WTI - Petróleo Mini";"Q17";"45,04";"45,49";"0,45";"144,45";"12/07/2017"
"WTI - Petróleo Mini";"U17";"45,23";"45,66";"0,43";"138,03";"12/07/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"Q17";"2.398,3270";"2.425,6040";"27,2770";"954,69";"12/07/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"U17";"2.400,5290";"2.426,8540";"26,3250";"921,37";"12/07/2017"
