"Mercadoria";"Vencimento";"Preço de ajuste anterior";"Preço de ajuste Atual";"Variação";"Valor do ajuste por contrato (R$)";"Data Atualização"
"DAP - Cupom de DI x IPCA";"K21";"82.642,23";"82.737,79";"95,56";"115,44";"17/07/2017"
"DAP - Cupom de DI x IPCA";"Q22";"76.953,88";"77.116,84";"162,96";"196,86";"17/07/2017"
"DAP - Cupom de DI x IPCA";"K23";"73.861,74";"74.044,14";"182,40";"220,35";"17/07/2017"
"DAP - Cupom de DI x IPCA";"Q24";"69.079,88";"69.384,55";"304,67";"368,06";"17/07/2017"
"DAP - Cupom de DI x IPCA";"Q26";"61.968,26";"62.324,44";"356,18";"430,28";"17/07/2017"
"DAP - Cupom de DI x IPCA";"Q30";"49.245,65";"49.536,73";"291,08";"351,64";"17/07/2017"
"DDI - Cupom cambial";"Q17";"99.655,37";"99.597,46";"-57,91";"92,36";"17/07/2017"
"DDI - Cupom cambial";"U17";"99.492,59";"99.430,81";"-61,78";"98,53";"17/07/2017"
"DDI - Cupom cambial";"V17";"99.301,35";"99.235,88";"-65,47";"104,42";"17/07/2017"
"DDI - Cupom cambial";"X17";"99.127,82";"99.069,52";"-58,30";"92,98";"17/07/2017"
"DDI - Cupom cambial";"Z17";"98.954,38";"98.897,27";"-57,11";"91,08";"17/07/2017"
"DDI - Cupom cambial";"F18";"98.749,94";"98.707,18";"-42,76";"68,20";"17/07/2017"
"DDI - Cupom cambial";"G18";"98.575,33";"98.534,81";"-40,52";"64,62";"17/07/2017"
"DDI - Cupom cambial";"H18";"98.393,02";"98.344,29";"-48,73";"77,72";"17/07/2017"
"DDI - Cupom cambial";"J18";"98.178,65";"98.149,93";"-28,72";"45,80";"17/07/2017"
"DDI - Cupom cambial";"K18";"97.991,38";"97.955,45";"-35,93";"57,30";"17/07/2017"
"DDI - Cupom cambial";"M18";"97.772,86";"97.739,53";"-33,33";"53,15";"17/07/2017"
"DDI - Cupom cambial";"N18";"97.574,69";"97.553,04";"-21,65";"34,53";"17/07/2017"
"DDI - Cupom cambial";"V18";"96.916,61";"96.890,31";"-26,30";"41,94";"17/07/2017"
"DDI - Cupom cambial";"F19";"96.188,46";"96.190,38";"1,92";"3,06";"17/07/2017"
"DDI - Cupom cambial";"J19";"95.480,43";"95.488,72";"8,29";"13,22";"17/07/2017"
"DDI - Cupom cambial";"N19";"94.713,93";"94.703,25";"-10,68";"17,03";"17/07/2017"
"DDI - Cupom cambial";"V19";"93.918,85";"93.922,83";"3,98";"6,34";"17/07/2017"
"DDI - Cupom cambial";"F20";"93.025,43";"93.008,86";"-16,57";"26,42";"17/07/2017"
"DDI - Cupom cambial";"J20";"92.230,68";"92.222,02";"-8,66";"13,81";"17/07/2017"
"DDI - Cupom cambial";"N20";"91.300,33";"91.315,86";"15,53";"24,76";"17/07/2017"
"DDI - Cupom cambial";"V20";"90.396,70";"90.378,60";"-18,10";"28,86";"17/07/2017"
"DDI - Cupom cambial";"F21";"89.402,71";"89.425,17";"22,46";"35,82";"17/07/2017"
"DDI - Cupom cambial";"J21";"88.544,74";"88.603,00";"58,26";"92,92";"17/07/2017"
"DDI - Cupom cambial";"N21";"87.557,60";"87.589,43";"31,83";"50,76";"17/07/2017"
"DDI - Cupom cambial";"V21";"86.646,04";"86.709,73";"63,69";"101,58";"17/07/2017"
"DDI - Cupom cambial";"F22";"85.385,36";"85.477,70";"92,34";"147,27";"17/07/2017"
"DDI - Cupom cambial";"J22";"84.521,91";"84.573,39";"51,48";"82,10";"17/07/2017"
"DDI - Cupom cambial";"N22";"83.530,49";"83.571,09";"40,60";"64,75";"17/07/2017"
"DDI - Cupom cambial";"F23";"81.366,07";"81.302,19";"-63,88";"101,88";"17/07/2017"
"DDI - Cupom cambial";"F24";"77.185,74";"77.181,01";"-4,73";"7,54";"17/07/2017"
"DDI - Cupom cambial";"F25";"72.817,80";"72.856,91";"39,11";"62,37";"17/07/2017"
"DDI - Cupom cambial";"F26";"69.018,29";"69.051,47";"33,18";"52,92";"17/07/2017"
"DDI - Cupom cambial";"F27";"65.128,90";"65.186,12";"57,22";"91,26";"17/07/2017"
"DDI - Cupom cambial";"F28";"61.652,39";"61.687,46";"35,07";"55,93";"17/07/2017"
"DDI - Cupom cambial";"F30";"55.099,44";"55.117,61";"18,17";"28,98";"17/07/2017"
"DI1 - DI de 1 dia";"Q17";"99.589,21";"99.589,22";"0,01";"0,01";"17/07/2017"
"DI1 - DI de 1 dia";"U17";"98.791,80";"98.793,23";"1,43";"1,43";"17/07/2017"
"DI1 - DI de 1 dia";"V17";"98.142,90";"98.145,40";"2,50";"2,50";"17/07/2017"
"DI1 - DI de 1 dia";"X17";"97.478,56";"97.481,11";"2,55";"2,55";"17/07/2017"
"DI1 - DI de 1 dia";"Z17";"96.870,11";"96.870,49";"0,38";"0,38";"17/07/2017"
"DI1 - DI de 1 dia";"F18";"96.281,87";"96.278,76";"-3,11";"3,11";"17/07/2017"
"DI1 - DI de 1 dia";"G18";"95.639,50";"95.636,42";"-3,08";"3,08";"17/07/2017"
"DI1 - DI de 1 dia";"H18";"95.103,52";"95.100,61";"-2,91";"2,91";"17/07/2017"
"DI1 - DI de 1 dia";"J18";"94.482,54";"94.479,87";"-2,67";"2,67";"17/07/2017"
"DI1 - DI de 1 dia";"K18";"93.859,83";"93.866,94";"7,11";"7,11";"17/07/2017"
"DI1 - DI de 1 dia";"M18";"93.225,85";"93.245,44";"19,59";"19,59";"17/07/2017"
"DI1 - DI de 1 dia";"N18";"92.621,08";"92.619,36";"-1,72";"1,72";"17/07/2017"
"DI1 - DI de 1 dia";"V18";"90.682,27";"90.686,86";"4,59";"4,59";"17/07/2017"
"DI1 - DI de 1 dia";"F19";"88.741,73";"88.795,98";"54,25";"54,25";"17/07/2017"
"DI1 - DI de 1 dia";"J19";"86.797,41";"86.860,51";"63,10";"63,10";"17/07/2017"
"DI1 - DI de 1 dia";"N19";"84.784,16";"84.885,98";"101,82";"101,82";"17/07/2017"
"DI1 - DI de 1 dia";"V19";"82.627,57";"82.741,07";"113,50";"113,50";"17/07/2017"
"DI1 - DI de 1 dia";"F20";"80.607,60";"80.731,70";"124,10";"124,10";"17/07/2017"
"DI1 - DI de 1 dia";"J20";"78.610,03";"78.743,70";"133,67";"133,67";"17/07/2017"
"DI1 - DI de 1 dia";"N20";"76.641,53";"76.783,96";"142,43";"142,43";"17/07/2017"
"DI1 - DI de 1 dia";"V20";"74.545,96";"74.707,92";"161,96";"161,96";"17/07/2017"
"DI1 - DI de 1 dia";"F21";"72.670,44";"72.852,34";"181,90";"181,90";"17/07/2017"
"DI1 - DI de 1 dia";"J21";"70.880,82";"71.034,99";"154,17";"154,17";"17/07/2017"
"DI1 - DI de 1 dia";"N21";"68.938,25";"69.135,57";"197,32";"197,32";"17/07/2017"
"DI1 - DI de 1 dia";"V21";"67.101,31";"67.293,20";"191,89";"191,89";"17/07/2017"
"DI1 - DI de 1 dia";"F22";"65.415,92";"65.600,94";"185,02";"185,02";"17/07/2017"
"DI1 - DI de 1 dia";"J22";"63.673,86";"63.858,55";"184,69";"184,69";"17/07/2017"
"DI1 - DI de 1 dia";"N22";"62.220,22";"62.401,78";"181,56";"181,56";"17/07/2017"
"DI1 - DI de 1 dia";"F23";"59.041,16";"59.216,47";"175,31";"175,31";"17/07/2017"
"DI1 - DI de 1 dia";"N23";"56.111,68";"56.272,19";"160,51";"160,51";"17/07/2017"
"DI1 - DI de 1 dia";"F24";"53.262,85";"53.403,06";"140,21";"140,21";"17/07/2017"
"DI1 - DI de 1 dia";"N24";"50.596,59";"50.717,72";"121,13";"121,13";"17/07/2017"
"DI1 - DI de 1 dia";"F25";"47.913,30";"48.010,68";"97,38";"97,38";"17/07/2017"
"DI1 - DI de 1 dia";"F26";"43.217,13";"43.283,72";"66,59";"66,59";"17/07/2017"
"DI1 - DI de 1 dia";"F27";"38.892,46";"38.926,22";"33,76";"33,76";"17/07/2017"
"DI1 - DI de 1 dia";"F28";"35.035,53";"35.069,15";"33,62";"33,62";"17/07/2017"
"DI1 - DI de 1 dia";"F29";"31.623,27";"31.656,46";"33,19";"33,19";"17/07/2017"
"DI1 - DI de 1 dia";"F30";"28.443,13";"28.475,58";"32,45";"32,45";"17/07/2017"
"DOL - Dólar comercial";"Q17";"3.192,0170";"3.190,1620";"-1,8550";"92,75";"17/07/2017"
"DOL - Dólar comercial";"U17";"3.212,5280";"3.210,4870";"-2,0410";"102,05";"17/07/2017"
"DOL - Dólar comercial";"V17";"3.227,5520";"3.225,3430";"-2,2090";"110,45";"17/07/2017"
"DOL - Dólar comercial";"X17";"3.243,8710";"3.241,8780";"-1,9930";"99,65";"17/07/2017"
"DOL - Dólar comercial";"Z17";"3.258,5340";"3.256,6410";"-1,8930";"94,65";"17/07/2017"
"DOL - Dólar comercial";"F18";"3.271,6690";"3.270,3580";"-1,3110";"65,55";"17/07/2017"
"DOL - Dólar comercial";"J18";"3.314,6880";"3.313,8110";"-0,8770";"43,85";"17/07/2017"
"DOL - Dólar comercial";"K18";"3.330,3140";"3.328,8410";"-1,4730";"73,65";"17/07/2017"
"DOL - Dólar comercial";"N18";"3.360,5040";"3.359,8210";"-0,6830";"34,15";"17/07/2017"
"DOL - Dólar comercial";"V18";"3.409,2030";"3.408,1060";"-1,0970";"54,85";"17/07/2017"
"DOL - Dólar comercial";"J19";"3.509,0110";"3.506,7660";"-2,2450";"112,25";"17/07/2017"
"DOL - Dólar comercial";"N19";"3.563,4960";"3.558,8190";"-4,6770";"233,85";"17/07/2017"
"DOL - Dólar comercial";"F21";"3.924,3700";"3.915,5550";"-8,8150";"440,75";"17/07/2017"
"ETH - Etanol Hidratado";"N17";"1.362,50";"1.360,00";"-2,50";"75,00";"17/07/2017"
"ETH - Etanol Hidratado";"Q17";"1.370,00";"1.367,50";"-2,50";"75,00";"17/07/2017"
"ETH - Etanol Hidratado";"V17";"1.420,00";"1.420,00";"0,00";"0,00";"17/07/2017"
"ETH - Etanol Hidratado";"X17";"1.500,00";"1.500,00";"0,00";"0,00";"17/07/2017"
"ETH - Etanol Hidratado";"Z17";"1.505,00";"1.505,00";"0,00";"0,00";"17/07/2017"
"ETH - Etanol Hidratado";"F18";"1.550,00";"1.550,00";"0,00";"0,00";"17/07/2017"
"ETH - Etanol Hidratado";"G18";"1.550,00";"1.550,00";"0,00";"0,00";"17/07/2017"
"ETH - Etanol Hidratado";"H18";"1.550,00";"1.550,00";"0,00";"0,00";"17/07/2017"
"EUR - Euro";"Q17";"3.662,9530";"3.665,1130";"2,1600";"108,00";"17/07/2017"
"EUR - Euro";"U17";"3.691,7090";"3.693,7160";"2,0070";"100,35";"17/07/2017"
"EUR - Euro";"V17";"3.714,4600";"3.716,2510";"1,7910";"89,55";"17/07/2017"
"FRC - FRA de cupom";"U17";"1,90";"1,95";"0,05";"0,02";"17/07/2017"
"FRC - FRA de cupom";"V17";"2,07";"2,12";"0,05";"0,02";"17/07/2017"
"FRC - FRA de cupom";"X17";"2,08";"2,09";"0,01";"0,00";"17/07/2017"
"FRC - FRA de cupom";"Z17";"2,09";"2,09";"0,00";"0,00";"17/07/2017"
"FRC - FRA de cupom";"F18";"2,14";"2,11";"-0,03";"0,01";"17/07/2017"
"FRC - FRA de cupom";"G18";"2,14";"2,11";"-0,03";"0,01";"17/07/2017"
"FRC - FRA de cupom";"H18";"2,18";"2,16";"-0,02";"0,01";"17/07/2017"
"FRC - FRA de cupom";"J18";"2,22";"2,18";"-0,04";"0,02";"17/07/2017"
"FRC - FRA de cupom";"K18";"2,23";"2,20";"-0,03";"0,01";"17/07/2017"
"FRC - FRA de cupom";"M18";"2,28";"2,25";"-0,03";"0,01";"17/07/2017"
"FRC - FRA de cupom";"N18";"2,29";"2,25";"-0,04";"0,02";"17/07/2017"
"FRC - FRA de cupom";"V18";"2,39";"2,36";"-0,03";"0,01";"17/07/2017"
"FRC - FRA de cupom";"F19";"2,50";"2,46";"-0,04";"0,02";"17/07/2017"
"FRC - FRA de cupom";"N19";"2,69";"2,66";"-0,03";"0,01";"17/07/2017"
"FRC - FRA de cupom";"F20";"2,90";"2,88";"-0,02";"0,01";"17/07/2017"
"FRC - FRA de cupom";"F21";"3,30";"3,27";"-0,03";"0,01";"17/07/2017"
"FRC - FRA de cupom";"F22";"3,72";"3,68";"-0,04";"0,02";"17/07/2017"
"FRC - FRA de cupom";"F23";"4,09";"4,09";"0,00";"0,00";"17/07/2017"
"FRC - FRA de cupom";"F25";"4,89";"4,87";"-0,02";"0,01";"17/07/2017"
"GBP - Libra Esterlina";"Q17";"4.179,7410";"4.167,0780";"-12,6630";"443,20";"17/07/2017"
"GBP - Libra Esterlina";"U17";"4.210,2110";"4.197,2060";"-13,0050";"455,17";"17/07/2017"
"ICF - Café Arábica 4/5";"N17";"155,45";"155,25";"-0,20";"63,64";"17/07/2017"
"ICF - Café Arábica 4/5";"U17";"159,10";"158,90";"-0,20";"63,64";"17/07/2017"
"ICF - Café Arábica 4/5";"Z17";"164,60";"164,40";"-0,20";"63,64";"17/07/2017"
"ICF - Café Arábica 4/5";"U18";"170,95";"170,75";"-0,20";"63,64";"17/07/2017"
"ICF - Café Arábica 4/5";"Z18";"176,00";"175,80";"-0,20";"63,64";"17/07/2017"
"ICF - Café Arábica 4/5";"U19";"180,40";"180,30";"-0,10";"31,82";"17/07/2017"
"IND - Ibovespa";"Q17";"65.933";"65.693";"-240";"240,00";"17/07/2017"
"IND - Ibovespa";"V17";"66.779";"66.534";"-245";"245,00";"17/07/2017"
"IND - Ibovespa";"Z17";"67.528";"67.283";"-245";"245,00";"17/07/2017"
"IND - Ibovespa";"M18";"69.817";"69.555";"-262";"262,00";"17/07/2017"
"IND - Ibovespa";"Z18";"72.500";"72.201";"-299";"299,00";"17/07/2017"
"ISP - S&P 500";"U17";"2.457,00";"2.459,25";"2,25";"358,02";"17/07/2017"
"ISP - S&P 500";"Z17";"2.455,00";"2.457,25";"2,25";"358,02";"17/07/2017"
"JPY - Iene";"Q17";"2.837,6100";"2.834,1600";"-3,4500";"172,50";"17/07/2017"
"JPY - Iene";"U17";"2.858,9400";"2.855,3300";"-3,6100";"180,50";"17/07/2017"
"JPY - Iene";"V17";"2.875,6800";"2.871,8100";"-3,8700";"193,50";"17/07/2017"
"MXN - Peso mexicano";"Q17";"1.813,1960";"1.810,3120";"-2,8840";"216,30";"17/07/2017"
"MXN - Peso mexicano";"U17";"1.815,3190";"1.812,3420";"-2,9770";"223,27";"17/07/2017"
"NZD - DÓLAR DA NOVA ZELÂNDIA";"Q17";"2.342,8770";"2.335,0760";"-7,8010";"585,07";"17/07/2017"
"OZ1 - Ouro 250g";"0000";"124,894";"126,212";"1,000";"0,00";"17/07/2017"
"SJC - Soja Financeira Cross Listing";"Q17";"21,8034";"21,7152";"-0,0882";"126,30";"17/07/2017"
"SJC - Soja Financeira Cross Listing";"U17";"21,8860";"21,8089";"-0,0771";"110,41";"17/07/2017"
"SJC - Soja Financeira Cross Listing";"X17";"22,0789";"21,9907";"-0,0882";"126,30";"17/07/2017"
"SJC - Soja Financeira Cross Listing";"K18";"22,4592";"22,3710";"-0,0882";"126,30";"17/07/2017"
"T10 - US T-Note 10 anos";"U17";"125,6718";"125,7500";"0,0782";"248,84";"17/07/2017"
"TRY - LIRA TURCA";"Q17";"899,1350";"899,8280";"0,6930";"51,97";"17/07/2017"
"TRY - LIRA TURCA";"U17";"895,7240";"896,8630";"1,1390";"85,42";"17/07/2017"
"WDO - Dólar Comercial Míni";"Q17";"3.192,0170";"3.190,1620";"-1,8550";"18,55";"17/07/2017"
"WDO - Dólar Comercial Míni";"U17";"3.212,5280";"3.210,4870";"-2,0410";"20,41";"17/07/2017"
"WDO - Dólar Comercial Míni";"X17";"3.243,8710";"3.241,8780";"-1,9930";"19,93";"17/07/2017"
"WDO - Dólar Comercial Míni";"Z17";"3.258,5340";"3.256,6410";"-1,8930";"18,93";"17/07/2017"
"WEU - EURO MÍNI";"Q17";"3.662,9530";"3.665,1130";"2,1600";"21,60";"17/07/2017"
"WIN - Ibovespa Mini";"Q17";"65.933";"65.693";"-240";"48,00";"17/07/2017"
"WIN - Ibovespa Mini";"V17";"66.779";"66.534";"-245";"49,00";"17/07/2017"
"WTI - Petróleo Mini";"Q17";"46,54";"46,02";"-0,52";"165,48";"17/07/2017"
"WTI - Petróleo Mini";"U17";"46,75";"46,23";"-0,52";"165,48";"17/07/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"Q17";"2.444,1370";"2.453,9700";"9,8330";"344,15";"17/07/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"U17";"2.445,0220";"2.456,0510";"11,0290";"386,01";"17/07/2017"
