"Mercadoria";"Vencimento";"Preço de ajuste anterior";"Preço de ajuste Atual";"Variação";"Valor do ajuste por contrato (R$)";"Data Atualização"
"CCM - Milho";"F18";"28,20";"27,89";"-0,31";"139,50";"22/06/2017"
"CCM - Milho";"H18";"29,14";"28,82";"-0,32";"144,00";"22/06/2017"
"CCM - Milho";"U18";"29,55";"29,22";"-0,33";"148,50";"22/06/2017"
"CHF - FRANCO SUÍÇO";"N17";"3.432,0350";"3.433,3520";"1,3170";"65,85";"22/06/2017"
"CHF - FRANCO SUÍÇO";"U17";"3.489,9700";"3.491,1560";"1,1860";"59,30";"22/06/2017"
"CLP - PESO CHILENO";"N17";"5.012,9000";"5.026,7000";"13,8000";"345,00";"22/06/2017"
"CLP - PESO CHILENO";"Q17";"5.036,0000";"5.050,7000";"14,7000";"367,50";"22/06/2017"
"CLP - PESO CHILENO";"U17";"5.062,2000";"5.076,9000";"14,7000";"367,50";"22/06/2017"
"CNY - IUAN";"N17";"4.882,9860";"4.880,0620";"-2,9240";"102,34";"22/06/2017"
"DAP - Cupom de DI x IPCA";"N17";"99.162,65";"99.168,85";"6,20";"7,50";"22/06/2017"
"DAP - Cupom de DI x IPCA";"Q17";"98.579,26";"98.585,23";"5,97";"7,22";"22/06/2017"
"DAP - Cupom de DI x IPCA";"F18";"96.998,38";"97.002,40";"4,02";"4,86";"22/06/2017"
"DAP - Cupom de DI x IPCA";"Q18";"94.342,36";"94.360,88";"18,52";"22,41";"22/06/2017"
"DAP - Cupom de DI x IPCA";"K19";"91.238,88";"91.248,98";"10,10";"12,22";"22/06/2017"
"DAP - Cupom de DI x IPCA";"Q20";"84.878,04";"84.883,50";"5,46";"6,60";"22/06/2017"
"DAP - Cupom de DI x IPCA";"K21";"81.184,04";"81.076,18";"-107,86";"130,57";"22/06/2017"
"DAP - Cupom de DI x IPCA";"Q22";"75.570,30";"75.406,83";"-163,47";"197,89";"22/06/2017"
"DAP - Cupom de DI x IPCA";"K23";"72.661,92";"72.484,41";"-177,51";"214,88";"22/06/2017"
"DAP - Cupom de DI x IPCA";"Q24";"68.092,33";"67.893,51";"-198,82";"240,68";"22/06/2017"
"DAP - Cupom de DI x IPCA";"Q26";"60.843,10";"60.515,02";"-328,08";"397,16";"22/06/2017"
"DAP - Cupom de DI x IPCA";"Q30";"48.941,16";"48.809,00";"-132,16";"159,98";"22/06/2017"
"DDI - Cupom cambial";"N17";"100.089,75";"100.097,26";"7,51";"12,48";"22/06/2017"
"DDI - Cupom cambial";"Q17";"99.874,74";"99.880,14";"5,40";"8,97";"22/06/2017"
"DDI - Cupom cambial";"U17";"99.701,51";"99.707,00";"5,49";"9,12";"22/06/2017"
"DDI - Cupom cambial";"V17";"99.497,99";"99.503,81";"5,82";"9,67";"22/06/2017"
"DDI - Cupom cambial";"X17";"99.294,89";"99.308,15";"13,26";"22,04";"22/06/2017"
"DDI - Cupom cambial";"Z17";"99.094,30";"99.112,45";"18,15";"30,17";"22/06/2017"
"DDI - Cupom cambial";"F18";"98.869,20";"98.891,54";"22,34";"37,13";"22/06/2017"
"DDI - Cupom cambial";"G18";"98.670,71";"98.704,12";"33,41";"55,53";"22/06/2017"
"DDI - Cupom cambial";"H18";"98.471,91";"98.503,73";"31,82";"52,89";"22/06/2017"
"DDI - Cupom cambial";"J18";"98.230,54";"98.263,57";"33,03";"54,90";"22/06/2017"
"DDI - Cupom cambial";"K18";"98.016,14";"98.058,50";"42,36";"70,41";"22/06/2017"
"DDI - Cupom cambial";"M18";"97.782,29";"97.822,05";"39,76";"66,09";"22/06/2017"
"DDI - Cupom cambial";"N18";"97.561,01";"97.600,65";"39,64";"65,89";"22/06/2017"
"DDI - Cupom cambial";"V18";"96.866,44";"96.901,78";"35,34";"58,74";"22/06/2017"
"DDI - Cupom cambial";"F19";"96.098,88";"96.133,79";"34,91";"58,03";"22/06/2017"
"DDI - Cupom cambial";"J19";"95.348,18";"95.398,00";"49,82";"82,81";"22/06/2017"
"DDI - Cupom cambial";"N19";"94.542,60";"94.619,74";"77,14";"128,23";"22/06/2017"
"DDI - Cupom cambial";"V19";"93.710,61";"93.786,71";"76,10";"126,50";"22/06/2017"
"DDI - Cupom cambial";"F20";"92.837,59";"92.939,11";"101,52";"168,76";"22/06/2017"
"DDI - Cupom cambial";"J20";"91.977,58";"92.064,92";"87,34";"145,18";"22/06/2017"
"DDI - Cupom cambial";"N20";"91.059,05";"91.183,68";"124,63";"207,17";"22/06/2017"
"DDI - Cupom cambial";"V20";"90.024,93";"90.166,45";"141,52";"235,25";"22/06/2017"
"DDI - Cupom cambial";"F21";"89.048,96";"89.210,40";"161,44";"268,36";"22/06/2017"
"DDI - Cupom cambial";"J21";"88.201,96";"88.357,09";"155,13";"257,88";"22/06/2017"
"DDI - Cupom cambial";"N21";"87.159,55";"87.308,29";"148,74";"247,25";"22/06/2017"
"DDI - Cupom cambial";"V21";"86.218,10";"86.392,96";"174,86";"290,67";"22/06/2017"
"DDI - Cupom cambial";"F22";"85.151,49";"85.287,85";"136,36";"226,67";"22/06/2017"
"DDI - Cupom cambial";"J22";"84.218,79";"84.522,28";"303,49";"504,50";"22/06/2017"
"DDI - Cupom cambial";"F23";"80.849,91";"81.075,24";"225,33";"374,57";"22/06/2017"
"DDI - Cupom cambial";"F24";"76.819,89";"77.073,52";"253,63";"421,62";"22/06/2017"
"DDI - Cupom cambial";"F25";"72.635,01";"72.878,37";"243,36";"404,54";"22/06/2017"
"DDI - Cupom cambial";"F26";"68.605,38";"68.838,02";"232,64";"386,72";"22/06/2017"
"DDI - Cupom cambial";"F27";"64.841,32";"65.063,40";"222,08";"369,17";"22/06/2017"
"DDI - Cupom cambial";"F28";"61.281,25";"61.533,25";"252,00";"418,91";"22/06/2017"
"DDI - Cupom cambial";"F30";"54.752,46";"54.982,08";"229,62";"381,70";"22/06/2017"
"DI1 - DI de 1 dia";"N17";"99.731,95";"99.731,98";"0,03";"0,03";"22/06/2017"
"DI1 - DI de 1 dia";"Q17";"98.941,08";"98.940,09";"-0,99";"0,99";"22/06/2017"
"DI1 - DI de 1 dia";"U17";"98.139,83";"98.142,01";"2,18";"2,18";"22/06/2017"
"DI1 - DI de 1 dia";"V17";"97.482,78";"97.484,23";"1,45";"1,45";"22/06/2017"
"DI1 - DI de 1 dia";"X17";"96.798,76";"96.802,39";"3,63";"3,63";"22/06/2017"
"DI1 - DI de 1 dia";"Z17";"96.184,96";"96.195,25";"10,29";"10,29";"22/06/2017"
"DI1 - DI de 1 dia";"F18";"95.583,30";"95.597,78";"14,48";"14,48";"22/06/2017"
"DI1 - DI de 1 dia";"G18";"94.903,76";"94.919,89";"16,13";"16,13";"22/06/2017"
"DI1 - DI de 1 dia";"H18";"94.352,19";"94.369,83";"17,64";"17,64";"22/06/2017"
"DI1 - DI de 1 dia";"J18";"93.699,57";"93.718,35";"18,78";"18,78";"22/06/2017"
"DI1 - DI de 1 dia";"K18";"93.043,08";"93.059,12";"16,04";"16,04";"22/06/2017"
"DI1 - DI de 1 dia";"M18";"92.394,56";"92.409,27";"14,71";"14,71";"22/06/2017"
"DI1 - DI de 1 dia";"N18";"91.733,07";"91.745,97";"12,90";"12,90";"22/06/2017"
"DI1 - DI de 1 dia";"V18";"89.711,39";"89.728,38";"16,99";"16,99";"22/06/2017"
"DI1 - DI de 1 dia";"F19";"87.733,01";"87.778,26";"45,25";"45,25";"22/06/2017"
"DI1 - DI de 1 dia";"J19";"85.723,94";"85.748,52";"24,58";"24,58";"22/06/2017"
"DI1 - DI de 1 dia";"N19";"83.648,86";"83.677,06";"28,20";"28,20";"22/06/2017"
"DI1 - DI de 1 dia";"V19";"81.414,66";"81.429,63";"14,97";"14,97";"22/06/2017"
"DI1 - DI de 1 dia";"F20";"79.321,73";"79.320,28";"-1,45";"1,45";"22/06/2017"
"DI1 - DI de 1 dia";"J20";"77.264,20";"77.263,19";"-1,01";"1,01";"22/06/2017"
"DI1 - DI de 1 dia";"N20";"75.239,74";"75.218,56";"-21,18";"21,18";"22/06/2017"
"DI1 - DI de 1 dia";"V20";"73.132,27";"73.099,51";"-32,76";"32,76";"22/06/2017"
"DI1 - DI de 1 dia";"F21";"71.207,61";"71.116,77";"-90,84";"90,84";"22/06/2017"
"DI1 - DI de 1 dia";"J21";"69.372,41";"69.289,90";"-82,51";"82,51";"22/06/2017"
"DI1 - DI de 1 dia";"N21";"67.473,31";"67.400,35";"-72,96";"72,96";"22/06/2017"
"DI1 - DI de 1 dia";"V21";"65.657,66";"65.556,90";"-100,76";"100,76";"22/06/2017"
"DI1 - DI de 1 dia";"F22";"63.913,22";"63.796,51";"-116,71";"116,71";"22/06/2017"
"DI1 - DI de 1 dia";"J22";"62.256,51";"62.120,69";"-135,82";"135,82";"22/06/2017"
"DI1 - DI de 1 dia";"N22";"60.647,67";"60.492,18";"-155,49";"155,49";"22/06/2017"
"DI1 - DI de 1 dia";"F23";"57.439,26";"57.240,34";"-198,92";"198,92";"22/06/2017"
"DI1 - DI de 1 dia";"N23";"54.515,40";"54.295,17";"-220,23";"220,23";"22/06/2017"
"DI1 - DI de 1 dia";"F24";"51.681,41";"51.440,47";"-240,94";"240,94";"22/06/2017"
"DI1 - DI de 1 dia";"N24";"48.987,45";"48.757,32";"-230,13";"230,13";"22/06/2017"
"DI1 - DI de 1 dia";"F25";"46.288,22";"46.070,50";"-217,72";"217,72";"22/06/2017"
"DI1 - DI de 1 dia";"F26";"41.627,51";"41.373,84";"-253,67";"253,67";"22/06/2017"
"DI1 - DI de 1 dia";"F27";"37.294,95";"37.104,94";"-190,01";"190,01";"22/06/2017"
"DI1 - DI de 1 dia";"F28";"33.586,55";"33.284,02";"-302,53";"302,53";"22/06/2017"
"DI1 - DI de 1 dia";"F29";"30.226,70";"29.916,57";"-310,13";"310,13";"22/06/2017"
"DI1 - DI de 1 dia";"F30";"27.096,76";"26.794,99";"-301,77";"301,77";"22/06/2017"
"DOL - Dólar comercial";"N17";"3.336,6280";"3.336,8820";"0,2540";"12,70";"22/06/2017"
"DOL - Dólar comercial";"Q17";"3.356,0740";"3.356,2890";"0,2150";"10,75";"22/06/2017"
"DOL - Dólar comercial";"U17";"3.377,6050";"3.377,7160";"0,1110";"5,55";"22/06/2017"
"DOL - Dólar comercial";"V17";"3.393,4290";"3.393,5780";"0,1490";"7,45";"22/06/2017"
"DOL - Dólar comercial";"X17";"3.410,4330";"3.410,7610";"0,3280";"16,40";"22/06/2017"
"DOL - Dólar comercial";"Z17";"3.425,2630";"3.425,5240";"0,2610";"13,05";"22/06/2017"
"DOL - Dólar comercial";"F18";"3.438,9940";"3.439,2500";"0,2560";"12,80";"22/06/2017"
"DOL - Dólar comercial";"J18";"3.485,4700";"3.485,9440";"0,4740";"23,70";"22/06/2017"
"DOL - Dólar comercial";"N18";"3.535,9230";"3.536,8630";"0,9400";"47,00";"22/06/2017"
"DOL - Dólar comercial";"V18";"3.589,8650";"3.590,4960";"0,6310";"31,55";"22/06/2017"
"DOL - Dólar comercial";"J19";"3.697,9650";"3.698,8360";"0,8710";"43,55";"22/06/2017"
"DOL - Dólar comercial";"N19";"3.757,6820";"3.759,4800";"1,7980";"89,90";"22/06/2017"
"DOL - Dólar comercial";"F21";"4.157,7160";"4.170,5750";"12,8590";"642,95";"22/06/2017"
"ETH - Etanol Hidratado";"M17";"1.345,00";"1.345,00";"0,00";"0,00";"22/06/2017"
"ETH - Etanol Hidratado";"N17";"1.342,50";"1.330,00";"-12,50";"375,00";"22/06/2017"
"ETH - Etanol Hidratado";"Q17";"1.360,00";"1.343,50";"-16,50";"495,00";"22/06/2017"
"ETH - Etanol Hidratado";"V17";"1.480,00";"1.480,00";"0,00";"0,00";"22/06/2017"
"ETH - Etanol Hidratado";"X17";"1.570,00";"1.570,00";"0,00";"0,00";"22/06/2017"
"ETH - Etanol Hidratado";"Z17";"1.580,00";"1.580,00";"0,00";"0,00";"22/06/2017"
"ETH - Etanol Hidratado";"F18";"1.650,00";"1.650,00";"0,00";"0,00";"22/06/2017"
"ETH - Etanol Hidratado";"G18";"1.650,00";"1.650,00";"0,00";"0,00";"22/06/2017"
"ETH - Etanol Hidratado";"H18";"1.650,00";"1.650,00";"0,00";"0,00";"22/06/2017"
"EUR - Euro";"N17";"3.726,6860";"3.721,4560";"-5,2300";"261,50";"22/06/2017"
"EUR - Euro";"Q17";"3.753,3470";"3.748,0340";"-5,3130";"265,65";"22/06/2017"
"EUR - Euro";"U17";"3.782,8900";"3.777,4070";"-5,4830";"274,15";"22/06/2017"
"FRC - FRA de cupom";"Q17";"2,67";"2,70";"0,03";"0,01";"22/06/2017"
"FRC - FRA de cupom";"U17";"2,34";"2,35";"0,01";"0,00";"22/06/2017"
"FRC - FRA de cupom";"V17";"2,35";"2,36";"0,01";"0,00";"22/06/2017"
"FRC - FRA de cupom";"X17";"2,38";"2,36";"-0,02";"0,01";"22/06/2017"
"FRC - FRA de cupom";"Z17";"2,39";"2,37";"-0,02";"0,01";"22/06/2017"
"FRC - FRA de cupom";"F18";"2,43";"2,40";"-0,03";"0,01";"22/06/2017"
"FRC - FRA de cupom";"G18";"2,43";"2,39";"-0,04";"0,02";"22/06/2017"
"FRC - FRA de cupom";"H18";"2,45";"2,42";"-0,03";"0,01";"22/06/2017"
"FRC - FRA de cupom";"J18";"2,50";"2,46";"-0,04";"0,02";"22/06/2017"
"FRC - FRA de cupom";"K18";"2,51";"2,47";"-0,04";"0,02";"22/06/2017"
"FRC - FRA de cupom";"M18";"2,55";"2,51";"-0,04";"0,02";"22/06/2017"
"FRC - FRA de cupom";"N18";"2,56";"2,53";"-0,03";"0,01";"22/06/2017"
"FRC - FRA de cupom";"V18";"2,63";"2,61";"-0,02";"0,01";"22/06/2017"
"FRC - FRA de cupom";"F19";"2,73";"2,71";"-0,02";"0,01";"22/06/2017"
"FRC - FRA de cupom";"J19";"2,81";"2,78";"-0,03";"0,01";"22/06/2017"
"FRC - FRA de cupom";"N19";"2,90";"2,86";"-0,04";"0,02";"22/06/2017"
"FRC - FRA de cupom";"V19";"2,99";"2,95";"-0,04";"0,02";"22/06/2017"
"FRC - FRA de cupom";"F20";"3,08";"3,04";"-0,04";"0,02";"22/06/2017"
"FRC - FRA de cupom";"N20";"3,26";"3,22";"-0,04";"0,02";"22/06/2017"
"FRC - FRA de cupom";"V20";"3,39";"3,34";"-0,05";"0,02";"22/06/2017"
"FRC - FRA de cupom";"F21";"3,48";"3,43";"-0,05";"0,02";"22/06/2017"
"FRC - FRA de cupom";"F22";"3,84";"3,80";"-0,04";"0,02";"22/06/2017"
"FRC - FRA de cupom";"N22";"4,10";"3,97";"-0,13";"0,06";"22/06/2017"
"FRC - FRA de cupom";"F23";"4,26";"4,20";"-0,06";"0,03";"22/06/2017"
"FRC - FRA de cupom";"F24";"4,59";"4,53";"-0,06";"0,03";"22/06/2017"
"FRC - FRA de cupom";"F25";"4,97";"4,91";"-0,06";"0,03";"22/06/2017"
"GBP - Libra Esterlina";"N17";"4.227,5210";"4.228,3930";"0,8720";"30,52";"22/06/2017"
"GBP - Libra Esterlina";"Q17";"4.255,4970";"4.256,3230";"0,8260";"28,91";"22/06/2017"
"GBP - Libra Esterlina";"U17";"4.286,5470";"4.287,2330";"0,6860";"24,01";"22/06/2017"
"ICF - Café Arábica 4/5";"N17";"139,15";"131,35";"-7,80";"2.593,81";"22/06/2017"
"ICF - Café Arábica 4/5";"U17";"144,50";"137,70";"-6,80";"2.261,27";"22/06/2017"
"ICF - Café Arábica 4/5";"Z17";"148,25";"140,90";"-7,35";"2.444,16";"22/06/2017"
"ICF - Café Arábica 4/5";"U18";"156,00";"148,85";"-7,15";"2.377,66";"22/06/2017"
"ICF - Café Arábica 4/5";"Z18";"155,25";"148,10";"-7,15";"2.377,66";"22/06/2017"
"ICF - Café Arábica 4/5";"U19";"162,55";"155,60";"-6,95";"2.311,15";"22/06/2017"
"IND - Ibovespa";"Q17";"61.576";"62.090";"514";"514,00";"22/06/2017"
"IND - Ibovespa";"V17";"62.431";"62.950";"519";"519,00";"22/06/2017"
"IND - Ibovespa";"Z17";"63.099";"63.619";"520";"520,00";"22/06/2017"
"IND - Ibovespa";"M18";"65.376";"65.912";"536";"536,00";"22/06/2017"
"IND - Ibovespa";"Z18";"68.029";"68.567";"538";"538,00";"22/06/2017"
"ISP - S&P 500";"U17";"2.432,25";"2.431,00";"-1,25";"207,83";"22/06/2017"
"ISP - S&P 500";"Z17";"2.430,25";"2.429,00";"-1,25";"207,83";"22/06/2017"
"JPY - Iene";"N17";"2.998,5800";"2.997,8800";"-0,7000";"35,00";"22/06/2017"
"JPY - Iene";"Q17";"3.019,1300";"3.018,3300";"-0,8000";"40,00";"22/06/2017"
"JPY - Iene";"U17";"3.041,8600";"3.041,0200";"-0,8400";"42,00";"22/06/2017"
"MXN - Peso mexicano";"N17";"1.823,6650";"1.841,8980";"18,2330";"1.367,47";"22/06/2017"
"MXN - Peso mexicano";"Q17";"1.825,4600";"1.843,7100";"18,2500";"1.368,75";"22/06/2017"
"MXN - Peso mexicano";"U17";"1.827,7000";"1.845,9260";"18,2260";"1.366,95";"22/06/2017"
"NZD - DÓLAR DA NOVA ZELÂNDIA";"Q17";"2.424,8710";"2.437,1630";"12,2920";"921,90";"22/06/2017"
"OZ1 - Ouro 250g";"0000";"131,403";"132,577";"-0,700";"0,00";"22/06/2017"
"SJC - Soja Financeira Cross Listing";"N17";"20,2546";"19,9295";"-0,3251";"486,48";"22/06/2017"
"SJC - Soja Financeira Cross Listing";"Q17";"20,3373";"20,0287";"-0,3086";"461,79";"22/06/2017"
"SJC - Soja Financeira Cross Listing";"U17";"20,3649";"20,0562";"-0,3087";"461,94";"22/06/2017"
"SJC - Soja Financeira Cross Listing";"X17";"20,4530";"20,1334";"-0,3196";"478,25";"22/06/2017"
"SJC - Soja Financeira Cross Listing";"K18";"20,8884";"20,5853";"-0,3031";"453,56";"22/06/2017"
"T10 - US T-Note 10 anos";"U17";"126,6718";"126,6718";"0,0000";"0,00";"22/06/2017"
"TRY - LIRA TURCA";"N17";"941,0340";"948,8650";"7,8310";"587,32";"22/06/2017"
"TRY - LIRA TURCA";"Q17";"938,0000";"946,0710";"8,0710";"605,32";"22/06/2017"
"TRY - LIRA TURCA";"U17";"935,3880";"942,9100";"7,5220";"564,15";"22/06/2017"
"WDO - Dólar Comercial Míni";"N17";"3.336,6280";"3.336,8820";"0,2540";"2,54";"22/06/2017"
"WDO - Dólar Comercial Míni";"Q17";"3.356,0740";"3.356,2890";"0,2150";"2,15";"22/06/2017"
"WDO - Dólar Comercial Míni";"U17";"3.377,6050";"3.377,7160";"0,1110";"1,11";"22/06/2017"
"WDO - Dólar Comercial Míni";"X17";"3.410,4330";"3.410,7610";"0,3280";"3,28";"22/06/2017"
"WDO - Dólar Comercial Míni";"Z17";"3.425,2630";"3.425,5240";"0,2610";"2,61";"22/06/2017"
"WEU - EURO MÍNI";"N17";"3.726,6860";"3.721,4560";"-5,2300";"52,30";"22/06/2017"
"WIN - Ibovespa Mini";"Q17";"61.576";"62.090";"514";"102,80";"22/06/2017"
"WIN - Ibovespa Mini";"V17";"62.431";"62.950";"519";"103,80";"22/06/2017"
"WTI - Petróleo Mini";"Q17";"42,53";"42,74";"0,21";"69,83";"22/06/2017"
"WTI - Petróleo Mini";"U17";"42,75";"42,97";"0,22";"73,15";"22/06/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"N17";"2.547,6250";"2.571,3760";"23,7510";"831,28";"22/06/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"Q17";"2.549,4290";"2.572,5130";"23,0840";"807,94";"22/06/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"U17";"2.550,9560";"2.573,8730";"22,9170";"802,09";"22/06/2017"
