"Mercadoria";"Vencimento";"Preço de ajuste anterior";"Preço de ajuste Atual";"Variação";"Valor do ajuste por contrato (R$)";"Data Atualização"
"CLP - PESO CHILENO";"N17";"5.026,7000";"5.056,6000";"29,9000";"747,50";"23/06/2017"
"CLP - PESO CHILENO";"Q17";"5.050,7000";"5.085,6000";"34,9000";"872,50";"23/06/2017"
"CLP - PESO CHILENO";"U17";"5.076,9000";"5.113,1000";"36,2000";"905,00";"23/06/2017"
"CNY - IUAN";"N17";"4.880,0620";"4.891,1610";"11,0990";"388,46";"23/06/2017"
"DAP - Cupom de DI x IPCA";"N17";"99.212,40";"99.238,18";"25,78";"31,20";"23/06/2017"
"DAP - Cupom de DI x IPCA";"Q17";"98.628,52";"98.635,38";"6,86";"8,30";"23/06/2017"
"DAP - Cupom de DI x IPCA";"F18";"97.044,99";"97.018,24";"-26,75";"32,38";"23/06/2017"
"DAP - Cupom de DI x IPCA";"Q18";"94.402,31";"94.441,23";"38,92";"47,11";"23/06/2017"
"DAP - Cupom de DI x IPCA";"K19";"91.289,05";"91.315,51";"26,46";"32,03";"23/06/2017"
"DAP - Cupom de DI x IPCA";"Q20";"84.920,77";"84.850,59";"-70,18";"84,95";"23/06/2017"
"DAP - Cupom de DI x IPCA";"K21";"81.111,78";"81.212,71";"100,93";"122,17";"23/06/2017"
"DAP - Cupom de DI x IPCA";"Q22";"75.439,94";"75.423,31";"-16,63";"20,13";"23/06/2017"
"DAP - Cupom de DI x IPCA";"K23";"72.516,24";"72.459,98";"-56,26";"68,10";"23/06/2017"
"DAP - Cupom de DI x IPCA";"Q24";"67.923,32";"67.862,42";"-60,90";"73,71";"23/06/2017"
"DAP - Cupom de DI x IPCA";"Q26";"60.541,59";"60.423,86";"-117,73";"142,51";"23/06/2017"
"DAP - Cupom de DI x IPCA";"Q30";"48.830,43";"48.698,76";"-131,67";"159,38";"23/06/2017"
"DDI - Cupom cambial";"N17";"99.790,46";"100.023,62";"233,16";"388,93";"23/06/2017"
"DDI - Cupom cambial";"Q17";"99.574,01";"99.814,01";"240,00";"400,34";"23/06/2017"
"DDI - Cupom cambial";"U17";"99.401,40";"99.645,43";"244,03";"407,06";"23/06/2017"
"DDI - Cupom cambial";"V17";"99.198,83";"99.455,89";"257,06";"428,80";"23/06/2017"
"DDI - Cupom cambial";"X17";"99.003,77";"99.255,97";"252,20";"420,69";"23/06/2017"
"DDI - Cupom cambial";"Z17";"98.808,67";"99.073,96";"265,29";"442,53";"23/06/2017"
"DDI - Cupom cambial";"F18";"98.588,44";"98.855,26";"266,82";"445,08";"23/06/2017"
"DDI - Cupom cambial";"G18";"98.401,59";"98.667,60";"266,01";"443,73";"23/06/2017"
"DDI - Cupom cambial";"H18";"98.201,82";"98.469,00";"267,18";"445,68";"23/06/2017"
"DDI - Cupom cambial";"J18";"97.962,39";"98.231,64";"269,25";"449,13";"23/06/2017"
"DDI - Cupom cambial";"K18";"97.757,95";"98.022,77";"264,82";"441,74";"23/06/2017"
"DDI - Cupom cambial";"M18";"97.522,23";"97.782,67";"260,44";"434,43";"23/06/2017"
"DDI - Cupom cambial";"N18";"97.301,50";"97.577,21";"275,71";"459,91";"23/06/2017"
"DDI - Cupom cambial";"V18";"96.604,78";"96.896,10";"291,32";"485,95";"23/06/2017"
"DDI - Cupom cambial";"F19";"95.839,14";"96.140,44";"301,30";"502,59";"23/06/2017"
"DDI - Cupom cambial";"J19";"95.105,61";"95.453,88";"348,27";"580,94";"23/06/2017"
"DDI - Cupom cambial";"N19";"94.329,73";"94.644,99";"315,26";"525,88";"23/06/2017"
"DDI - Cupom cambial";"V19";"93.499,25";"93.834,30";"335,05";"558,89";"23/06/2017"
"DDI - Cupom cambial";"F20";"92.654,25";"92.968,36";"314,11";"523,96";"23/06/2017"
"DDI - Cupom cambial";"J20";"91.782,74";"92.119,86";"337,12";"562,34";"23/06/2017"
"DDI - Cupom cambial";"N20";"90.904,20";"91.216,46";"312,26";"520,88";"23/06/2017"
"DDI - Cupom cambial";"V20";"89.890,09";"90.254,97";"364,88";"608,65";"23/06/2017"
"DDI - Cupom cambial";"F21";"88.936,97";"89.303,57";"366,60";"611,52";"23/06/2017"
"DDI - Cupom cambial";"J21";"88.086,28";"88.454,31";"368,03";"613,91";"23/06/2017"
"DDI - Cupom cambial";"N21";"87.040,69";"87.440,44";"399,75";"666,82";"23/06/2017"
"DDI - Cupom cambial";"V21";"86.128,17";"86.530,16";"401,99";"670,55";"23/06/2017"
"DDI - Cupom cambial";"F22";"85.026,44";"85.395,88";"369,44";"616,26";"23/06/2017"
"DDI - Cupom cambial";"J22";"84.263,22";"84.633,69";"370,47";"617,98";"23/06/2017"
"DDI - Cupom cambial";"N22";"83.090,99";"83.495,84";"404,85";"675,33";"23/06/2017"
"DDI - Cupom cambial";"F23";"80.826,74";"81.304,67";"477,93";"797,23";"23/06/2017"
"DDI - Cupom cambial";"F24";"76.837,29";"77.120,29";"283,00";"472,07";"23/06/2017"
"DDI - Cupom cambial";"F25";"72.655,00";"73.129,86";"474,86";"792,11";"23/06/2017"
"DDI - Cupom cambial";"F26";"68.627,03";"69.133,19";"506,16";"844,32";"23/06/2017"
"DDI - Cupom cambial";"F27";"64.863,98";"65.357,86";"493,88";"823,84";"23/06/2017"
"DDI - Cupom cambial";"F28";"61.344,65";"61.823,93";"479,28";"799,48";"23/06/2017"
"DDI - Cupom cambial";"F30";"54.813,56";"55.257,85";"444,29";"741,12";"23/06/2017"
"DI1 - DI de 1 dia";"N17";"99.770,21";"99.770,24";"0,03";"0,03";"23/06/2017"
"DI1 - DI de 1 dia";"Q17";"98.978,01";"98.978,71";"0,70";"0,70";"23/06/2017"
"DI1 - DI de 1 dia";"U17";"98.179,63";"98.178,10";"-1,53";"1,53";"23/06/2017"
"DI1 - DI de 1 dia";"V17";"97.521,60";"97.519,22";"-2,38";"2,38";"23/06/2017"
"DI1 - DI de 1 dia";"X17";"96.839,49";"96.836,59";"-2,90";"2,90";"23/06/2017"
"DI1 - DI de 1 dia";"Z17";"96.232,12";"96.228,57";"-3,55";"3,55";"23/06/2017"
"DI1 - DI de 1 dia";"F18";"95.634,42";"95.621,27";"-13,15";"13,15";"23/06/2017"
"DI1 - DI de 1 dia";"G18";"94.956,27";"94.939,33";"-16,94";"16,94";"23/06/2017"
"DI1 - DI de 1 dia";"H18";"94.406,00";"94.378,69";"-27,31";"27,31";"23/06/2017"
"DI1 - DI de 1 dia";"J18";"93.754,27";"93.743,30";"-10,97";"10,97";"23/06/2017"
"DI1 - DI de 1 dia";"K18";"93.094,79";"93.083,18";"-11,61";"11,61";"23/06/2017"
"DI1 - DI de 1 dia";"M18";"92.444,69";"92.432,44";"-12,25";"12,25";"23/06/2017"
"DI1 - DI de 1 dia";"N18";"91.781,14";"91.768,32";"-12,82";"12,82";"23/06/2017"
"DI1 - DI de 1 dia";"V18";"89.762,77";"89.748,35";"-14,42";"14,42";"23/06/2017"
"DI1 - DI de 1 dia";"F19";"87.811,91";"87.783,87";"-28,04";"28,04";"23/06/2017"
"DI1 - DI de 1 dia";"J19";"85.781,39";"85.764,50";"-16,89";"16,89";"23/06/2017"
"DI1 - DI de 1 dia";"N19";"83.709,13";"83.660,66";"-48,47";"48,47";"23/06/2017"
"DI1 - DI de 1 dia";"V19";"81.460,84";"81.391,66";"-69,18";"69,18";"23/06/2017"
"DI1 - DI de 1 dia";"F20";"79.350,68";"79.276,43";"-74,25";"74,25";"23/06/2017"
"DI1 - DI de 1 dia";"J20";"77.292,80";"77.194,64";"-98,16";"98,16";"23/06/2017"
"DI1 - DI de 1 dia";"N20";"75.247,39";"75.164,63";"-82,76";"82,76";"23/06/2017"
"DI1 - DI de 1 dia";"V20";"73.127,53";"72.986,66";"-140,87";"140,87";"23/06/2017"
"DI1 - DI de 1 dia";"F21";"71.144,03";"71.076,14";"-67,89";"67,89";"23/06/2017"
"DI1 - DI de 1 dia";"J21";"69.316,46";"69.250,70";"-65,76";"65,76";"23/06/2017"
"DI1 - DI de 1 dia";"N21";"67.426,18";"67.365,64";"-60,54";"60,54";"23/06/2017"
"DI1 - DI de 1 dia";"V21";"65.582,03";"65.519,49";"-62,54";"62,54";"23/06/2017"
"DI1 - DI de 1 dia";"F22";"63.820,96";"63.756,67";"-64,29";"64,29";"23/06/2017"
"DI1 - DI de 1 dia";"J22";"62.144,50";"62.081,25";"-63,25";"63,25";"23/06/2017"
"DI1 - DI de 1 dia";"N22";"60.515,37";"60.453,40";"-61,97";"61,97";"23/06/2017"
"DI1 - DI de 1 dia";"F23";"57.262,28";"57.206,42";"-55,86";"55,86";"23/06/2017"
"DI1 - DI de 1 dia";"N23";"54.315,98";"54.258,31";"-57,67";"57,67";"23/06/2017"
"DI1 - DI de 1 dia";"F24";"51.460,19";"51.401,08";"-59,11";"59,11";"23/06/2017"
"DI1 - DI de 1 dia";"N24";"48.776,01";"48.715,78";"-60,23";"60,23";"23/06/2017"
"DI1 - DI de 1 dia";"F25";"46.088,16";"46.027,08";"-61,08";"61,08";"23/06/2017"
"DI1 - DI de 1 dia";"F26";"41.389,70";"41.295,81";"-93,89";"93,89";"23/06/2017"
"DI1 - DI de 1 dia";"F27";"37.119,16";"37.056,85";"-62,31";"62,31";"23/06/2017"
"DI1 - DI de 1 dia";"F28";"33.296,78";"33.235,01";"-61,77";"61,77";"23/06/2017"
"DI1 - DI de 1 dia";"F29";"29.928,04";"29.867,26";"-60,78";"60,78";"23/06/2017"
"DI1 - DI de 1 dia";"F30";"26.805,26";"26.746,12";"-59,14";"59,14";"23/06/2017"
"DOL - Dólar comercial";"N17";"3.336,8820";"3.344,6710";"7,7890";"389,45";"23/06/2017"
"DOL - Dólar comercial";"Q17";"3.356,2890";"3.364,3550";"8,0660";"403,30";"23/06/2017"
"DOL - Dólar comercial";"U17";"3.377,7160";"3.386,0610";"8,3450";"417,25";"23/06/2017"
"DOL - Dólar comercial";"V17";"3.393,5780";"3.402,4550";"8,8770";"443,85";"23/06/2017"
"DOL - Dólar comercial";"X17";"3.410,7610";"3.419,5520";"8,7910";"439,55";"23/06/2017"
"DOL - Dólar comercial";"Z17";"3.425,5240";"3.434,8480";"9,3240";"466,20";"23/06/2017"
"DOL - Dólar comercial";"F18";"3.439,2500";"3.449,0330";"9,7830";"489,15";"23/06/2017"
"DOL - Dólar comercial";"J18";"3.485,9440";"3.495,9340";"9,9900";"499,50";"23/06/2017"
"DOL - Dólar comercial";"N18";"3.536,8630";"3.547,3800";"10,5170";"525,85";"23/06/2017"
"DOL - Dólar comercial";"V18";"3.590,4960";"3.601,9020";"11,4060";"570,30";"23/06/2017"
"DOL - Dólar comercial";"J19";"3.698,8360";"3.713,1120";"14,2760";"713,80";"23/06/2017"
"DOL - Dólar comercial";"N19";"3.759,4800";"3.774,2300";"14,7500";"737,50";"23/06/2017"
"DOL - Dólar comercial";"F21";"4.170,5750";"4.191,7660";"21,1910";"1.059,55";"23/06/2017"
"ETH - Etanol Hidratado";"M17";"1.345,00";"1.345,00";"0,00";"0,00";"23/06/2017"
"ETH - Etanol Hidratado";"N17";"1.330,00";"1.330,00";"0,00";"0,00";"23/06/2017"
"ETH - Etanol Hidratado";"Q17";"1.343,50";"1.350,00";"6,50";"195,00";"23/06/2017"
"ETH - Etanol Hidratado";"V17";"1.480,00";"1.425,00";"-55,00";"1.650,00";"23/06/2017"
"ETH - Etanol Hidratado";"X17";"1.570,00";"1.500,00";"-70,00";"2.100,00";"23/06/2017"
"ETH - Etanol Hidratado";"Z17";"1.580,00";"1.505,00";"-75,00";"2.250,00";"23/06/2017"
"ETH - Etanol Hidratado";"F18";"1.650,00";"1.550,00";"-100,00";"3.000,00";"23/06/2017"
"ETH - Etanol Hidratado";"G18";"1.650,00";"1.550,00";"-100,00";"3.000,00";"23/06/2017"
"ETH - Etanol Hidratado";"H18";"1.650,00";"1.550,00";"-100,00";"3.000,00";"23/06/2017"
"EUR - Euro";"N17";"3.721,4560";"3.746,7170";"25,2610";"1.263,05";"23/06/2017"
"EUR - Euro";"Q17";"3.748,0340";"3.773,7160";"25,6820";"1.284,10";"23/06/2017"
"EUR - Euro";"U17";"3.777,4070";"3.803,6000";"26,1930";"1.309,65";"23/06/2017"
"FRC - FRA de cupom";"Q17";"2,70";"2,61";"-0,09";"0,04";"23/06/2017"
"FRC - FRA de cupom";"U17";"2,35";"2,28";"-0,07";"0,03";"23/06/2017"
"FRC - FRA de cupom";"V17";"2,36";"2,26";"-0,10";"0,05";"23/06/2017"
"FRC - FRA de cupom";"X17";"2,36";"2,30";"-0,06";"0,03";"23/06/2017"
"FRC - FRA de cupom";"Z17";"2,37";"2,29";"-0,08";"0,04";"23/06/2017"
"FRC - FRA de cupom";"F18";"2,40";"2,33";"-0,07";"0,03";"23/06/2017"
"FRC - FRA de cupom";"G18";"2,39";"2,32";"-0,07";"0,03";"23/06/2017"
"FRC - FRA de cupom";"J18";"2,46";"2,41";"-0,05";"0,02";"23/06/2017"
"FRC - FRA de cupom";"K18";"2,47";"2,43";"-0,04";"0,02";"23/06/2017"
"FRC - FRA de cupom";"M18";"2,51";"2,48";"-0,03";"0,01";"23/06/2017"
"FRC - FRA de cupom";"N18";"2,53";"2,48";"-0,05";"0,02";"23/06/2017"
"FRC - FRA de cupom";"V18";"2,61";"2,55";"-0,06";"0,03";"23/06/2017"
"FRC - FRA de cupom";"F19";"2,71";"2,65";"-0,06";"0,03";"23/06/2017"
"FRC - FRA de cupom";"J19";"2,78";"2,71";"-0,07";"0,03";"23/06/2017"
"FRC - FRA de cupom";"N19";"2,86";"2,81";"-0,05";"0,02";"23/06/2017"
"FRC - FRA de cupom";"V19";"2,95";"2,90";"-0,05";"0,02";"23/06/2017"
"FRC - FRA de cupom";"F20";"3,04";"2,99";"-0,05";"0,02";"23/06/2017"
"FRC - FRA de cupom";"N20";"3,22";"3,18";"-0,04";"0,02";"23/06/2017"
"FRC - FRA de cupom";"V20";"3,34";"3,29";"-0,05";"0,02";"23/06/2017"
"FRC - FRA de cupom";"F21";"3,43";"3,37";"-0,06";"0,03";"23/06/2017"
"FRC - FRA de cupom";"F22";"3,80";"3,75";"-0,05";"0,02";"23/06/2017"
"FRC - FRA de cupom";"J22";"3,83";"3,78";"-0,05";"0,02";"23/06/2017"
"FRC - FRA de cupom";"N22";"3,97";"3,91";"-0,06";"0,03";"23/06/2017"
"FRC - FRA de cupom";"F23";"4,20";"4,13";"-0,07";"0,03";"23/06/2017"
"FRC - FRA de cupom";"F24";"4,53";"4,50";"-0,03";"0,01";"23/06/2017"
"FRC - FRA de cupom";"F25";"4,91";"4,83";"-0,08";"0,04";"23/06/2017"
"GBP - Libra Esterlina";"N17";"4.228,3930";"4.255,8940";"27,5010";"962,53";"23/06/2017"
"GBP - Libra Esterlina";"Q17";"4.256,3230";"4.284,2800";"27,9570";"978,49";"23/06/2017"
"GBP - Libra Esterlina";"U17";"4.287,2330";"4.315,7430";"28,5100";"997,85";"23/06/2017"
"ICF - Café Arábica 4/5";"N17";"131,35";"139,95";"8,60";"2.867,67";"23/06/2017"
"ICF - Café Arábica 4/5";"U17";"137,70";"146,05";"8,35";"2.784,30";"23/06/2017"
"ICF - Café Arábica 4/5";"Z17";"140,90";"149,50";"8,60";"2.867,67";"23/06/2017"
"ICF - Café Arábica 4/5";"U18";"148,85";"157,20";"8,35";"2.784,30";"23/06/2017"
"ICF - Café Arábica 4/5";"Z18";"148,10";"156,50";"8,40";"2.800,98";"23/06/2017"
"ICF - Café Arábica 4/5";"U19";"155,60";"163,85";"8,25";"2.750,96";"23/06/2017"
"IND - Ibovespa";"Q17";"62.090";"61.922";"-168";"168,00";"23/06/2017"
"IND - Ibovespa";"V17";"62.950";"62.762";"-188";"188,00";"23/06/2017"
"IND - Ibovespa";"Z17";"63.619";"63.451";"-168";"168,00";"23/06/2017"
"IND - Ibovespa";"M18";"65.912";"65.742";"-170";"170,00";"23/06/2017"
"IND - Ibovespa";"Z18";"68.567";"68.400";"-167";"167,00";"23/06/2017"
"ISP - S&P 500";"U17";"2.431,00";"2.435,00";"4,00";"666,90";"23/06/2017"
"ISP - S&P 500";"Z17";"2.429,00";"2.433,00";"4,00";"666,90";"23/06/2017"
"JPY - Iene";"N17";"2.997,8800";"3.006,9400";"9,0600";"453,00";"23/06/2017"
"JPY - Iene";"Q17";"3.018,3300";"3.027,6500";"9,3200";"466,00";"23/06/2017"
"JPY - Iene";"U17";"3.041,0200";"3.050,6600";"9,6400";"482,00";"23/06/2017"
"MXN - Peso mexicano";"N17";"1.841,8980";"1.855,1990";"13,3010";"997,57";"23/06/2017"
"MXN - Peso mexicano";"Q17";"1.843,7100";"1.856,9740";"13,2640";"994,80";"23/06/2017"
"MXN - Peso mexicano";"U17";"1.845,9260";"1.859,3840";"13,4580";"1.009,35";"23/06/2017"
"NZD - DÓLAR DA NOVA ZELÂNDIA";"Q17";"2.437,1630";"2.450,5380";"13,3750";"1.003,12";"23/06/2017"
"OZ1 - Ouro 250g";"0000";"132,577";"133,700";"1,700";"0,00";"23/06/2017"
"SJC - Soja Financeira Cross Listing";"N17";"19,9295";"19,9405";"0,0110";"16,50";"23/06/2017"
"SJC - Soja Financeira Cross Listing";"Q17";"20,0287";"20,0287";"0,0000";"0,00";"23/06/2017"
"SJC - Soja Financeira Cross Listing";"U17";"20,0562";"20,0397";"-0,0165";"24,75";"23/06/2017"
"SJC - Soja Financeira Cross Listing";"X17";"20,1334";"20,0838";"-0,0496";"74,42";"23/06/2017"
"SJC - Soja Financeira Cross Listing";"K18";"20,5853";"20,5467";"-0,0386";"57,92";"23/06/2017"
"T10 - US T-Note 10 anos";"U17";"126,6718";"126,7343";"0,0625";"208,38";"23/06/2017"
"TRY - LIRA TURCA";"N17";"948,8650";"952,5190";"3,6540";"274,05";"23/06/2017"
"TRY - LIRA TURCA";"U17";"942,9100";"946,8910";"3,9810";"298,57";"23/06/2017"
"WDO - Dólar Comercial Míni";"N17";"3.336,8820";"3.344,6710";"7,7890";"77,89";"23/06/2017"
"WDO - Dólar Comercial Míni";"Q17";"3.356,2890";"3.364,3550";"8,0660";"80,66";"23/06/2017"
"WDO - Dólar Comercial Míni";"U17";"3.377,7160";"3.386,0610";"8,3450";"83,45";"23/06/2017"
"WDO - Dólar Comercial Míni";"X17";"3.410,7610";"3.419,5520";"8,7910";"87,91";"23/06/2017"
"WDO - Dólar Comercial Míni";"Z17";"3.425,5240";"3.434,8480";"9,3240";"93,24";"23/06/2017"
"WEU - EURO MÍNI";"N17";"3.721,4560";"3.746,7170";"25,2610";"252,61";"23/06/2017"
"WIN - Ibovespa Mini";"Q17";"62.090";"61.922";"-168";"33,60";"23/06/2017"
"WIN - Ibovespa Mini";"V17";"62.950";"62.762";"-188";"37,60";"23/06/2017"
"WTI - Petróleo Mini";"Q17";"42,74";"43,01";"0,27";"90,03";"23/06/2017"
"WTI - Petróleo Mini";"U17";"42,97";"43,27";"0,30";"100,03";"23/06/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"N17";"2.571,3760";"2.581,6430";"10,2670";"359,34";"23/06/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"Q17";"2.572,5130";"2.582,2340";"9,7210";"340,23";"23/06/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"U17";"2.573,8730";"2.584,3620";"10,4890";"367,11";"23/06/2017"
