"Mercadoria";"Vencimento";"Preço de ajuste anterior";"Preço de ajuste Atual";"Variação";"Valor do ajuste por contrato (R$)";"Data Atualização"
"DAP - Cupom de DI x IPCA";"K21";"81.267,88";"81.187,86";"-80,02";"96,83";"27/06/2017"
"DAP - Cupom de DI x IPCA";"Q22";"75.511,52";"75.419,75";"-91,77";"111,05";"27/06/2017"
"DAP - Cupom de DI x IPCA";"K23";"72.509,55";"72.371,23";"-138,32";"167,39";"27/06/2017"
"DAP - Cupom de DI x IPCA";"Q24";"67.954,47";"67.754,85";"-199,62";"241,57";"27/06/2017"
"DAP - Cupom de DI x IPCA";"Q26";"60.517,45";"60.294,23";"-223,22";"270,13";"27/06/2017"
"DAP - Cupom de DI x IPCA";"Q30";"48.671,76";"48.419,35";"-252,41";"305,45";"27/06/2017"
"DDI - Cupom cambial";"N17";"99.605,78";"100.345,36";"739,58";"1.225,04";"27/06/2017"
"DDI - Cupom cambial";"Q17";"99.404,23";"100.148,00";"743,77";"1.231,98";"27/06/2017"
"DDI - Cupom cambial";"U17";"99.247,51";"99.992,67";"745,16";"1.234,28";"27/06/2017"
"DDI - Cupom cambial";"V17";"99.053,21";"99.803,69";"750,48";"1.243,09";"27/06/2017"
"DDI - Cupom cambial";"X17";"98.863,71";"99.616,95";"753,24";"1.247,66";"27/06/2017"
"DDI - Cupom cambial";"Z17";"98.687,83";"99.444,88";"757,05";"1.253,97";"27/06/2017"
"DDI - Cupom cambial";"F18";"98.475,69";"99.239,33";"763,64";"1.264,89";"27/06/2017"
"DDI - Cupom cambial";"G18";"98.305,57";"99.071,86";"766,29";"1.269,28";"27/06/2017"
"DDI - Cupom cambial";"H18";"98.109,51";"98.873,88";"764,37";"1.266,10";"27/06/2017"
"DDI - Cupom cambial";"J18";"97.882,93";"98.639,27";"756,34";"1.252,80";"27/06/2017"
"DDI - Cupom cambial";"K18";"97.673,51";"98.436,90";"763,39";"1.264,47";"27/06/2017"
"DDI - Cupom cambial";"M18";"97.445,05";"98.215,02";"769,97";"1.275,37";"27/06/2017"
"DDI - Cupom cambial";"N18";"97.237,38";"98.015,46";"778,08";"1.288,81";"27/06/2017"
"DDI - Cupom cambial";"V18";"96.581,93";"97.356,97";"775,04";"1.283,77";"27/06/2017"
"DDI - Cupom cambial";"F19";"95.866,47";"96.639,00";"772,53";"1.279,61";"27/06/2017"
"DDI - Cupom cambial";"J19";"95.200,79";"95.955,27";"754,48";"1.249,72";"27/06/2017"
"DDI - Cupom cambial";"N19";"94.455,61";"95.186,93";"731,32";"1.211,35";"27/06/2017"
"DDI - Cupom cambial";"V19";"93.649,68";"94.370,29";"720,61";"1.193,61";"27/06/2017"
"DDI - Cupom cambial";"F20";"92.832,00";"93.529,60";"697,60";"1.155,50";"27/06/2017"
"DDI - Cupom cambial";"J20";"92.010,99";"92.723,28";"712,29";"1.179,83";"27/06/2017"
"DDI - Cupom cambial";"N20";"91.125,43";"91.808,63";"683,20";"1.131,65";"27/06/2017"
"DDI - Cupom cambial";"V20";"90.220,26";"90.882,10";"661,84";"1.096,27";"27/06/2017"
"DDI - Cupom cambial";"F21";"89.252,68";"89.936,35";"683,67";"1.132,43";"27/06/2017"
"DDI - Cupom cambial";"J21";"88.424,83";"89.115,97";"691,14";"1.144,80";"27/06/2017"
"DDI - Cupom cambial";"N21";"87.407,84";"88.129,13";"721,29";"1.194,74";"27/06/2017"
"DDI - Cupom cambial";"V21";"86.529,24";"87.213,04";"683,80";"1.132,64";"27/06/2017"
"DDI - Cupom cambial";"F22";"85.433,94";"86.134,68";"700,74";"1.160,70";"27/06/2017"
"DDI - Cupom cambial";"J22";"84.646,81";"85.361,76";"714,95";"1.184,24";"27/06/2017"
"DDI - Cupom cambial";"N22";"83.522,45";"84.205,21";"682,76";"1.130,92";"27/06/2017"
"DDI - Cupom cambial";"F23";"81.365,21";"82.044,46";"679,25";"1.125,10";"27/06/2017"
"DDI - Cupom cambial";"F24";"77.237,11";"77.784,69";"547,58";"907,01";"27/06/2017"
"DDI - Cupom cambial";"F25";"73.283,91";"73.817,54";"533,63";"883,90";"27/06/2017"
"DDI - Cupom cambial";"F26";"69.295,75";"69.828,34";"532,59";"882,18";"27/06/2017"
"DDI - Cupom cambial";"F27";"65.535,09";"66.009,34";"474,25";"785,54";"27/06/2017"
"DDI - Cupom cambial";"F28";"62.020,03";"62.466,97";"446,94";"740,31";"27/06/2017"
"DDI - Cupom cambial";"F30";"55.457,75";"55.867,79";"410,04";"679,19";"27/06/2017"
"DI1 - DI de 1 dia";"N17";"99.846,76";"99.846,74";"-0,02";"0,02";"27/06/2017"
"DI1 - DI de 1 dia";"Q17";"99.054,49";"99.054,18";"-0,31";"0,31";"27/06/2017"
"DI1 - DI de 1 dia";"U17";"98.256,22";"98.255,29";"-0,93";"0,93";"27/06/2017"
"DI1 - DI de 1 dia";"V17";"97.595,27";"97.592,84";"-2,43";"2,43";"27/06/2017"
"DI1 - DI de 1 dia";"X17";"96.912,68";"96.913,48";"0,80";"0,80";"27/06/2017"
"DI1 - DI de 1 dia";"Z17";"96.299,57";"96.299,07";"-0,50";"0,50";"27/06/2017"
"DI1 - DI de 1 dia";"F18";"95.706,48";"95.691,15";"-15,33";"15,33";"27/06/2017"
"DI1 - DI de 1 dia";"G18";"95.027,43";"95.010,07";"-17,36";"17,36";"27/06/2017"
"DI1 - DI de 1 dia";"H18";"94.469,06";"94.450,13";"-18,93";"18,93";"27/06/2017"
"DI1 - DI de 1 dia";"J18";"93.836,93";"93.816,16";"-20,77";"20,77";"27/06/2017"
"DI1 - DI de 1 dia";"K18";"93.173,96";"93.150,15";"-23,81";"23,81";"27/06/2017"
"DI1 - DI de 1 dia";"M18";"92.519,40";"92.493,06";"-26,34";"26,34";"27/06/2017"
"DI1 - DI de 1 dia";"N18";"91.868,45";"91.838,64";"-29,81";"29,81";"27/06/2017"
"DI1 - DI de 1 dia";"V18";"89.854,83";"89.809,23";"-45,60";"45,60";"27/06/2017"
"DI1 - DI de 1 dia";"F19";"87.896,19";"87.856,05";"-40,14";"40,14";"27/06/2017"
"DI1 - DI de 1 dia";"J19";"85.854,72";"85.824,12";"-30,60";"30,60";"27/06/2017"
"DI1 - DI de 1 dia";"N19";"83.768,24";"83.704,66";"-63,58";"63,58";"27/06/2017"
"DI1 - DI de 1 dia";"V19";"81.519,48";"81.416,97";"-102,51";"102,51";"27/06/2017"
"DI1 - DI de 1 dia";"F20";"79.390,41";"79.298,25";"-92,16";"92,16";"27/06/2017"
"DI1 - DI de 1 dia";"J20";"77.330,60";"77.155,30";"-175,30";"175,30";"27/06/2017"
"DI1 - DI de 1 dia";"N20";"75.283,41";"75.139,43";"-143,98";"143,98";"27/06/2017"
"DI1 - DI de 1 dia";"V20";"73.139,92";"72.945,57";"-194,35";"194,35";"27/06/2017"
"DI1 - DI de 1 dia";"F21";"71.198,79";"71.040,62";"-158,17";"158,17";"27/06/2017"
"DI1 - DI de 1 dia";"J21";"69.334,81";"69.100,09";"-234,72";"234,72";"27/06/2017"
"DI1 - DI de 1 dia";"N21";"67.466,71";"67.248,05";"-218,66";"218,66";"27/06/2017"
"DI1 - DI de 1 dia";"V21";"65.608,34";"65.364,64";"-243,70";"243,70";"27/06/2017"
"DI1 - DI de 1 dia";"F22";"63.897,48";"63.625,63";"-271,85";"271,85";"27/06/2017"
"DI1 - DI de 1 dia";"J22";"62.225,96";"61.936,33";"-289,63";"289,63";"27/06/2017"
"DI1 - DI de 1 dia";"N22";"60.601,96";"60.294,58";"-307,38";"307,38";"27/06/2017"
"DI1 - DI de 1 dia";"F23";"57.365,33";"57.025,61";"-339,72";"339,72";"27/06/2017"
"DI1 - DI de 1 dia";"N23";"54.418,76";"54.062,07";"-356,69";"356,69";"27/06/2017"
"DI1 - DI de 1 dia";"F24";"51.562,37";"51.187,75";"-374,62";"374,62";"27/06/2017"
"DI1 - DI de 1 dia";"N24";"48.877,36";"48.489,48";"-387,88";"387,88";"27/06/2017"
"DI1 - DI de 1 dia";"F25";"46.188,36";"45.785,77";"-402,59";"402,59";"27/06/2017"
"DI1 - DI de 1 dia";"F26";"41.455,54";"41.077,61";"-377,93";"377,93";"27/06/2017"
"DI1 - DI de 1 dia";"F27";"37.181,70";"36.835,00";"-346,70";"346,70";"27/06/2017"
"DI1 - DI de 1 dia";"F28";"33.355,97";"33.012,57";"-343,40";"343,40";"27/06/2017"
"DI1 - DI de 1 dia";"F29";"29.983,98";"29.646,39";"-337,59";"337,59";"27/06/2017"
"DI1 - DI de 1 dia";"F30";"26.857,84";"26.529,59";"-328,25";"328,25";"27/06/2017"
"DOL - Dólar comercial";"N17";"3.304,8030";"3.329,3430";"24,5400";"1.227,00";"27/06/2017"
"DOL - Dólar comercial";"Q17";"3.324,4970";"3.349,3820";"24,8850";"1.244,25";"27/06/2017"
"DOL - Dólar comercial";"U17";"3.346,2220";"3.371,3780";"25,1560";"1.257,80";"27/06/2017"
"DOL - Dólar comercial";"V17";"3.362,2880";"3.387,8480";"25,5600";"1.278,00";"27/06/2017"
"DOL - Dólar comercial";"X17";"3.379,4930";"3.405,2130";"25,7200";"1.286,00";"27/06/2017"
"DOL - Dólar comercial";"Z17";"3.394,9580";"3.421,0200";"26,0620";"1.303,10";"27/06/2017"
"DOL - Dólar comercial";"F18";"3.408,6540";"3.435,6370";"26,9830";"1.349,15";"27/06/2017"
"DOL - Dólar comercial";"J18";"3.455,6390";"3.483,1120";"27,4730";"1.373,65";"27/06/2017"
"DOL - Dólar comercial";"N18";"3.506,4050";"3.535,6100";"29,2050";"1.460,25";"27/06/2017"
"DOL - Dólar comercial";"V18";"3.560,8170";"3.591,2140";"30,3970";"1.519,85";"27/06/2017"
"DOL - Dólar comercial";"J19";"3.673,4280";"3.703,8610";"30,4330";"1.521,65";"27/06/2017"
"DOL - Dólar comercial";"N19";"3.735,4560";"3.767,2370";"31,7810";"1.589,05";"27/06/2017"
"DOL - Dólar comercial";"F21";"4.152,8270";"4.193,9550";"41,1280";"2.056,40";"27/06/2017"
"ETH - Etanol Hidratado";"M17";"1.345,00";"1.345,00";"0,00";"0,00";"27/06/2017"
"ETH - Etanol Hidratado";"N17";"1.330,00";"1.330,00";"0,00";"0,00";"27/06/2017"
"ETH - Etanol Hidratado";"Q17";"1.342,50";"1.350,00";"7,50";"225,00";"27/06/2017"
"ETH - Etanol Hidratado";"V17";"1.440,00";"1.450,00";"10,00";"300,00";"27/06/2017"
"ETH - Etanol Hidratado";"X17";"1.500,00";"1.500,00";"0,00";"0,00";"27/06/2017"
"ETH - Etanol Hidratado";"Z17";"1.505,00";"1.505,00";"0,00";"0,00";"27/06/2017"
"ETH - Etanol Hidratado";"F18";"1.550,00";"1.550,00";"0,00";"0,00";"27/06/2017"
"ETH - Etanol Hidratado";"G18";"1.550,00";"1.550,00";"0,00";"0,00";"27/06/2017"
"ETH - Etanol Hidratado";"H18";"1.550,00";"1.550,00";"0,00";"0,00";"27/06/2017"
"EUR - Euro";"N17";"3.696,2690";"3.778,4960";"82,2270";"4.111,35";"27/06/2017"
"EUR - Euro";"Q17";"3.723,1950";"3.806,2420";"83,0470";"4.152,35";"27/06/2017"
"EUR - Euro";"U17";"3.752,9210";"3.836,7760";"83,8550";"4.192,75";"27/06/2017"
"FRC - FRA de cupom";"Q17";"2,52";"2,45";"-0,07";"0,03";"27/06/2017"
"FRC - FRA de cupom";"U17";"2,17";"2,12";"-0,05";"0,02";"27/06/2017"
"FRC - FRA de cupom";"V17";"2,21";"2,15";"-0,06";"0,03";"27/06/2017"
"FRC - FRA de cupom";"X17";"2,23";"2,18";"-0,05";"0,02";"27/06/2017"
"FRC - FRA de cupom";"F18";"2,26";"2,19";"-0,07";"0,03";"27/06/2017"
"FRC - FRA de cupom";"G18";"2,24";"2,17";"-0,07";"0,03";"27/06/2017"
"FRC - FRA de cupom";"H18";"2,28";"2,22";"-0,06";"0,03";"27/06/2017"
"FRC - FRA de cupom";"J18";"2,32";"2,28";"-0,04";"0,02";"27/06/2017"
"FRC - FRA de cupom";"K18";"2,35";"2,30";"-0,05";"0,02";"27/06/2017"
"FRC - FRA de cupom";"N18";"2,41";"2,35";"-0,06";"0,03";"27/06/2017"
"FRC - FRA de cupom";"V18";"2,48";"2,43";"-0,05";"0,02";"27/06/2017"
"FRC - FRA de cupom";"F19";"2,56";"2,52";"-0,04";"0,02";"27/06/2017"
"FRC - FRA de cupom";"J19";"2,61";"2,59";"-0,02";"0,01";"27/06/2017"
"FRC - FRA de cupom";"N19";"2,70";"2,68";"-0,02";"0,01";"27/06/2017"
"FRC - FRA de cupom";"V19";"2,79";"2,78";"-0,01";"0,00";"27/06/2017"
"FRC - FRA de cupom";"F20";"2,88";"2,87";"-0,01";"0,00";"27/06/2017"
"FRC - FRA de cupom";"N20";"3,06";"3,06";"0,00";"0,00";"27/06/2017"
"FRC - FRA de cupom";"F21";"3,26";"3,25";"-0,01";"0,00";"27/06/2017"
"FRC - FRA de cupom";"N21";"3,44";"3,42";"-0,02";"0,01";"27/06/2017"
"FRC - FRA de cupom";"F22";"3,63";"3,61";"-0,02";"0,01";"27/06/2017"
"FRC - FRA de cupom";"F23";"4,02";"4,00";"-0,02";"0,01";"27/06/2017"
"FRC - FRA de cupom";"F24";"4,39";"4,40";"0,01";"0,00";"27/06/2017"
"FRC - FRA de cupom";"F25";"4,72";"4,72";"0,00";"0,00";"27/06/2017"
"FRC - FRA de cupom";"F26";"5,07";"5,07";"0,00";"0,00";"27/06/2017"
"GBP - Libra Esterlina";"N17";"4.204,5080";"4.264,2500";"59,7420";"2.090,97";"27/06/2017"
"GBP - Libra Esterlina";"Q17";"4.232,8730";"4.293,2690";"60,3960";"2.113,86";"27/06/2017"
"GBP - Libra Esterlina";"U17";"4.264,1550";"4.325,1620";"61,0070";"2.135,24";"27/06/2017"
"ICF - Café Arábica 4/5";"N17";"142,60";"143,65";"1,05";"349,00";"27/06/2017"
"ICF - Café Arábica 4/5";"U17";"147,25";"148,45";"1,20";"398,86";"27/06/2017"
"ICF - Café Arábica 4/5";"Z17";"151,50";"152,50";"1,00";"332,39";"27/06/2017"
"ICF - Café Arábica 4/5";"U18";"159,05";"160,00";"0,95";"315,77";"27/06/2017"
"ICF - Café Arábica 4/5";"Z18";"158,35";"159,40";"1,05";"349,00";"27/06/2017"
"ICF - Café Arábica 4/5";"U19";"165,70";"166,80";"1,10";"365,62";"27/06/2017"
"IND - Ibovespa";"Q17";"62.999";"62.387";"-612";"612,00";"27/06/2017"
"IND - Ibovespa";"V17";"63.816";"63.232";"-584";"584,00";"27/06/2017"
"IND - Ibovespa";"Z17";"64.574";"63.946";"-628";"628,00";"27/06/2017"
"IND - Ibovespa";"M18";"66.871";"66.241";"-630";"630,00";"27/06/2017"
"IND - Ibovespa";"Z18";"69.557";"68.913";"-644";"644,00";"27/06/2017"
"ISP - S&P 500";"U17";"2.436,00";"2.420,50";"-15,50";"2.576,02";"27/06/2017"
"ISP - S&P 500";"Z17";"2.434,00";"2.418,75";"-15,25";"2.534,47";"27/06/2017"
"JPY - Iene";"N17";"2.954,3400";"2.969,2700";"14,9300";"746,50";"27/06/2017"
"JPY - Iene";"Q17";"2.974,9400";"2.990,1500";"15,2100";"760,50";"27/06/2017"
"JPY - Iene";"U17";"2.997,7100";"3.013,1500";"15,4400";"772,00";"27/06/2017"
"JPY - Iene";"V17";"3.015,8600";"3.031,5900";"15,7300";"786,50";"27/06/2017"
"MXN - Peso mexicano";"N17";"1.847,1210";"1.850,6740";"3,5530";"266,47";"27/06/2017"
"MXN - Peso mexicano";"Q17";"1.849,0430";"1.852,7210";"3,6780";"275,85";"27/06/2017"
"MXN - Peso mexicano";"U17";"1.851,6040";"1.855,3030";"3,6990";"277,42";"27/06/2017"
"NZD - DÓLAR DA NOVA ZELÂNDIA";"Q17";"2.422,3230";"2.438,1680";"15,8450";"1.188,37";"27/06/2017"
"OZ1 - Ouro 250g";"0000";"131,786";"132,170";"1,100";"0,00";"27/06/2017"
"SJC - Soja Financeira Cross Listing";"N17";"19,9901";"20,0893";"0,0992";"148,37";"27/06/2017"
"SJC - Soja Financeira Cross Listing";"Q17";"20,0893";"20,1940";"0,1047";"156,60";"27/06/2017"
"SJC - Soja Financeira Cross Listing";"U17";"20,1168";"20,2216";"0,1048";"156,75";"27/06/2017"
"SJC - Soja Financeira Cross Listing";"X17";"20,1444";"20,2271";"0,0827";"123,69";"27/06/2017"
"SJC - Soja Financeira Cross Listing";"K18";"20,6129";"20,6790";"0,0661";"98,86";"27/06/2017"
"T10 - US T-Note 10 anos";"U17";"126,7812";"126,2812";"-0,5000";"1.658,60";"27/06/2017"
"TRY - LIRA TURCA";"N17";"943,9340";"944,2270";"0,2930";"21,97";"27/06/2017"
"TRY - LIRA TURCA";"Q17";"941,5990";"941,8960";"0,2970";"22,27";"27/06/2017"
"TRY - LIRA TURCA";"U17";"939,0760";"939,3650";"0,2890";"21,67";"27/06/2017"
"WDO - Dólar Comercial Míni";"N17";"3.304,8030";"3.329,3430";"24,5400";"245,40";"27/06/2017"
"WDO - Dólar Comercial Míni";"Q17";"3.324,4970";"3.349,3820";"24,8850";"248,85";"27/06/2017"
"WDO - Dólar Comercial Míni";"U17";"3.346,2220";"3.371,3780";"25,1560";"251,56";"27/06/2017"
"WDO - Dólar Comercial Míni";"X17";"3.379,4930";"3.405,2130";"25,7200";"257,20";"27/06/2017"
"WDO - Dólar Comercial Míni";"Z17";"3.394,9580";"3.421,0200";"26,0620";"260,62";"27/06/2017"
"WEU - EURO MÍNI";"N17";"3.696,2690";"3.778,4960";"82,2270";"822,27";"27/06/2017"
"WIN - Ibovespa Mini";"Q17";"62.999";"62.387";"-612";"122,40";"27/06/2017"
"WIN - Ibovespa Mini";"V17";"63.816";"63.232";"-584";"116,80";"27/06/2017"
"WTI - Petróleo Mini";"Q17";"43,38";"44,24";"0,86";"285,85";"27/06/2017"
"WTI - Petróleo Mini";"U17";"43,61";"44,49";"0,88";"292,50";"27/06/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"N17";"2.568,7360";"2.557,9260";"-10,8100";"378,35";"27/06/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"Q17";"2.570,6770";"2.560,2010";"-10,4760";"366,66";"27/06/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"U17";"2.573,3730";"2.563,5940";"-9,7790";"342,26";"27/06/2017"
