"Mercadoria";"Vencimento";"Preço de ajuste anterior";"Preço de ajuste Atual";"Variação";"Valor do ajuste por contrato (R$)";"Data Atualização"
"DDI - Cupom cambial";"F21";"89.753,79";"89.264,73";"-489,06";"802,54";"06/06/2017"
"DDI - Cupom cambial";"J21";"88.901,59";"88.419,28";"-482,31";"791,47";"06/06/2017"
"DDI - Cupom cambial";"N21";"87.904,64";"87.376,52";"-528,12";"866,64";"06/06/2017"
"DDI - Cupom cambial";"V21";"86.973,58";"86.403,41";"-570,17";"935,64";"06/06/2017"
"DDI - Cupom cambial";"F22";"85.975,65";"85.369,39";"-606,26";"994,87";"06/06/2017"
"DDI - Cupom cambial";"J22";"84.962,92";"84.367,62";"-595,30";"976,88";"06/06/2017"
"DDI - Cupom cambial";"F23";"81.817,24";"81.251,49";"-565,75";"928,39";"06/06/2017"
"DDI - Cupom cambial";"F24";"77.750,93";"77.272,44";"-478,49";"785,20";"06/06/2017"
"DDI - Cupom cambial";"F25";"73.668,41";"73.131,70";"-536,71";"880,74";"06/06/2017"
"DDI - Cupom cambial";"F26";"69.490,70";"68.934,14";"-556,56";"913,31";"06/06/2017"
"DDI - Cupom cambial";"F27";"65.597,83";"65.000,18";"-597,65";"980,74";"06/06/2017"
"DDI - Cupom cambial";"F28";"62.059,05";"61.475,49";"-583,56";"957,62";"06/06/2017"
"DDI - Cupom cambial";"F30";"55.493,04";"54.934,16";"-558,88";"917,12";"06/06/2017"
"DI1 - DI de 1 dia";"N17";"99.311,82";"99.312,18";"0,36";"0,36";"06/06/2017"
"DI1 - DI de 1 dia";"Q17";"98.519,94";"98.521,24";"1,30";"1,30";"06/06/2017"
"DI1 - DI de 1 dia";"U17";"97.703,94";"97.714,05";"10,11";"10,11";"06/06/2017"
"DI1 - DI de 1 dia";"V17";"97.025,23";"97.041,06";"15,83";"15,83";"06/06/2017"
"DI1 - DI de 1 dia";"X17";"96.320,86";"96.347,76";"26,90";"26,90";"06/06/2017"
"DI1 - DI de 1 dia";"Z17";"95.660,61";"95.701,13";"40,52";"40,52";"06/06/2017"
"DI1 - DI de 1 dia";"F18";"95.022,28";"95.071,59";"49,31";"49,31";"06/06/2017"
"DI1 - DI de 1 dia";"G18";"94.301,12";"94.355,02";"53,90";"53,90";"06/06/2017"
"DI1 - DI de 1 dia";"H18";"93.699,13";"93.764,43";"65,30";"65,30";"06/06/2017"
"DI1 - DI de 1 dia";"J18";"93.029,34";"93.109,39";"80,05";"80,05";"06/06/2017"
"DI1 - DI de 1 dia";"K18";"92.343,47";"92.436,66";"93,19";"93,19";"06/06/2017"
"DI1 - DI de 1 dia";"M18";"91.642,81";"91.749,14";"106,33";"106,33";"06/06/2017"
"DI1 - DI de 1 dia";"N18";"90.940,27";"91.061,27";"121,00";"121,00";"06/06/2017"
"DI1 - DI de 1 dia";"V18";"88.796,67";"88.965,28";"168,61";"168,61";"06/06/2017"
"DI1 - DI de 1 dia";"F19";"86.730,29";"86.938,77";"208,48";"208,48";"06/06/2017"
"DI1 - DI de 1 dia";"J19";"84.625,19";"84.860,63";"235,44";"235,44";"06/06/2017"
"DI1 - DI de 1 dia";"N19";"82.486,03";"82.762,63";"276,60";"276,60";"06/06/2017"
"DI1 - DI de 1 dia";"V19";"80.191,96";"80.495,44";"303,48";"303,48";"06/06/2017"
"DI1 - DI de 1 dia";"F20";"78.068,19";"78.377,94";"309,75";"309,75";"06/06/2017"
"DI1 - DI de 1 dia";"J20";"75.953,32";"76.273,89";"320,57";"320,57";"06/06/2017"
"DI1 - DI de 1 dia";"N20";"73.938,74";"74.267,40";"328,66";"328,66";"06/06/2017"
"DI1 - DI de 1 dia";"V20";"71.752,14";"72.076,36";"324,22";"324,22";"06/06/2017"
"DI1 - DI de 1 dia";"F21";"69.840,20";"70.202,18";"361,98";"361,98";"06/06/2017"
"DI1 - DI de 1 dia";"J21";"67.980,47";"68.333,18";"352,71";"352,71";"06/06/2017"
"DI1 - DI de 1 dia";"N21";"66.073,51";"66.414,10";"340,59";"340,59";"06/06/2017"
"DI1 - DI de 1 dia";"V21";"64.239,03";"64.566,08";"327,05";"327,05";"06/06/2017"
"DI1 - DI de 1 dia";"F22";"62.493,62";"62.804,34";"310,72";"310,72";"06/06/2017"
"DI1 - DI de 1 dia";"J22";"60.810,97";"61.129,58";"318,61";"318,61";"06/06/2017"
"DI1 - DI de 1 dia";"N22";"59.183,68";"59.509,57";"325,89";"325,89";"06/06/2017"
"DI1 - DI de 1 dia";"F23";"55.939,69";"56.278,33";"338,64";"338,64";"06/06/2017"
"DI1 - DI de 1 dia";"N23";"53.011,15";"53.337,14";"325,99";"325,99";"06/06/2017"
"DI1 - DI de 1 dia";"F24";"50.134,24";"50.443,94";"309,70";"309,70";"06/06/2017"
"DI1 - DI de 1 dia";"N24";"47.515,00";"47.809,32";"294,32";"294,32";"06/06/2017"
"DI1 - DI de 1 dia";"F25";"44.874,75";"45.182,23";"307,48";"307,48";"06/06/2017"
"DI1 - DI de 1 dia";"F26";"40.260,50";"40.526,15";"265,65";"265,65";"06/06/2017"
"DI1 - DI de 1 dia";"F27";"36.057,33";"36.307,14";"249,81";"249,81";"06/06/2017"
"DI1 - DI de 1 dia";"F28";"32.437,59";"32.685,74";"248,15";"248,15";"06/06/2017"
"DI1 - DI de 1 dia";"F29";"29.176,36";"29.420,45";"244,09";"244,09";"06/06/2017"
"DI1 - DI de 1 dia";"F30";"26.085,79";"26.322,74";"236,95";"236,95";"06/06/2017"
"DOL - Dólar comercial";"N17";"3.312,5020";"3.293,9360";"-18,5660";"928,30";"06/06/2017"
"DOL - Dólar comercial";"Q17";"3.332,9400";"3.314,3510";"-18,5890";"929,45";"06/06/2017"
"DOL - Dólar comercial";"U17";"3.355,4910";"3.336,5250";"-18,9660";"948,30";"06/06/2017"
"DOL - Dólar comercial";"V17";"3.371,9300";"3.352,8400";"-19,0900";"954,50";"06/06/2017"
"DOL - Dólar comercial";"X17";"3.389,9850";"3.370,3850";"-19,6000";"980,00";"06/06/2017"
"DOL - Dólar comercial";"Z17";"3.406,6710";"3.386,5600";"-20,1110";"1.005,55";"06/06/2017"
"DOL - Dólar comercial";"F18";"3.421,3660";"3.400,7560";"-20,6100";"1.030,50";"06/06/2017"
"DOL - Dólar comercial";"J18";"3.473,7580";"3.450,6960";"-23,0620";"1.153,10";"06/06/2017"
"DOL - Dólar comercial";"N18";"3.531,1860";"3.507,0370";"-24,1490";"1.207,45";"06/06/2017"
"DOL - Dólar comercial";"V18";"3.592,9330";"3.565,9020";"-27,0310";"1.351,55";"06/06/2017"
"DOL - Dólar comercial";"J19";"3.713,6150";"3.683,4050";"-30,2100";"1.510,50";"06/06/2017"
"DOL - Dólar comercial";"N19";"3.780,3170";"3.746,3500";"-33,9670";"1.698,35";"06/06/2017"
"DOL - Dólar comercial";"F21";"4.217,7990";"4.173,1870";"-44,6120";"2.230,60";"06/06/2017"
"ETH - Etanol Hidratado";"M17";"1.390,00";"1.390,00";"0,00";"0,00";"06/06/2017"
"ETH - Etanol Hidratado";"N17";"1.390,00";"1.392,50";"2,50";"75,00";"06/06/2017"
"ETH - Etanol Hidratado";"Q17";"1.410,00";"1.417,50";"7,50";"225,00";"06/06/2017"
"ETH - Etanol Hidratado";"V17";"1.500,00";"1.500,00";"0,00";"0,00";"06/06/2017"
"ETH - Etanol Hidratado";"X17";"1.600,00";"1.600,00";"0,00";"0,00";"06/06/2017"
"ETH - Etanol Hidratado";"Z17";"1.620,00";"1.620,00";"0,00";"0,00";"06/06/2017"
"EUR - Euro";"N17";"3.733,2140";"3.716,0690";"-17,1450";"857,25";"06/06/2017"
"EUR - Euro";"Q17";"3.760,9890";"3.743,8140";"-17,1750";"858,75";"06/06/2017"
"EUR - Euro";"U17";"3.792,0490";"3.774,4170";"-17,6320";"881,60";"06/06/2017"
"FRC - FRA de cupom";"Q17";"2,30";"2,26";"-0,04";"0,02";"06/06/2017"
"FRC - FRA de cupom";"U17";"2,06";"2,03";"-0,03";"0,01";"06/06/2017"
"FRC - FRA de cupom";"V17";"2,19";"2,15";"-0,04";"0,02";"06/06/2017"
"FRC - FRA de cupom";"X17";"2,23";"2,20";"-0,03";"0,01";"06/06/2017"
"FRC - FRA de cupom";"Z17";"2,26";"2,23";"-0,03";"0,01";"06/06/2017"
"FRC - FRA de cupom";"F18";"2,34";"2,32";"-0,02";"0,01";"06/06/2017"
"FRC - FRA de cupom";"H18";"2,32";"2,32";"0,00";"0,00";"06/06/2017"
"FRC - FRA de cupom";"J18";"2,37";"2,39";"0,02";"0,01";"06/06/2017"
"FRC - FRA de cupom";"K18";"2,39";"2,40";"0,01";"0,00";"06/06/2017"
"FRC - FRA de cupom";"N18";"2,42";"2,41";"-0,01";"0,00";"06/06/2017"
"FRC - FRA de cupom";"V18";"2,46";"2,47";"0,01";"0,00";"06/06/2017"
"FRC - FRA de cupom";"F19";"2,56";"2,57";"0,01";"0,00";"06/06/2017"
"FRC - FRA de cupom";"J19";"2,64";"2,63";"-0,01";"0,00";"06/06/2017"
"FRC - FRA de cupom";"N19";"2,72";"2,72";"0,00";"0,00";"06/06/2017"
"FRC - FRA de cupom";"V19";"2,82";"2,81";"-0,01";"0,00";"06/06/2017"
"FRC - FRA de cupom";"F21";"3,28";"3,28";"0,00";"0,00";"06/06/2017"
"FRC - FRA de cupom";"J21";"3,35";"3,35";"0,00";"0,00";"06/06/2017"
"FRC - FRA de cupom";"F22";"3,63";"3,67";"0,04";"0,02";"06/06/2017"
"GBP - Libra Esterlina";"N17";"4.278,2470";"4.248,2390";"-30,0080";"1.050,28";"06/06/2017"
"GBP - Libra Esterlina";"Q17";"4.307,8140";"4.277,6790";"-30,1350";"1.054,72";"06/06/2017"
"GBP - Libra Esterlina";"U17";"4.340,8390";"4.310,1150";"-30,7240";"1.075,34";"06/06/2017"
"IAP - IPCA";"M17";"4.851,23";"4.851,15";"-0,08";"2,00";"06/06/2017"
"ICF - Café Arábica 4/5";"N17";"151,15";"147,35";"-3,80";"1.247,04";"06/06/2017"
"ICF - Café Arábica 4/5";"U17";"155,20";"152,00";"-3,20";"1.050,14";"06/06/2017"
"ICF - Café Arábica 4/5";"Z17";"159,75";"156,00";"-3,75";"1.230,63";"06/06/2017"
"ICF - Café Arábica 4/5";"U18";"166,95";"163,15";"-3,80";"1.247,04";"06/06/2017"
"ICF - Café Arábica 4/5";"Z18";"165,90";"162,05";"-3,85";"1.263,45";"06/06/2017"
"ICF - Café Arábica 4/5";"U19";"170,90";"167,10";"-3,80";"1.247,04";"06/06/2017"
"IND - Ibovespa";"M17";"62.570";"63.132";"562";"562,00";"06/06/2017"
"IND - Ibovespa";"Q17";"63.523";"64.078";"555";"555,00";"06/06/2017"
"IND - Ibovespa";"V17";"64.426";"64.991";"565";"565,00";"06/06/2017"
"IND - Ibovespa";"Z17";"65.165";"65.720";"555";"555,00";"06/06/2017"
"IND - Ibovespa";"M18";"67.705";"68.230";"525";"525,00";"06/06/2017"
"IND - Ibovespa";"Z18";"70.655";"71.127";"472";"472,00";"06/06/2017"
"ISP - S&P 500";"M17";"2.435,25";"2.429,75";"-5,50";"902,46";"06/06/2017"
"ISP - S&P 500";"U17";"2.432,75";"2.427,50";"-5,25";"861,44";"06/06/2017"
"JPY - Iene";"N17";"3.001,1400";"3.009,5500";"8,4100";"420,50";"06/06/2017"
"JPY - Iene";"Q17";"3.022,5900";"3.031,1400";"8,5500";"427,50";"06/06/2017"
"MXN - Peso mexicano";"N17";"1.795,5340";"1.795,7330";"0,1990";"14,92";"06/06/2017"
"MXN - Peso mexicano";"Q17";"1.797,8540";"1.798,1020";"0,2480";"18,60";"06/06/2017"
"NZD - DÓLAR DA NOVA ZELÂNDIA";"N17";"2.364,3670";"2.365,0180";"0,6510";"48,82";"06/06/2017"
"NZD - DÓLAR DA NOVA ZELÂNDIA";"Q17";"2.377,5600";"2.378,3000";"0,7400";"55,50";"06/06/2017"
"OZ1 - Ouro 250g";"0000";"134,371";"135,104";"0,410";"0,00";"06/06/2017"
"SJC - Soja Financeira Cross Listing";"N17";"20,3263";"20,3593";"0,0330";"48,73";"06/06/2017"
"SJC - Soja Financeira Cross Listing";"Q17";"20,3924";"20,4365";"0,0441";"65,12";"06/06/2017"
"SJC - Soja Financeira Cross Listing";"U17";"20,4034";"20,4641";"0,0607";"89,63";"06/06/2017"
"SJC - Soja Financeira Cross Listing";"X17";"20,4586";"20,5412";"0,0826";"121,98";"06/06/2017"
"T10 - US T-Note 10 anos";"U17";"126,4687";"126,7656";"0,2969";"974,33";"06/06/2017"
"TRY - LIRA TURCA";"N17";"933,2320";"929,8880";"-3,3440";"250,80";"06/06/2017"
"WDO - Dólar Comercial Míni";"N17";"3.312,5020";"3.293,9360";"-18,5660";"185,66";"06/06/2017"
"WDO - Dólar Comercial Míni";"Q17";"3.332,9400";"3.314,3510";"-18,5890";"185,89";"06/06/2017"
"WDO - Dólar Comercial Míni";"U17";"3.355,4910";"3.336,5250";"-18,9660";"189,66";"06/06/2017"
"WDO - Dólar Comercial Míni";"V17";"3.371,9300";"3.352,8400";"-19,0900";"190,90";"06/06/2017"
"WDO - Dólar Comercial Míni";"X17";"3.389,9850";"3.370,3850";"-19,6000";"196,00";"06/06/2017"
"WDO - Dólar Comercial Míni";"Z17";"3.406,6710";"3.386,5600";"-20,1110";"201,11";"06/06/2017"
"WEU - EURO MÍNI";"N17";"3.733,2140";"3.716,0690";"-17,1450";"171,45";"06/06/2017"
"WIN - Ibovespa Mini";"M17";"62.570";"63.132";"562";"112,40";"06/06/2017"
"WIN - Ibovespa Mini";"Q17";"63.523";"64.078";"555";"111,00";"06/06/2017"
"WIN - Ibovespa Mini";"V17";"64.426";"64.991";"565";"113,00";"06/06/2017"
"WTI - Petróleo Mini";"N17";"47,40";"48,19";"0,79";"259,25";"06/06/2017"
"WTI - Petróleo Mini";"Q17";"47,58";"48,34";"0,76";"249,40";"06/06/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"N17";"2.594,9510";"2.553,9980";"-40,9530";"1.433,35";"06/06/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"Q17";"2.597,7630";"2.557,6200";"-40,1430";"1.405,00";"06/06/2017"
