"Mercadoria";"Vencimento";"Preço de ajuste anterior";"Preço de ajuste Atual";"Variação";"Valor do ajuste por contrato (R$)";"Data Atualização"
"DDI - Cupom cambial";"Q17";"99.707,01";"99.380,86";"-326,15";"533,40";"30/05/2017"
"DDI - Cupom cambial";"U17";"99.572,65";"99.253,61";"-319,04";"521,77";"30/05/2017"
"DDI - Cupom cambial";"V17";"99.379,15";"99.060,98";"-318,17";"520,35";"30/05/2017"
"DDI - Cupom cambial";"X17";"99.201,08";"98.884,53";"-316,55";"517,70";"30/05/2017"
"DDI - Cupom cambial";"Z17";"99.004,49";"98.701,53";"-302,96";"495,47";"30/05/2017"
"DDI - Cupom cambial";"F18";"98.764,50";"98.468,65";"-295,85";"483,84";"30/05/2017"
"DDI - Cupom cambial";"G18";"98.603,36";"98.313,65";"-289,71";"473,80";"30/05/2017"
"DDI - Cupom cambial";"H18";"98.415,82";"98.133,42";"-282,40";"461,85";"30/05/2017"
"DDI - Cupom cambial";"J18";"98.172,28";"97.896,21";"-276,07";"451,49";"30/05/2017"
"DDI - Cupom cambial";"K18";"97.939,82";"97.686,43";"-253,39";"414,40";"30/05/2017"
"DDI - Cupom cambial";"N18";"97.545,81";"97.289,51";"-256,30";"419,16";"30/05/2017"
"DDI - Cupom cambial";"V18";"96.889,57";"96.652,21";"-237,36";"388,19";"30/05/2017"
"DDI - Cupom cambial";"F19";"96.154,27";"95.951,33";"-202,94";"331,89";"30/05/2017"
"DDI - Cupom cambial";"J19";"95.439,98";"95.225,52";"-214,46";"350,73";"30/05/2017"
"DDI - Cupom cambial";"N19";"94.731,84";"94.556,09";"-175,75";"287,43";"30/05/2017"
"DDI - Cupom cambial";"V19";"93.865,92";"93.688,13";"-177,79";"290,76";"30/05/2017"
"DDI - Cupom cambial";"F20";"93.015,45";"92.844,02";"-171,43";"280,36";"30/05/2017"
"DDI - Cupom cambial";"J20";"92.176,70";"91.899,52";"-277,18";"453,31";"30/05/2017"
"DDI - Cupom cambial";"N20";"91.330,49";"91.068,60";"-261,89";"428,30";"30/05/2017"
"DDI - Cupom cambial";"V20";"90.344,29";"90.106,33";"-237,96";"389,17";"30/05/2017"
"DDI - Cupom cambial";"F21";"89.421,72";"89.213,47";"-208,25";"340,58";"30/05/2017"
"DDI - Cupom cambial";"J21";"88.567,86";"88.367,93";"-199,93";"326,97";"30/05/2017"
"DDI - Cupom cambial";"N21";"87.576,06";"87.387,89";"-188,17";"307,74";"30/05/2017"
"DDI - Cupom cambial";"V21";"86.623,44";"86.449,93";"-173,51";"283,76";"30/05/2017"
"DDI - Cupom cambial";"F22";"85.608,76";"85.419,10";"-189,66";"310,17";"30/05/2017"
"DDI - Cupom cambial";"J22";"84.623,62";"84.420,01";"-203,61";"332,99";"30/05/2017"
"DDI - Cupom cambial";"F23";"81.553,70";"81.349,09";"-204,61";"334,62";"30/05/2017"
"DDI - Cupom cambial";"F24";"77.462,22";"77.261,18";"-201,04";"328,79";"30/05/2017"
"DDI - Cupom cambial";"F25";"73.472,61";"73.164,43";"-308,18";"504,01";"30/05/2017"
"DDI - Cupom cambial";"F26";"69.291,00";"68.969,16";"-321,84";"526,35";"30/05/2017"
"DDI - Cupom cambial";"F27";"65.449,26";"65.119,48";"-329,78";"539,33";"30/05/2017"
"DDI - Cupom cambial";"F28";"61.928,19";"61.595,32";"-332,87";"544,39";"30/05/2017"
"DDI - Cupom cambial";"F30";"55.297,68";"55.050,92";"-246,76";"403,56";"30/05/2017"
"DI1 - DI de 1 dia";"M17";"99.916,28";"99.916,27";"-0,01";"0,01";"30/05/2017"
"DI1 - DI de 1 dia";"N17";"99.112,86";"99.112,11";"-0,75";"0,75";"30/05/2017"
"DI1 - DI de 1 dia";"Q17";"98.325,53";"98.323,11";"-2,42";"2,42";"30/05/2017"
"DI1 - DI de 1 dia";"U17";"97.525,68";"97.516,66";"-9,02";"9,02";"30/05/2017"
"DI1 - DI de 1 dia";"V17";"96.867,03";"96.854,35";"-12,68";"12,68";"30/05/2017"
"DI1 - DI de 1 dia";"X17";"96.188,93";"96.177,67";"-11,26";"11,26";"30/05/2017"
"DI1 - DI de 1 dia";"Z17";"95.554,55";"95.535,23";"-19,32";"19,32";"30/05/2017"
"DI1 - DI de 1 dia";"F18";"94.935,61";"94.906,29";"-29,32";"29,32";"30/05/2017"
"DI1 - DI de 1 dia";"G18";"94.247,97";"94.209,39";"-38,58";"38,58";"30/05/2017"
"DI1 - DI de 1 dia";"H18";"93.636,74";"93.589,40";"-47,34";"47,34";"30/05/2017"
"DI1 - DI de 1 dia";"J18";"93.016,87";"92.957,19";"-59,68";"59,68";"30/05/2017"
"DI1 - DI de 1 dia";"K18";"92.355,28";"92.289,13";"-66,15";"66,15";"30/05/2017"
"DI1 - DI de 1 dia";"N18";"91.016,22";"90.910,71";"-105,51";"105,51";"30/05/2017"
"DI1 - DI de 1 dia";"V18";"88.955,55";"88.808,28";"-147,27";"147,27";"30/05/2017"
"DI1 - DI de 1 dia";"F19";"86.953,08";"86.821,69";"-131,39";"131,39";"30/05/2017"
"DI1 - DI de 1 dia";"J19";"84.896,01";"84.749,62";"-146,39";"146,39";"30/05/2017"
"DI1 - DI de 1 dia";"N19";"82.802,89";"82.642,20";"-160,69";"160,69";"30/05/2017"
"DI1 - DI de 1 dia";"V19";"80.537,27";"80.396,67";"-140,60";"140,60";"30/05/2017"
"DI1 - DI de 1 dia";"F20";"78.417,90";"78.285,44";"-132,46";"132,46";"30/05/2017"
"DI1 - DI de 1 dia";"J20";"76.327,12";"76.196,64";"-130,48";"130,48";"30/05/2017"
"DI1 - DI de 1 dia";"N20";"74.291,92";"74.165,20";"-126,72";"126,72";"30/05/2017"
"DI1 - DI de 1 dia";"V20";"72.198,13";"72.054,45";"-143,68";"143,68";"30/05/2017"
"DI1 - DI de 1 dia";"F21";"70.293,36";"70.132,03";"-161,33";"161,33";"30/05/2017"
"DI1 - DI de 1 dia";"J21";"68.449,73";"68.322,62";"-127,11";"127,11";"30/05/2017"
"DI1 - DI de 1 dia";"N21";"66.551,13";"66.464,06";"-87,07";"87,07";"30/05/2017"
"DI1 - DI de 1 dia";"V21";"64.712,46";"64.597,43";"-115,03";"115,03";"30/05/2017"
"DI1 - DI de 1 dia";"F22";"62.950,92";"62.806,86";"-144,06";"144,06";"30/05/2017"
"DI1 - DI de 1 dia";"J22";"61.283,19";"61.138,29";"-144,90";"144,90";"30/05/2017"
"DI1 - DI de 1 dia";"N22";"59.669,61";"59.524,23";"-145,38";"145,38";"30/05/2017"
"DI1 - DI de 1 dia";"F23";"56.446,43";"56.304,10";"-142,33";"142,33";"30/05/2017"
"DI1 - DI de 1 dia";"N23";"53.522,44";"53.381,62";"-140,82";"140,82";"30/05/2017"
"DI1 - DI de 1 dia";"F24";"50.671,06";"50.536,04";"-135,02";"135,02";"30/05/2017"
"DI1 - DI de 1 dia";"N24";"48.032,49";"47.901,14";"-131,35";"131,35";"30/05/2017"
"DI1 - DI de 1 dia";"F25";"45.365,52";"45.241,82";"-123,70";"123,70";"30/05/2017"
"DI1 - DI de 1 dia";"F26";"40.676,08";"40.535,00";"-141,08";"141,08";"30/05/2017"
"DI1 - DI de 1 dia";"F27";"36.418,22";"36.261,92";"-156,30";"156,30";"30/05/2017"
"DI1 - DI de 1 dia";"F28";"32.756,69";"32.601,52";"-155,17";"155,17";"30/05/2017"
"DI1 - DI de 1 dia";"F29";"29.450,14";"29.297,65";"-152,49";"152,49";"30/05/2017"
"DI1 - DI de 1 dia";"F30";"26.311,47";"26.163,71";"-147,76";"147,76";"30/05/2017"
"DOL - Dólar comercial";"M17";"3.272,2320";"3.261,5480";"-10,6840";"534,20";"30/05/2017"
"DOL - Dólar comercial";"N17";"3.296,2000";"3.285,2760";"-10,9240";"546,20";"30/05/2017"
"DOL - Dólar comercial";"Q17";"3.316,8560";"3.306,0880";"-10,7680";"538,40";"30/05/2017"
"DOL - Dólar comercial";"U17";"3.339,5530";"3.329,1610";"-10,3920";"519,60";"30/05/2017"
"DOL - Dólar comercial";"V17";"3.355,7260";"3.345,4210";"-10,3050";"515,25";"30/05/2017"
"DOL - Dólar comercial";"X17";"3.373,3280";"3.362,9570";"-10,3710";"518,55";"30/05/2017"
"DOL - Dólar comercial";"Z17";"3.388,9940";"3.379,3070";"-9,6870";"484,35";"30/05/2017"
"DOL - Dólar comercial";"F18";"3.402,8200";"3.393,6750";"-9,1450";"457,25";"30/05/2017"
"DOL - Dólar comercial";"J18";"3.452,1880";"3.444,6900";"-7,4980";"374,90";"30/05/2017"
"DOL - Dólar comercial";"N18";"3.505,5570";"3.500,4050";"-5,1520";"257,60";"30/05/2017"
"DOL - Dólar comercial";"V18";"3.562,6350";"3.559,8000";"-2,8350";"141,75";"30/05/2017"
"DOL - Dólar comercial";"J19";"3.677,1410";"3.675,2160";"-1,9250";"96,25";"30/05/2017"
"DOL - Dólar comercial";"N19";"3.742,1200";"3.742,4410";"0,3210";"16,05";"30/05/2017"
"DOL - Dólar comercial";"F21";"4.160,9830";"4.160,8430";"-0,1400";"7,00";"30/05/2017"
"ETH - Etanol Hidratado";"K17";"1.440,00";"1.440,00";"0,00";"0,00";"30/05/2017"
"ETH - Etanol Hidratado";"M17";"1.395,00";"1.390,00";"-5,00";"150,00";"30/05/2017"
"ETH - Etanol Hidratado";"N17";"1.410,00";"1.400,00";"-10,00";"300,00";"30/05/2017"
"ETH - Etanol Hidratado";"Q17";"1.425,00";"1.415,00";"-10,00";"300,00";"30/05/2017"
"ETH - Etanol Hidratado";"V17";"1.550,00";"1.550,00";"0,00";"0,00";"30/05/2017"
"ETH - Etanol Hidratado";"X17";"1.630,00";"1.630,00";"0,00";"0,00";"30/05/2017"
"ETH - Etanol Hidratado";"Z17";"1.650,00";"1.650,00";"0,00";"0,00";"30/05/2017"
"EUR - Euro";"M17";"3.655,8490";"3.649,6370";"-6,2120";"310,60";"30/05/2017"
"EUR - Euro";"N17";"3.687,4350";"3.680,9660";"-6,4690";"323,45";"30/05/2017"
"EUR - Euro";"Q17";"3.715,3130";"3.708,9920";"-6,3210";"316,05";"30/05/2017"
"EUR - Euro";"U17";"3.746,1960";"3.740,3900";"-5,8060";"290,30";"30/05/2017"
"FRC - FRA de cupom";"Q17";"1,48";"2,08";"0,60";"0,30";"30/05/2017"
"FRC - FRA de cupom";"U17";"1,51";"1,78";"0,27";"0,13";"30/05/2017"
"FRC - FRA de cupom";"V17";"1,70";"1,95";"0,25";"0,12";"30/05/2017"
"FRC - FRA de cupom";"X17";"1,79";"1,99";"0,20";"0,10";"30/05/2017"
"FRC - FRA de cupom";"F18";"2,02";"2,15";"0,13";"0,06";"30/05/2017"
"FRC - FRA de cupom";"J18";"2,15";"2,23";"0,08";"0,04";"30/05/2017"
"FRC - FRA de cupom";"K18";"2,21";"2,26";"0,05";"0,02";"30/05/2017"
"FRC - FRA de cupom";"N18";"2,25";"2,30";"0,05";"0,02";"30/05/2017"
"FRC - FRA de cupom";"F19";"2,45";"2,46";"0,01";"0,00";"30/05/2017"
"FRC - FRA de cupom";"J19";"2,55";"2,56";"0,01";"0,00";"30/05/2017"
"FRC - FRA de cupom";"F20";"2,84";"2,85";"0,01";"0,00";"30/05/2017"
"FRC - FRA de cupom";"J20";"2,94";"2,99";"0,05";"0,02";"30/05/2017"
"FRC - FRA de cupom";"F21";"3,23";"3,26";"0,03";"0,01";"30/05/2017"
"FRC - FRA de cupom";"F22";"3,60";"3,62";"0,02";"0,01";"30/05/2017"
"FRC - FRA de cupom";"F23";"3,98";"4,01";"0,03";"0,01";"30/05/2017"
"FRC - FRA de cupom";"F24";"4,35";"4,37";"0,02";"0,01";"30/05/2017"
"FRC - FRA de cupom";"F25";"4,68";"4,74";"0,06";"0,03";"30/05/2017"
"GBP - Libra Esterlina";"M17";"4.201,4950";"4.194,5340";"-6,9610";"243,63";"30/05/2017"
"GBP - Libra Esterlina";"N17";"4.235,3440";"4.228,0540";"-7,2900";"255,15";"30/05/2017"
"GBP - Libra Esterlina";"Q17";"4.265,0490";"4.257,9740";"-7,0750";"247,62";"30/05/2017"
"GBP - Libra Esterlina";"U17";"4.297,9290";"4.291,4530";"-6,4760";"226,66";"30/05/2017"
"IAP - IPCA";"M17";"4.850,73";"4.850,96";"0,23";"5,75";"30/05/2017"
"ICF - Café Arábica 4/5";"N17";"154,80";"156,00";"1,20";"391,57";"30/05/2017"
"ICF - Café Arábica 4/5";"U17";"159,00";"160,45";"1,45";"473,14";"30/05/2017"
"ICF - Café Arábica 4/5";"Z17";"163,40";"164,60";"1,20";"391,57";"30/05/2017"
"ICF - Café Arábica 4/5";"U18";"170,35";"171,75";"1,40";"456,83";"30/05/2017"
"ICF - Café Arábica 4/5";"Z18";"169,20";"170,50";"1,30";"424,20";"30/05/2017"
"ICF - Café Arábica 4/5";"U19";"174,00";"175,20";"1,20";"391,57";"30/05/2017"
"IND - Ibovespa";"M17";"63.975";"64.229";"254";"254,00";"30/05/2017"
"IND - Ibovespa";"Q17";"64.950";"65.211";"261";"261,00";"30/05/2017"
"IND - Ibovespa";"V17";"65.840";"66.109";"269";"269,00";"30/05/2017"
"IND - Ibovespa";"Z17";"66.564";"66.845";"281";"281,00";"30/05/2017"
"IND - Ibovespa";"M18";"69.047";"69.392";"345";"345,00";"30/05/2017"
"IND - Ibovespa";"Z18";"71.925";"72.322";"397";"397,00";"30/05/2017"
"ISP - S&P 500";"M17";"2.413,75";"2.411,75";"-2,00";"326,31";"30/05/2017"
"ISP - S&P 500";"U17";"2.411,00";"2.409,00";"-2,00";"326,31";"30/05/2017"
"JPY - Iene";"M17";"2.940,0000";"2.944,0700";"4,0700";"203,50";"30/05/2017"
"JPY - Iene";"N17";"2.964,4000";"2.968,3400";"3,9400";"197,00";"30/05/2017"
"JPY - Iene";"Q17";"2.985,9500";"2.990,0200";"4,0700";"203,50";"30/05/2017"
"MXN - Peso mexicano";"M17";"1.769,2140";"1.743,7850";"-25,4290";"1.907,17";"30/05/2017"
"MXN - Peso mexicano";"N17";"1.772,5740";"1.747,0000";"-25,5740";"1.918,05";"30/05/2017"
"MXN - Peso mexicano";"Q17";"1.775,0420";"1.749,5260";"-25,5160";"1.913,70";"30/05/2017"
"OZ1 - Ouro 250g";"0000";"131,937";"131,611";"-1,100";"0,00";"30/05/2017"
"SJC - Soja Financeira Cross Listing";"N17";"20,4255";"20,1224";"-0,3031";"445,07";"30/05/2017"
"SJC - Soja Financeira Cross Listing";"Q17";"20,4916";"20,1940";"-0,2976";"436,99";"30/05/2017"
"SJC - Soja Financeira Cross Listing";"U17";"20,4530";"20,2050";"-0,2480";"364,16";"30/05/2017"
"SJC - Soja Financeira Cross Listing";"X17";"20,4861";"20,2767";"-0,2094";"307,48";"30/05/2017"
"T10 - US T-Note 10 anos";"M17";"126,1875";"126,4375";"0,2500";"816,47";"30/05/2017"
"T10 - US T-Note 10 anos";"U17";"125,8906";"126,1562";"0,2656";"867,42";"30/05/2017"
"TRY - LIRA TURCA";"M17";"914,3890";"917,5050";"3,1160";"233,70";"30/05/2017"
"TRY - LIRA TURCA";"N17";"912,5730";"915,5260";"2,9530";"221,47";"30/05/2017"
"WDO - Dólar Comercial Míni";"M17";"3.272,2320";"3.261,5480";"-10,6840";"106,84";"30/05/2017"
"WDO - Dólar Comercial Míni";"N17";"3.296,2000";"3.285,2760";"-10,9240";"109,24";"30/05/2017"
"WDO - Dólar Comercial Míni";"Q17";"3.316,8560";"3.306,0880";"-10,7680";"107,68";"30/05/2017"
"WDO - Dólar Comercial Míni";"U17";"3.339,5530";"3.329,1610";"-10,3920";"103,92";"30/05/2017"
"WDO - Dólar Comercial Míni";"X17";"3.373,3280";"3.362,9570";"-10,3710";"103,71";"30/05/2017"
"WDO - Dólar Comercial Míni";"Z17";"3.388,9940";"3.379,3070";"-9,6870";"96,87";"30/05/2017"
"WEU - EURO MÍNI";"M17";"3.655,8490";"3.649,6370";"-6,2120";"62,12";"30/05/2017"
"WIN - Ibovespa Mini";"M17";"63.975";"64.229";"254";"50,80";"30/05/2017"
"WIN - Ibovespa Mini";"Q17";"64.950";"65.211";"261";"52,20";"30/05/2017"
"WTI - Petróleo Mini";"N17";"49,80";"49,66";"-0,14";"45,68";"30/05/2017"
"WTI - Petróleo Mini";"Q17";"50,05";"49,91";"-0,14";"45,68";"30/05/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"M17";"2.521,4070";"2.481,8680";"-39,5390";"1.383,86";"30/05/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"N17";"2.525,8150";"2.484,8130";"-41,0020";"1.435,07";"30/05/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"Q17";"2.528,9490";"2.488,8370";"-40,1120";"1.403,92";"30/05/2017"
