"Mercadoria";"Vencimento";"Preço de ajuste anterior";"Preço de ajuste Atual";"Variação";"Valor do ajuste por contrato (R$)";"Data Atualização"
"DDI - Cupom cambial";"V20";"90.280,33";"90.569,52";"289,19";"471,58";"29/05/2017"
"DDI - Cupom cambial";"F21";"89.299,99";"89.644,65";"344,66";"562,03";"29/05/2017"
"DDI - Cupom cambial";"J21";"88.456,36";"88.788,66";"332,30";"541,88";"29/05/2017"
"DDI - Cupom cambial";"N21";"87.481,01";"87.794,39";"313,38";"511,02";"29/05/2017"
"DDI - Cupom cambial";"V21";"86.518,23";"86.839,39";"321,16";"523,71";"29/05/2017"
"DDI - Cupom cambial";"F22";"85.497,42";"85.822,18";"324,76";"529,58";"29/05/2017"
"DDI - Cupom cambial";"J22";"84.513,07";"84.834,59";"321,52";"524,30";"29/05/2017"
"DDI - Cupom cambial";"F23";"81.462,94";"81.757,01";"294,07";"479,53";"29/05/2017"
"DDI - Cupom cambial";"F24";"77.361,53";"77.655,33";"293,80";"479,09";"29/05/2017"
"DDI - Cupom cambial";"F25";"73.389,36";"73.655,78";"266,42";"434,45";"29/05/2017"
"DDI - Cupom cambial";"F26";"69.206,59";"69.463,74";"257,15";"419,33";"29/05/2017"
"DDI - Cupom cambial";"F27";"65.374,18";"65.612,42";"238,24";"388,49";"29/05/2017"
"DDI - Cupom cambial";"F28";"61.829,41";"62.082,58";"253,17";"412,84";"29/05/2017"
"DDI - Cupom cambial";"F30";"55.251,40";"55.435,54";"184,14";"300,27";"29/05/2017"
"DI1 - DI de 1 dia";"M17";"99.874,46";"99.874,45";"-0,01";"0,01";"29/05/2017"
"DI1 - DI de 1 dia";"N17";"99.070,51";"99.071,37";"0,86";"0,86";"29/05/2017"
"DI1 - DI de 1 dia";"Q17";"98.283,82";"98.284,37";"0,55";"0,55";"29/05/2017"
"DI1 - DI de 1 dia";"U17";"97.478,23";"97.484,85";"6,62";"6,62";"29/05/2017"
"DI1 - DI de 1 dia";"V17";"96.817,51";"96.826,48";"8,97";"8,97";"29/05/2017"
"DI1 - DI de 1 dia";"X17";"96.133,20";"96.148,66";"15,46";"15,46";"29/05/2017"
"DI1 - DI de 1 dia";"Z17";"95.491,30";"95.514,55";"23,25";"23,25";"29/05/2017"
"DI1 - DI de 1 dia";"F18";"94.863,48";"94.895,87";"32,39";"32,39";"29/05/2017"
"DI1 - DI de 1 dia";"G18";"94.168,02";"94.208,52";"40,50";"40,50";"29/05/2017"
"DI1 - DI de 1 dia";"H18";"93.549,07";"93.597,54";"48,47";"48,47";"29/05/2017"
"DI1 - DI de 1 dia";"J18";"92.920,47";"92.977,93";"57,46";"57,46";"29/05/2017"
"DI1 - DI de 1 dia";"K18";"92.247,83";"92.316,62";"68,79";"68,79";"29/05/2017"
"DI1 - DI de 1 dia";"N18";"90.885,08";"90.978,12";"93,04";"93,04";"29/05/2017"
"DI1 - DI de 1 dia";"V18";"88.815,42";"88.918,31";"102,89";"102,89";"29/05/2017"
"DI1 - DI de 1 dia";"F19";"86.796,40";"86.916,68";"120,28";"120,28";"29/05/2017"
"DI1 - DI de 1 dia";"J19";"84.738,16";"84.860,47";"122,31";"122,31";"29/05/2017"
"DI1 - DI de 1 dia";"N19";"82.585,06";"82.768,23";"183,17";"183,17";"29/05/2017"
"DI1 - DI de 1 dia";"V19";"80.276,57";"80.503,56";"226,99";"226,99";"29/05/2017"
"DI1 - DI de 1 dia";"F20";"78.111,98";"78.385,07";"273,09";"273,09";"29/05/2017"
"DI1 - DI de 1 dia";"J20";"76.091,97";"76.295,17";"203,20";"203,20";"29/05/2017"
"DI1 - DI de 1 dia";"N20";"74.014,84";"74.260,82";"245,98";"245,98";"29/05/2017"
"DI1 - DI de 1 dia";"V20";"71.886,91";"72.167,91";"281,00";"281,00";"29/05/2017"
"DI1 - DI de 1 dia";"F21";"69.947,03";"70.263,93";"316,90";"316,90";"29/05/2017"
"DI1 - DI de 1 dia";"J21";"68.103,42";"68.421,08";"317,66";"317,66";"29/05/2017"
"DI1 - DI de 1 dia";"N21";"66.206,78";"66.523,27";"316,49";"316,49";"29/05/2017"
"DI1 - DI de 1 dia";"V21";"64.388,37";"64.685,37";"297,00";"297,00";"29/05/2017"
"DI1 - DI de 1 dia";"F22";"62.652,69";"62.924,57";"271,88";"271,88";"29/05/2017"
"DI1 - DI de 1 dia";"J22";"60.968,01";"61.257,54";"289,53";"289,53";"29/05/2017"
"DI1 - DI de 1 dia";"N22";"59.337,51";"59.644,63";"307,12";"307,12";"29/05/2017"
"DI1 - DI de 1 dia";"F23";"56.083,74";"56.422,80";"339,06";"339,06";"29/05/2017"
"DI1 - DI de 1 dia";"N23";"53.156,09";"53.500,03";"343,94";"343,94";"29/05/2017"
"DI1 - DI de 1 dia";"F24";"50.306,69";"50.649,85";"343,16";"343,16";"29/05/2017"
"DI1 - DI de 1 dia";"N24";"47.668,91";"48.012,38";"343,47";"343,47";"29/05/2017"
"DI1 - DI de 1 dia";"F25";"45.007,77";"45.346,53";"338,76";"338,76";"29/05/2017"
"DI1 - DI de 1 dia";"F26";"40.253,12";"40.659,05";"405,93";"405,93";"29/05/2017"
"DI1 - DI de 1 dia";"F27";"35.997,91";"36.402,97";"405,06";"405,06";"29/05/2017"
"DI1 - DI de 1 dia";"F28";"32.365,57";"32.742,98";"377,41";"377,41";"29/05/2017"
"DI1 - DI de 1 dia";"F29";"29.094,19";"29.437,81";"343,62";"343,62";"29/05/2017"
"DI1 - DI de 1 dia";"F30";"25.990,83";"26.300,46";"309,63";"309,63";"29/05/2017"
"DOL - Dólar comercial";"M17";"3.260,0720";"3.272,2320";"12,1600";"608,00";"29/05/2017"
"DOL - Dólar comercial";"N17";"3.283,6310";"3.296,2000";"12,5690";"628,45";"29/05/2017"
"DOL - Dólar comercial";"Q17";"3.304,2780";"3.316,8560";"12,5780";"628,90";"29/05/2017"
"DOL - Dólar comercial";"U17";"3.327,0640";"3.339,5530";"12,4890";"624,45";"29/05/2017"
"DOL - Dólar comercial";"V17";"3.343,1970";"3.355,7260";"12,5290";"626,45";"29/05/2017"
"DOL - Dólar comercial";"X17";"3.361,2280";"3.373,3280";"12,1000";"605,00";"29/05/2017"
"DOL - Dólar comercial";"Z17";"3.376,9470";"3.388,9940";"12,0470";"602,35";"29/05/2017"
"DOL - Dólar comercial";"F18";"3.391,0100";"3.402,8200";"11,8100";"590,50";"29/05/2017"
"DOL - Dólar comercial";"J18";"3.440,9210";"3.452,1880";"11,2670";"563,35";"29/05/2017"
"DOL - Dólar comercial";"N18";"3.495,9910";"3.505,5570";"9,5660";"478,30";"29/05/2017"
"DOL - Dólar comercial";"V18";"3.553,2690";"3.562,6350";"9,3660";"468,30";"29/05/2017"
"DOL - Dólar comercial";"J19";"3.668,1790";"3.677,1410";"8,9620";"448,10";"29/05/2017"
"DOL - Dólar comercial";"N19";"3.736,1520";"3.742,1200";"5,9680";"298,40";"29/05/2017"
"DOL - Dólar comercial";"F21";"4.163,7650";"4.160,9830";"-2,7820";"139,10";"29/05/2017"
"ETH - Etanol Hidratado";"K17";"1.470,00";"1.440,00";"-30,00";"900,00";"29/05/2017"
"ETH - Etanol Hidratado";"M17";"1.447,50";"1.395,00";"-52,50";"1.575,00";"29/05/2017"
"ETH - Etanol Hidratado";"N17";"1.396,50";"1.410,00";"13,50";"405,00";"29/05/2017"
"ETH - Etanol Hidratado";"Q17";"1.403,50";"1.425,00";"21,50";"645,00";"29/05/2017"
"ETH - Etanol Hidratado";"V17";"1.550,00";"1.550,00";"0,00";"0,00";"29/05/2017"
"ETH - Etanol Hidratado";"X17";"1.630,00";"1.630,00";"0,00";"0,00";"29/05/2017"
"ETH - Etanol Hidratado";"Z17";"1.650,00";"1.650,00";"0,00";"0,00";"29/05/2017"
"EUR - Euro";"M17";"3.644,3330";"3.655,8490";"11,5160";"575,80";"29/05/2017"
"EUR - Euro";"N17";"3.675,4830";"3.687,4350";"11,9520";"597,60";"29/05/2017"
"EUR - Euro";"Q17";"3.703,3990";"3.715,3130";"11,9140";"595,70";"29/05/2017"
"EUR - Euro";"U17";"3.734,5360";"3.746,1960";"11,6600";"583,00";"29/05/2017"
"FRC - FRA de cupom";"N17";"0,99";"0,87";"-0,12";"0,06";"29/05/2017"
"FRC - FRA de cupom";"Q17";"1,53";"1,48";"-0,05";"0,02";"29/05/2017"
"FRC - FRA de cupom";"U17";"1,55";"1,51";"-0,04";"0,02";"29/05/2017"
"FRC - FRA de cupom";"V17";"1,73";"1,70";"-0,03";"0,01";"29/05/2017"
"FRC - FRA de cupom";"X17";"1,80";"1,79";"-0,01";"0,00";"29/05/2017"
"FRC - FRA de cupom";"Z17";"1,91";"1,89";"-0,02";"0,01";"29/05/2017"
"FRC - FRA de cupom";"F18";"2,04";"2,02";"-0,02";"0,01";"29/05/2017"
"FRC - FRA de cupom";"G18";"2,04";"2,02";"-0,02";"0,01";"29/05/2017"
"FRC - FRA de cupom";"J18";"2,17";"2,15";"-0,02";"0,01";"29/05/2017"
"FRC - FRA de cupom";"K18";"2,21";"2,21";"0,00";"0,00";"29/05/2017"
"FRC - FRA de cupom";"N18";"2,25";"2,25";"0,00";"0,00";"29/05/2017"
"FRC - FRA de cupom";"V18";"2,35";"2,34";"-0,01";"0,00";"29/05/2017"
"FRC - FRA de cupom";"F19";"2,46";"2,45";"-0,01";"0,00";"29/05/2017"
"FRC - FRA de cupom";"N19";"2,62";"2,61";"-0,01";"0,00";"29/05/2017"
"FRC - FRA de cupom";"F20";"2,85";"2,84";"-0,01";"0,00";"29/05/2017"
"FRC - FRA de cupom";"N20";"3,01";"3,02";"0,01";"0,00";"29/05/2017"
"FRC - FRA de cupom";"F21";"3,23";"3,23";"0,00";"0,00";"29/05/2017"
"FRC - FRA de cupom";"F22";"3,60";"3,60";"0,00";"0,00";"29/05/2017"
"GBP - Libra Esterlina";"M17";"4.177,3570";"4.201,4950";"24,1380";"844,83";"29/05/2017"
"GBP - Libra Esterlina";"N17";"4.210,5810";"4.235,3440";"24,7630";"866,70";"29/05/2017"
"GBP - Libra Esterlina";"Q17";"4.240,2980";"4.265,0490";"24,7510";"866,28";"29/05/2017"
"GBP - Libra Esterlina";"U17";"4.273,2720";"4.297,9290";"24,6570";"862,99";"29/05/2017"
"IAP - IPCA";"M17";"4.850,82";"4.850,73";"-0,09";"2,25";"29/05/2017"
"ICF - Café Arábica 4/5";"N17";"154,80";"154,80";"0,00";"0,00";"29/05/2017"
"ICF - Café Arábica 4/5";"U17";"159,00";"159,00";"0,00";"0,00";"29/05/2017"
"ICF - Café Arábica 4/5";"Z17";"163,40";"163,40";"0,00";"0,00";"29/05/2017"
"ICF - Café Arábica 4/5";"U18";"170,35";"170,35";"0,00";"0,00";"29/05/2017"
"ICF - Café Arábica 4/5";"Z18";"169,20";"169,20";"0,00";"0,00";"29/05/2017"
"ICF - Café Arábica 4/5";"U19";"174,00";"174,00";"0,00";"0,00";"29/05/2017"
"IND - Ibovespa";"M17";"64.267";"63.975";"-292";"292,00";"29/05/2017"
"IND - Ibovespa";"Q17";"65.242";"64.950";"-292";"292,00";"29/05/2017"
"IND - Ibovespa";"V17";"66.149";"65.840";"-309";"309,00";"29/05/2017"
"IND - Ibovespa";"Z17";"66.920";"66.564";"-356";"356,00";"29/05/2017"
"IND - Ibovespa";"M18";"69.427";"69.047";"-380";"380,00";"29/05/2017"
"IND - Ibovespa";"Z18";"72.350";"71.925";"-425";"425,00";"29/05/2017"
"ISP - S&P 500";"M17";"2.414,50";"2.413,75";"-0,75";"122,59";"29/05/2017"
"ISP - S&P 500";"U17";"2.411,75";"2.411,00";"-0,75";"122,59";"29/05/2017"
"JPY - Iene";"M17";"2.932,5000";"2.940,0000";"7,5000";"375,00";"29/05/2017"
"JPY - Iene";"N17";"2.956,5700";"2.964,4000";"7,8300";"391,50";"29/05/2017"
"JPY - Iene";"Q17";"2.978,1600";"2.985,9500";"7,7900";"389,50";"29/05/2017"
"MXN - Peso mexicano";"M17";"1.763,0520";"1.769,2140";"6,1620";"462,15";"29/05/2017"
"MXN - Peso mexicano";"N17";"1.766,2220";"1.772,5740";"6,3520";"476,40";"29/05/2017"
"MXN - Peso mexicano";"Q17";"1.768,7240";"1.775,0420";"6,3180";"473,85";"29/05/2017"
"OZ1 - Ouro 250g";"0000";"131,805";"131,937";"0,500";"0,00";"29/05/2017"
"SJC - Soja Financeira Cross Listing";"N17";"20,4255";"20,4255";"0,0000";"0,00";"29/05/2017"
"SJC - Soja Financeira Cross Listing";"Q17";"20,4916";"20,4916";"0,0000";"0,00";"29/05/2017"
"SJC - Soja Financeira Cross Listing";"U17";"20,4530";"20,4530";"0,0000";"0,00";"29/05/2017"
"SJC - Soja Financeira Cross Listing";"X17";"20,4861";"20,4861";"0,0000";"0,00";"29/05/2017"
"T10 - US T-Note 10 anos";"M17";"126,1875";"126,1875";"0,0000";"0,00";"29/05/2017"
"T10 - US T-Note 10 anos";"U17";"125,8906";"125,8906";"0,0000";"0,00";"29/05/2017"
"TRY - LIRA TURCA";"M17";"908,6810";"914,3890";"5,7080";"428,10";"29/05/2017"
"WDO - Dólar Comercial Míni";"M17";"3.260,0720";"3.272,2320";"12,1600";"121,60";"29/05/2017"
"WDO - Dólar Comercial Míni";"N17";"3.283,6310";"3.296,2000";"12,5690";"125,69";"29/05/2017"
"WDO - Dólar Comercial Míni";"Q17";"3.304,2780";"3.316,8560";"12,5780";"125,78";"29/05/2017"
"WDO - Dólar Comercial Míni";"U17";"3.327,0640";"3.339,5530";"12,4890";"124,89";"29/05/2017"
"WDO - Dólar Comercial Míni";"X17";"3.361,2280";"3.373,3280";"12,1000";"121,00";"29/05/2017"
"WDO - Dólar Comercial Míni";"Z17";"3.376,9470";"3.388,9940";"12,0470";"120,47";"29/05/2017"
"WEU - EURO MÍNI";"M17";"3.644,3330";"3.655,8490";"11,5160";"115,16";"29/05/2017"
"WIN - Ibovespa Mini";"M17";"64.267";"63.975";"-292";"58,40";"29/05/2017"
"WIN - Ibovespa Mini";"Q17";"65.242";"64.950";"-292";"58,40";"29/05/2017"
"WTI - Petróleo Mini";"N17";"49,80";"49,80";"0,00";"0,00";"29/05/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"M17";"2.531,5650";"2.521,4070";"-10,1580";"355,53";"29/05/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"N17";"2.534,4240";"2.525,8150";"-8,6090";"301,31";"29/05/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"Q17";"2.537,3750";"2.528,9490";"-8,4260";"294,91";"29/05/2017"
