"Mercadoria";"Vencimento";"Preço de ajuste anterior";"Preço de ajuste Atual";"Variação";"Valor do ajuste por contrato (R$)";"Data Atualização"
"DDI - Cupom cambial";"V17";99391,2;98744,79;-646,41;1068,64;"07/07/2017"
"DDI - Cupom cambial";"X17";99218,83;98571,21;-647,62;1070,64;"07/07/2017"
"DDI - Cupom cambial";"Z17";99048,23;98400,82;-647,41;1070,29;"07/07/2017"
"DDI - Cupom cambial";"F18";98847,08;98198,31;-648,77;1072,54;"07/07/2017"
"DDI - Cupom cambial";"G18";98684,39;98036,41;-647,98;1071,24;"07/07/2017"
"DDI - Cupom cambial";"H18";98507,46;97854,78;-652,68;1079,01;"07/07/2017"
"DDI - Cupom cambial";"J18";98290,81;97621,98;-668,83;1105,7;"07/07/2017"
"DDI - Cupom cambial";"K18";98074,83;97411,03;-663,8;1097,39;"07/07/2017"
"DDI - Cupom cambial";"M18";97845,51;97184,54;-660,97;1092,71;"07/07/2017"
"DDI - Cupom cambial";"N18";97638,21;96974,4;-663,81;1097,41;"07/07/2017"
"DDI - Cupom cambial";"V18";96982,62;96319,65;-662,97;1096,02;"07/07/2017"
"DDI - Cupom cambial";"F19";96260,8;95580,36;-680,44;1124,9;"07/07/2017"
"DDI - Cupom cambial";"J19";95548,74;94862,56;-686,18;1134,39;"07/07/2017"
"DDI - Cupom cambial";"N19";94778,77;94095,8;-682,97;1129,08;"07/07/2017"
"DDI - Cupom cambial";"V19";94006,98;93335,82;-671,16;1109,56;"07/07/2017"
"DDI - Cupom cambial";"F20";93130,79;92437,67;-693,12;1145,86;"07/07/2017"
"DDI - Cupom cambial";"J20";92301,01;91610,75;-690,26;1141,13;"07/07/2017"
"DDI - Cupom cambial";"N20";91398,78;90691,29;-707,49;1169,62;"07/07/2017"
"DDI - Cupom cambial";"V20";90469,33;89772,11;-697,22;1152,64;"07/07/2017"
"DDI - Cupom cambial";"F21";89499,01;88815,75;-683,26;1129,56;"07/07/2017"
"DDI - Cupom cambial";"J21";88603,07;87879,98;-723,09;1195,41;"07/07/2017"
"DDI - Cupom cambial";"N21";87602,8;86869,02;-733,78;1213,08;"07/07/2017"
"DDI - Cupom cambial";"V21";86740,17;85994,53;-745,64;1232,69;"07/07/2017"
"DDI - Cupom cambial";"F22";85593,39;84807,39;-786;1299,41;"07/07/2017"
"DDI - Cupom cambial";"J22";84645,93;83918,61;-727,32;1202,4;"07/07/2017"
"DDI - Cupom cambial";"N22";83563,27;82900,41;-662,86;1095,84;"07/07/2017"
"DDI - Cupom cambial";"F23";81419,2;80678,6;-740,6;1224,35;"07/07/2017"
"DDI - Cupom cambial";"F24";76999,38;76485,25;-514,13;849,95;"07/07/2017"
"DDI - Cupom cambial";"F25";72807,15;72225,11;-582,04;962,22;"07/07/2017"
"DDI - Cupom cambial";"F26";68943,35;68372,99;-570,36;942,91;"07/07/2017"
"DDI - Cupom cambial";"F27";65066,5;64513,49;-553,01;914,23;"07/07/2017"
"DDI - Cupom cambial";"F28";61560,53;61025,22;-535,31;884,97;"07/07/2017"
"DDI - Cupom cambial";"F30";54986,9;54530,62;-456,28;754,32;"07/07/2017"
"DI1 - DI de 1 dia";"Q17";99360,89;99360,93;0,04;0,04;"07/07/2017"
"DI1 - DI de 1 dia";"U17";98562,54;98563,35;0,81;0,81;"07/07/2017"
"DI1 - DI de 1 dia";"V17";97911,85;97911,37;-0,48;0,48;"07/07/2017"
"DI1 - DI de 1 dia";"X17";97243,01;97248,52;5,51;5,51;"07/07/2017"
"DI1 - DI de 1 dia";"Z17";96632,33;96640,57;8,24;8,24;"07/07/2017"
"DI1 - DI de 1 dia";"F18";96035,86;96035,43;-0,43;0,43;"07/07/2017"
"DI1 - DI de 1 dia";"G18";95363,89;95386,41;22,52;22,52;"07/07/2017"
"DI1 - DI de 1 dia";"H18";94809,17;94843,28;34,11;34,11;"07/07/2017"
"DI1 - DI de 1 dia";"J18";94205,13;94206,22;1,09;1,09;"07/07/2017"
"DI1 - DI de 1 dia";"K18";93610,22;93570,1;-40,12;40,12;"07/07/2017"
"DI1 - DI de 1 dia";"M18";92949,47;92921,4;-28,07;28,07;"07/07/2017"
"DI1 - DI de 1 dia";"N18";92314,04;92300,56;-13,48;13,48;"07/07/2017"
"DI1 - DI de 1 dia";"V18";90352,98;90317,45;-35,53;35,53;"07/07/2017"
"DI1 - DI de 1 dia";"F19";88399,3;88335,02;-64,28;64,28;"07/07/2017"
"DI1 - DI de 1 dia";"J19";86419,48;86334;-85,48;85,48;"07/07/2017"
"DI1 - DI de 1 dia";"N19";84368,57;84289,49;-79,08;79,08;"07/07/2017"
"DI1 - DI de 1 dia";"V19";82188,3;82068,67;-119,63;119,63;"07/07/2017"
"DI1 - DI de 1 dia";"F20";80111,09;80000,15;-110,94;110,94;"07/07/2017"
"DI1 - DI de 1 dia";"J20";78004,83;77935,39;-69,44;69,44;"07/07/2017"
"DI1 - DI de 1 dia";"N20";76001,64;75897,84;-103,8;103,8;"07/07/2017"
"DI1 - DI de 1 dia";"V20";73849,3;73729,57;-119,73;119,73;"07/07/2017"
"DI1 - DI de 1 dia";"F21";71916,18;71802,29;-113,89;113,89;"07/07/2017"
"DI1 - DI de 1 dia";"J21";70104,22;69997,58;-106,64;106,64;"07/07/2017"
"DI1 - DI de 1 dia";"N21";68142,07;68044,25;-97,82;97,82;"07/07/2017"
"DI1 - DI de 1 dia";"V21";66259,97;66120,97;-139;139;"07/07/2017"
"DI1 - DI de 1 dia";"F22";64529,64;64347,35;-182,29;182,29;"07/07/2017"
"DI1 - DI de 1 dia";"J22";62865,36;62664,79;-200,57;200,57;"07/07/2017"
"DI1 - DI de 1 dia";"N22";61253,24;61034,06;-219,18;219,18;"07/07/2017"
"DI1 - DI de 1 dia";"F23";58035,72;57778,72;-257;257;"07/07/2017"
"DI1 - DI de 1 dia";"N23";55082,14;54816,52;-265,62;265,62;"07/07/2017"
"DI1 - DI de 1 dia";"F24";52214,95;51942,45;-272,5;272,5;"07/07/2017"
"DI1 - DI de 1 dia";"N24";49534,78;49256,77;-278,01;278,01;"07/07/2017"
"DI1 - DI de 1 dia";"F25";46842,06;46559,86;-282,2;282,2;"07/07/2017"
"DI1 - DI de 1 dia";"F26";42119,81;41848,12;-271,69;271,69;"07/07/2017"
"DI1 - DI de 1 dia";"F27";37817,59;37561,36;-256,23;256,23;"07/07/2017"
"DI1 - DI de 1 dia";"F28";33975,48;33721,2;-254,28;254,28;"07/07/2017"
"DI1 - DI de 1 dia";"F29";30584,52;30334,1;-250,42;250,42;"07/07/2017"
"DI1 - DI de 1 dia";"F30";27435,16;27191,24;-243,92;243,92;"07/07/2017"
"DOL - Dólar comercial";"Q17";3318,132;3296,639;-21,493;1074,65;"07/07/2017"
"DOL - Dólar comercial";"U17";3340,282;3318,561;-21,721;1086,05;"07/07/2017"
"DOL - Dólar comercial";"V17";3356,357;3334,544;-21,813;1090,65;"07/07/2017"
"DOL - Dólar comercial";"X17";3373,581;3351,371;-22,21;1110,5;"07/07/2017"
"DOL - Dólar comercial";"Z17";3389,063;3366,624;-22,439;1121,95;"07/07/2017"
"DOL - Dólar comercial";"F18";3403,187;3380,866;-22,321;1116,05;"07/07/2017"
"DOL - Dólar comercial";"J18";3449,799;3426,285;-23,514;1175,7;"07/07/2017"
"DOL - Dólar comercial";"K18";3464,095;3442,123;-21,972;1098,6;"07/07/2017"
"DOL - Dólar comercial";"N18";3497,095;3473,827;-23,268;1163,4;"07/07/2017"
"DOL - Dólar comercial";"V18";3549,007;3526,132;-22,875;1143,75;"07/07/2017"
"DOL - Dólar comercial";"J19";3655,685;3633,025;-22,66;1133;"07/07/2017"
"DOL - Dólar comercial";"N19";3714,375;3691,069;-23,306;1165,3;"07/07/2017"
"DOL - Dólar comercial";"F21";4114,783;4089,847;-24,936;1246,8;"07/07/2017"
"ETH - Etanol Hidratado";"N17";1350;1350;0;0;"07/07/2017"
"ETH - Etanol Hidratado";"Q17";1357,5;1345;-12,5;375;"07/07/2017"
"ETH - Etanol Hidratado";"V17";1450;1450;0;0;"07/07/2017"
"ETH - Etanol Hidratado";"X17";1500;1500;0;0;"07/07/2017"
"ETH - Etanol Hidratado";"Z17";1505;1505;0;0;"07/07/2017"
"ETH - Etanol Hidratado";"F18";1550;1550;0;0;"07/07/2017"
"ETH - Etanol Hidratado";"G18";1550;1550;0;0;"07/07/2017"
"ETH - Etanol Hidratado";"H18";1550;1550;0;0;"07/07/2017"
"EUR - Euro";"Q17";3794,743;3763,404;-31,339;1566,95;"07/07/2017"
"EUR - Euro";"U17";3825,616;3793,897;-31,719;1585,95;"07/07/2017"
"EUR - Euro";"V17";3849,742;3817,876;-31,866;1593,3;"07/07/2017"
"FRC - FRA de cupom";"U17";1,64;1,66;0,02;0,01;"07/07/2017"
"FRC - FRA de cupom";"V17";1,89;1,9;0,01;0;"07/07/2017"
"FRC - FRA de cupom";"X17";1,95;1,97;0,02;0,01;"07/07/2017"
"FRC - FRA de cupom";"Z17";1,98;2;0,02;0,01;"07/07/2017"
"FRC - FRA de cupom";"F18";2,05;2,07;0,02;0,01;"07/07/2017"
"FRC - FRA de cupom";"G18";2,04;2,06;0,02;0,01;"07/07/2017"
"FRC - FRA de cupom";"H18";2,08;2,11;0,03;0,01;"07/07/2017"
"FRC - FRA de cupom";"J18";2,14;2,18;0,04;0,02;"07/07/2017"
"FRC - FRA de cupom";"K18";2,19;2,23;0,04;0,02;"07/07/2017"
"FRC - FRA de cupom";"M18";2,26;2,3;0,04;0,02;"07/07/2017"
"FRC - FRA de cupom";"N18";2,28;2,32;0,04;0,02;"07/07/2017"
"FRC - FRA de cupom";"V18";2,38;2,41;0,03;0,01;"07/07/2017"
"FRC - FRA de cupom";"F19";2,49;2,53;0,04;0,02;"07/07/2017"
"FRC - FRA de cupom";"V19";2,76;2,8;0,04;0,02;"07/07/2017"
"FRC - FRA de cupom";"F20";2,88;2,92;0,04;0,02;"07/07/2017"
"FRC - FRA de cupom";"F21";3,28;3,32;0,04;0,02;"07/07/2017"
"FRC - FRA de cupom";"F22";3,68;3,75;0,07;0,03;"07/07/2017"
"FRC - FRA de cupom";"F23";4,09;4,14;0,05;0,02;"07/07/2017"
"FRC - FRA de cupom";"F24";4,53;4,53;0;0;"07/07/2017"
"FRC - FRA de cupom";"F25";4,91;4,94;0,03;0,01;"07/07/2017"
"FRC - FRA de cupom";"F27";5,57;5,6;0,03;0,01;"07/07/2017"
"GBP - Libra Esterlina";"Q17";4307,632;4249,938;-57,694;2019,29;"07/07/2017"
"GBP - Libra Esterlina";"U17";4340,102;4281,835;-58,267;2039,34;"07/07/2017"
"ICF - Café Arábica 4/5";"N17";148,9;148,65;-0,25;81,86;"07/07/2017"
"ICF - Café Arábica 4/5";"U17";153,6;153,1;-0,5;163,72;"07/07/2017"
"ICF - Café Arábica 4/5";"Z17";158,5;158,25;-0,25;81,86;"07/07/2017"
"ICF - Café Arábica 4/5";"U18";164,85;164,6;-0,25;81,86;"07/07/2017"
"ICF - Café Arábica 4/5";"Z18";169,85;169,7;-0,15;49,11;"07/07/2017"
"ICF - Café Arábica 4/5";"U19";174;174,2;0,2;65,49;"07/07/2017"
"IND - Ibovespa";"Q17";63044;62864;-180;180;"07/07/2017"
"IND - Ibovespa";"V17";63874;63690;-184;184;"07/07/2017"
"IND - Ibovespa";"Z17";64616;64429;-187;187;"07/07/2017"
"IND - Ibovespa";"M18";66811;66637;-174;174;"07/07/2017"
"IND - Ibovespa";"Z18";69428;69275;-153;153;"07/07/2017"
"ISP - S&P 500";"U17";2408,5;2422,5;14;2292,15;"07/07/2017"
"ISP - S&P 500";"Z17";2406,5;2420,5;14;2292,15;"07/07/2017"
"JPY - Iene";"Q17";2932,54;2894,56;-37,98;1899;"07/07/2017"
"JPY - Iene";"U17";2955,39;2916,99;-38,4;1920;"07/07/2017"
"JPY - Iene";"V17";2973,09;2934,58;-38,51;1925,5;"07/07/2017"
"MXN - Peso mexicano";"Q17";1806,334;1815,035;8,701;652,57;"07/07/2017"
"MXN - Peso mexicano";"U17";1808,948;1817,587;8,639;647,92;"07/07/2017"
"NZD - DÓLAR DA NOVA ZELÂNDIA";"Q17";2412,804;2397,324;-15,48;1161;"07/07/2017"
"OZ1 - Ouro 250g";"0000";129,414;127,233;-1,9;0;"07/07/2017"
"SJC - Soja Financeira Cross Listing";"Q17";21,7317;22,0679;0,3362;495,39;"07/07/2017"
"SJC - Soja Financeira Cross Listing";"U17";21,8419;22,1836;0,3417;503,5;"07/07/2017"
"SJC - Soja Financeira Cross Listing";"X17";22,0293;22,3876;0,3583;527,96;"07/07/2017"
"SJC - Soja Financeira Cross Listing";"K18";22,1947;22,5143;0,3196;470,93;"07/07/2017"
"T10 - US T-Note 10 anos";"U17";124,9843;124,8437;-0,1406;462,5;"07/07/2017"
"TRY - LIRA TURCA";"Q17";910,35;904,48;-5,87;440,25;"07/07/2017"
"TRY - LIRA TURCA";"U17";907,27;901,343;-5,927;444,52;"07/07/2017"
"WDO - Dólar Comercial Míni";"Q17";3318,132;3296,639;-21,493;214,93;"07/07/2017"
"WDO - Dólar Comercial Míni";"U17";3340,282;3318,561;-21,721;217,21;"07/07/2017"
"WDO - Dólar Comercial Míni";"X17";3373,581;3351,371;-22,21;222,1;"07/07/2017"
"WDO - Dólar Comercial Míni";"Z17";3389,063;3366,624;-22,439;224,39;"07/07/2017"
"WEU - EURO MÍNI";"Q17";3794,743;3763,404;-31,339;313,39;"07/07/2017"
"WIN - Ibovespa Mini";"Q17";63044;62864;-180;36;"07/07/2017"
"WIN - Ibovespa Mini";"V17";63874;63690;-184;36,8;"07/07/2017"
"WTI - Petróleo Mini";"Q17";45,52;44,23;-1,29;422,41;"07/07/2017"
"WTI - Petróleo Mini";"U17";45,7;44,39;-1,31;428,95;"07/07/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"Q17";2459,845;2447,511;-12,334;431,69;"07/07/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"U17";2461,132;2449,523;-11,609;406,31;"07/07/2017"
