"Mercadoria";"Vencimento";"Preço de ajuste anterior";"Preço de ajuste Atual";"Variação";"Valor do ajuste por contrato (R$)";"Data Atualização"
"CHF - FRANCO SUÍÇO";"N17";"3.427,2630";"3.418,9640";"-8,2990";"414,95";"07/06/2017"
"CHF - FRANCO SUÍÇO";"U17";"3.485,3340";"3.477,2930";"-8,0410";"402,05";"07/06/2017"
"CLP - PESO CHILENO";"N17";"4.921,2000";"4.918,4000";"-2,8000";"70,00";"07/06/2017"
"CLP - PESO CHILENO";"U17";"4.972,6000";"4.970,3000";"-2,3000";"57,50";"07/06/2017"
"CNY - IUAN";"N17";"4.846,3640";"4.844,4140";"-1,9500";"68,25";"07/06/2017"
"DAP - Cupom de DI x IPCA";"N17";"98.996,92";"99.002,35";"5,43";"6,57";"07/06/2017"
"DAP - Cupom de DI x IPCA";"F18";"96.800,34";"96.815,23";"14,89";"18,03";"07/06/2017"
"DAP - Cupom de DI x IPCA";"Q18";"94.094,09";"94.044,04";"-50,05";"60,63";"07/06/2017"
"DAP - Cupom de DI x IPCA";"K19";"90.821,41";"90.757,45";"-63,96";"77,48";"07/06/2017"
"DAP - Cupom de DI x IPCA";"Q20";"84.347,85";"84.274,84";"-73,01";"88,44";"07/06/2017"
"DAP - Cupom de DI x IPCA";"K21";"80.778,97";"80.632,68";"-146,29";"177,21";"07/06/2017"
"DAP - Cupom de DI x IPCA";"Q22";"74.798,69";"74.875,41";"76,72";"92,93";"07/06/2017"
"DAP - Cupom de DI x IPCA";"K23";"71.759,90";"71.843,53";"83,63";"101,30";"07/06/2017"
"DAP - Cupom de DI x IPCA";"Q24";"67.286,56";"67.289,58";"3,02";"3,65";"07/06/2017"
"DAP - Cupom de DI x IPCA";"Q26";"59.807,13";"59.758,20";"-48,93";"59,27";"07/06/2017"
"DAP - Cupom de DI x IPCA";"Q30";"47.623,59";"47.803,66";"180,07";"218,13";"07/06/2017"
"DDI - Cupom cambial";"N17";"99.720,64";"99.727,74";"7,10";"11,65";"07/06/2017"
"DDI - Cupom cambial";"Q17";"99.539,61";"99.545,27";"5,66";"9,28";"07/06/2017"
"DDI - Cupom cambial";"U17";"99.384,59";"99.392,16";"7,57";"12,42";"07/06/2017"
"DDI - Cupom cambial";"V17";"99.182,72";"99.184,46";"1,74";"2,85";"07/06/2017"
"DDI - Cupom cambial";"X17";"98.989,40";"98.997,49";"8,09";"13,27";"07/06/2017"
"DDI - Cupom cambial";"Z17";"98.796,93";"98.800,15";"3,22";"5,28";"07/06/2017"
"DDI - Cupom cambial";"F18";"98.558,42";"98.563,73";"5,31";"8,71";"07/06/2017"
"DDI - Cupom cambial";"G18";"98.381,55";"98.380,22";"-1,33";"2,18";"07/06/2017"
"DDI - Cupom cambial";"H18";"98.197,97";"98.193,89";"-4,08";"6,69";"07/06/2017"
"DDI - Cupom cambial";"J18";"97.941,73";"97.949,91";"8,18";"13,42";"07/06/2017"
"DDI - Cupom cambial";"K18";"97.744,78";"97.748,84";"4,06";"6,66";"07/06/2017"
"DDI - Cupom cambial";"M18";"97.550,19";"97.548,60";"-1,59";"2,60";"07/06/2017"
"DDI - Cupom cambial";"N18";"97.351,26";"97.332,28";"-18,98";"31,14";"07/06/2017"
"DDI - Cupom cambial";"V18";"96.706,90";"96.667,70";"-39,20";"64,32";"07/06/2017"
"DDI - Cupom cambial";"F19";"95.970,08";"95.916,67";"-53,41";"87,63";"07/06/2017"
"DDI - Cupom cambial";"J19";"95.284,73";"95.229,63";"-55,10";"90,41";"07/06/2017"
"DDI - Cupom cambial";"N19";"94.517,06";"94.460,42";"-56,64";"92,93";"07/06/2017"
"DDI - Cupom cambial";"V19";"93.719,13";"93.661,02";"-58,11";"95,34";"07/06/2017"
"DDI - Cupom cambial";"F20";"92.869,68";"92.810,22";"-59,46";"97,56";"07/06/2017"
"DDI - Cupom cambial";"J20";"92.017,66";"91.981,16";"-36,50";"59,89";"07/06/2017"
"DDI - Cupom cambial";"N20";"91.162,36";"91.126,32";"-36,04";"59,13";"07/06/2017"
"DDI - Cupom cambial";"V20";"90.255,14";"90.219,59";"-35,55";"58,33";"07/06/2017"
"DDI - Cupom cambial";"F21";"89.307,11";"89.243,13";"-63,98";"104,98";"07/06/2017"
"DDI - Cupom cambial";"J21";"88.461,26";"88.426,63";"-34,63";"56,82";"07/06/2017"
"DDI - Cupom cambial";"N21";"87.418,01";"87.446,99";"28,98";"47,55";"07/06/2017"
"DDI - Cupom cambial";"V21";"86.444,43";"86.509,10";"64,67";"106,11";"07/06/2017"
"DDI - Cupom cambial";"F22";"85.409,92";"85.343,04";"-66,88";"109,74";"07/06/2017"
"DDI - Cupom cambial";"J22";"84.407,68";"84.479,60";"71,92";"118,00";"07/06/2017"
"DDI - Cupom cambial";"F23";"81.290,07";"81.333,69";"43,62";"71,57";"07/06/2017"
"DDI - Cupom cambial";"F24";"77.309,13";"77.279,75";"-29,38";"48,20";"07/06/2017"
"DDI - Cupom cambial";"F25";"73.166,42";"73.097,72";"-68,70";"112,72";"07/06/2017"
"DDI - Cupom cambial";"F26";"68.966,87";"69.065,21";"98,34";"161,36";"07/06/2017"
"DDI - Cupom cambial";"F27";"65.031,04";"65.130,10";"99,06";"162,54";"07/06/2017"
"DDI - Cupom cambial";"F28";"61.504,68";"61.603,52";"98,84";"162,18";"07/06/2017"
"DDI - Cupom cambial";"F30";"54.960,24";"55.055,30";"95,06";"155,97";"07/06/2017"
"DI1 - DI de 1 dia";"N17";"99.350,25";"99.350,39";"0,14";"0,14";"07/06/2017"
"DI1 - DI de 1 dia";"Q17";"98.559,00";"98.559,69";"0,69";"0,69";"07/06/2017"
"DI1 - DI de 1 dia";"U17";"97.751,50";"97.751,58";"0,08";"0,08";"07/06/2017"
"DI1 - DI de 1 dia";"V17";"97.078,26";"97.078,04";"-0,22";"0,22";"07/06/2017"
"DI1 - DI de 1 dia";"X17";"96.384,69";"96.382,57";"-2,12";"2,12";"07/06/2017"
"DI1 - DI de 1 dia";"Z17";"95.737,81";"95.748,04";"10,23";"10,23";"07/06/2017"
"DI1 - DI de 1 dia";"F18";"95.108,03";"95.107,65";"-0,38";"0,38";"07/06/2017"
"DI1 - DI de 1 dia";"G18";"94.391,19";"94.399,50";"8,31";"8,31";"07/06/2017"
"DI1 - DI de 1 dia";"H18";"93.800,37";"93.805,48";"5,11";"5,11";"07/06/2017"
"DI1 - DI de 1 dia";"J18";"93.145,08";"93.145,42";"0,34";"0,34";"07/06/2017"
"DI1 - DI de 1 dia";"K18";"92.472,09";"92.477,25";"5,16";"5,16";"07/06/2017"
"DI1 - DI de 1 dia";"M18";"91.784,31";"91.795,16";"10,85";"10,85";"07/06/2017"
"DI1 - DI de 1 dia";"N18";"91.096,17";"91.102,01";"5,84";"5,84";"07/06/2017"
"DI1 - DI de 1 dia";"V18";"88.999,38";"89.007,37";"7,99";"7,99";"07/06/2017"
"DI1 - DI de 1 dia";"F19";"86.972,09";"86.957,37";"-14,72";"14,72";"07/06/2017"
"DI1 - DI de 1 dia";"J19";"84.893,16";"84.870,43";"-22,73";"22,73";"07/06/2017"
"DI1 - DI de 1 dia";"N19";"82.794,35";"82.777,56";"-16,79";"16,79";"07/06/2017"
"DI1 - DI de 1 dia";"V19";"80.526,29";"80.508,56";"-17,73";"17,73";"07/06/2017"
"DI1 - DI de 1 dia";"F20";"78.407,98";"78.407,51";"-0,47";"0,47";"07/06/2017"
"DI1 - DI de 1 dia";"J20";"76.303,13";"76.303,08";"-0,05";"0,05";"07/06/2017"
"DI1 - DI de 1 dia";"N20";"74.295,87";"74.296,14";"0,27";"0,27";"07/06/2017"
"DI1 - DI de 1 dia";"V20";"72.103,99";"72.147,86";"43,87";"43,87";"07/06/2017"
"DI1 - DI de 1 dia";"F21";"70.229,09";"70.184,68";"-44,41";"44,41";"07/06/2017"
"DI1 - DI de 1 dia";"J21";"68.359,37";"68.336,87";"-22,50";"22,50";"07/06/2017"
"DI1 - DI de 1 dia";"N21";"66.439,56";"66.440,75";"1,19";"1,19";"07/06/2017"
"DI1 - DI de 1 dia";"V21";"64.590,83";"64.579,57";"-11,26";"11,26";"07/06/2017"
"DI1 - DI de 1 dia";"F22";"62.828,41";"62.803,98";"-24,43";"24,43";"07/06/2017"
"DI1 - DI de 1 dia";"J22";"61.153,01";"61.127,97";"-25,04";"25,04";"07/06/2017"
"DI1 - DI de 1 dia";"N22";"59.532,38";"59.506,77";"-25,61";"25,61";"07/06/2017"
"DI1 - DI de 1 dia";"F23";"56.299,90";"56.273,31";"-26,59";"26,59";"07/06/2017"
"DI1 - DI de 1 dia";"N23";"53.357,58";"53.330,13";"-27,45";"27,45";"07/06/2017"
"DI1 - DI de 1 dia";"F24";"50.463,28";"50.435,20";"-28,08";"28,08";"07/06/2017"
"DI1 - DI de 1 dia";"N24";"47.827,65";"47.798,98";"-28,67";"28,67";"07/06/2017"
"DI1 - DI de 1 dia";"F25";"45.199,55";"45.170,43";"-29,12";"29,12";"07/06/2017"
"DI1 - DI de 1 dia";"F26";"40.541,68";"40.527,55";"-14,13";"14,13";"07/06/2017"
"DI1 - DI de 1 dia";"F27";"36.321,06";"36.322,44";"1,38";"1,38";"07/06/2017"
"DI1 - DI de 1 dia";"F28";"32.698,27";"32.699,50";"1,23";"1,23";"07/06/2017"
"DI1 - DI de 1 dia";"F29";"29.431,73";"29.432,84";"1,11";"1,11";"07/06/2017"
"DI1 - DI de 1 dia";"F30";"26.332,83";"26.333,88";"1,05";"1,05";"07/06/2017"
"DOL - Dólar comercial";"N17";"3.293,9360";"3.294,1580";"0,2220";"11,10";"07/06/2017"
"DOL - Dólar comercial";"Q17";"3.314,3510";"3.314,5160";"0,1650";"8,25";"07/06/2017"
"DOL - Dólar comercial";"U17";"3.336,5250";"3.336,7770";"0,2520";"12,60";"07/06/2017"
"DOL - Dólar comercial";"V17";"3.352,8400";"3.352,9070";"0,0670";"3,35";"07/06/2017"
"DOL - Dólar comercial";"X17";"3.370,3850";"3.370,7340";"0,3490";"17,45";"07/06/2017"
"DOL - Dólar comercial";"Z17";"3.386,5600";"3.386,3090";"-0,2510";"12,55";"07/06/2017"
"DOL - Dólar comercial";"F18";"3.400,7560";"3.400,9530";"0,1970";"9,85";"07/06/2017"
"DOL - Dólar comercial";"J18";"3.450,6960";"3.450,9720";"0,2760";"13,80";"07/06/2017"
"DOL - Dólar comercial";"N18";"3.507,0370";"3.506,1290";"-0,9080";"45,40";"07/06/2017"
"DOL - Dólar comercial";"V18";"3.565,9020";"3.564,1360";"-1,7660";"88,30";"07/06/2017"
"DOL - Dólar comercial";"J19";"3.683,4050";"3.682,2610";"-1,1440";"57,20";"07/06/2017"
"DOL - Dólar comercial";"N19";"3.746,3500";"3.744,8650";"-1,4850";"74,25";"07/06/2017"
"DOL - Dólar comercial";"F21";"4.173,1870";"4.172,8370";"-0,3500";"17,50";"07/06/2017"
"ETH - Etanol Hidratado";"M17";"1.390,00";"1.380,00";"-10,00";"300,00";"07/06/2017"
"ETH - Etanol Hidratado";"N17";"1.392,50";"1.385,00";"-7,50";"225,00";"07/06/2017"
"ETH - Etanol Hidratado";"Q17";"1.417,50";"1.395,00";"-22,50";"675,00";"07/06/2017"
"ETH - Etanol Hidratado";"V17";"1.500,00";"1.500,00";"0,00";"0,00";"07/06/2017"
"ETH - Etanol Hidratado";"X17";"1.600,00";"1.600,00";"0,00";"0,00";"07/06/2017"
"ETH - Etanol Hidratado";"Z17";"1.620,00";"1.620,00";"0,00";"0,00";"07/06/2017"
"ETH - Etanol Hidratado";"F18";"1.687,00";"1.650,00";"-37,00";"1.110,00";"07/06/2017"
"ETH - Etanol Hidratado";"G18";"1.700,00";"1.650,00";"-50,00";"1.500,00";"07/06/2017"
"ETH - Etanol Hidratado";"H18";"1.700,00";"1.650,00";"-50,00";"1.500,00";"07/06/2017"
"EUR - Euro";"N17";"3.716,0690";"3.711,2550";"-4,8140";"240,70";"07/06/2017"
"EUR - Euro";"Q17";"3.743,8140";"3.738,8850";"-4,9290";"246,45";"07/06/2017"
"EUR - Euro";"U17";"3.774,4170";"3.769,4740";"-4,9430";"247,15";"07/06/2017"
"FRC - FRA de cupom";"Q17";"2,26";"2,28";"0,02";"0,01";"07/06/2017"
"FRC - FRA de cupom";"U17";"2,03";"2,03";"0,00";"0,00";"07/06/2017"
"FRC - FRA de cupom";"V17";"2,15";"2,17";"0,02";"0,01";"07/06/2017"
"FRC - FRA de cupom";"X17";"2,20";"2,20";"0,00";"0,00";"07/06/2017"
"FRC - FRA de cupom";"Z17";"2,23";"2,24";"0,01";"0,00";"07/06/2017"
"FRC - FRA de cupom";"F18";"2,32";"2,32";"0,00";"0,00";"07/06/2017"
"FRC - FRA de cupom";"H18";"2,32";"2,33";"0,01";"0,00";"07/06/2017"
"FRC - FRA de cupom";"J18";"2,39";"2,39";"0,00";"0,00";"07/06/2017"
"FRC - FRA de cupom";"M18";"2,40";"2,41";"0,01";"0,00";"07/06/2017"
"FRC - FRA de cupom";"N18";"2,41";"2,43";"0,02";"0,01";"07/06/2017"
"FRC - FRA de cupom";"V18";"2,47";"2,50";"0,03";"0,01";"07/06/2017"
"FRC - FRA de cupom";"F19";"2,57";"2,61";"0,04";"0,02";"07/06/2017"
"FRC - FRA de cupom";"J19";"2,63";"2,67";"0,04";"0,02";"07/06/2017"
"FRC - FRA de cupom";"V19";"2,81";"2,84";"0,03";"0,01";"07/06/2017"
"FRC - FRA de cupom";"F20";"2,91";"2,94";"0,03";"0,01";"07/06/2017"
"FRC - FRA de cupom";"N20";"3,09";"3,11";"0,02";"0,01";"07/06/2017"
"FRC - FRA de cupom";"F21";"3,28";"3,30";"0,02";"0,01";"07/06/2017"
"FRC - FRA de cupom";"J21";"3,35";"3,36";"0,01";"0,00";"07/06/2017"
"FRC - FRA de cupom";"F23";"4,06";"4,05";"-0,01";"0,00";"07/06/2017"
"FRC - FRA de cupom";"F25";"4,77";"4,79";"0,02";"0,01";"07/06/2017"
"FRC - FRA de cupom";"F26";"5,17";"5,15";"-0,02";"0,01";"07/06/2017"
"GBP - Libra Esterlina";"N17";"4.248,2390";"4.269,2020";"20,9630";"733,70";"07/06/2017"
"GBP - Libra Esterlina";"Q17";"4.277,6790";"4.298,7280";"21,0490";"736,71";"07/06/2017"
"GBP - Libra Esterlina";"U17";"4.310,1150";"4.331,4600";"21,3450";"747,07";"07/06/2017"
"IAP - IPCA";"M17";"4.851,15";"4.851,18";"0,03";"0,75";"07/06/2017"
"ICF - Café Arábica 4/5";"N17";"147,35";"147,60";"0,25";"81,89";"07/06/2017"
"ICF - Café Arábica 4/5";"U17";"152,00";"152,10";"0,10";"32,75";"07/06/2017"
"ICF - Café Arábica 4/5";"Z17";"156,00";"156,20";"0,20";"65,51";"07/06/2017"
"ICF - Café Arábica 4/5";"U18";"163,15";"163,55";"0,40";"131,03";"07/06/2017"
"ICF - Café Arábica 4/5";"Z18";"162,05";"162,45";"0,40";"131,03";"07/06/2017"
"ICF - Café Arábica 4/5";"U19";"167,10";"167,55";"0,45";"147,41";"07/06/2017"
"IND - Ibovespa";"M17";"63.132";"63.271";"139";"139,00";"07/06/2017"
"IND - Ibovespa";"Q17";"64.078";"64.224";"146";"146,00";"07/06/2017"
"IND - Ibovespa";"V17";"64.991";"65.135";"144";"144,00";"07/06/2017"
"IND - Ibovespa";"Z17";"65.720";"65.861";"141";"141,00";"07/06/2017"
"IND - Ibovespa";"M18";"68.230";"68.374";"144";"144,00";"07/06/2017"
"IND - Ibovespa";"Z18";"71.127";"71.292";"165";"165,00";"07/06/2017"
"ISP - S&P 500";"M17";"2.429,75";"2.431,75";"2,00";"327,58";"07/06/2017"
"ISP - S&P 500";"U17";"2.427,50";"2.429,50";"2,00";"327,58";"07/06/2017"
"JPY - Iene";"N17";"3.009,5500";"3.001,2000";"-8,3500";"417,50";"07/06/2017"
"JPY - Iene";"Q17";"3.031,1400";"3.022,6100";"-8,5300";"426,50";"07/06/2017"
"MXN - Peso mexicano";"N17";"1.795,7330";"1.796,3890";"0,6560";"49,20";"07/06/2017"
"MXN - Peso mexicano";"Q17";"1.798,1020";"1.798,6940";"0,5920";"44,40";"07/06/2017"
"NZD - DÓLAR DA NOVA ZELÂNDIA";"Q17";"2.378,3000";"2.380,4000";"2,1000";"157,50";"07/06/2017"
"OZ1 - Ouro 250g";"0000";"135,104";"134,804";"-0,590";"0,00";"07/06/2017"
"SJC - Soja Financeira Cross Listing";"N17";"20,3593";"20,5192";"0,1599";"235,71";"07/06/2017"
"SJC - Soja Financeira Cross Listing";"Q17";"20,4365";"20,5963";"0,1598";"235,56";"07/06/2017"
"SJC - Soja Financeira Cross Listing";"U17";"20,4641";"20,5853";"0,1212";"178,66";"07/06/2017"
"SJC - Soja Financeira Cross Listing";"X17";"20,5412";"20,6294";"0,0882";"130,01";"07/06/2017"
"T10 - US T-Note 10 anos";"U17";"126,7656";"126,5312";"-0,2344";"767,58";"07/06/2017"
"TRY - LIRA TURCA";"N17";"929,8880";"920,8290";"-9,0590";"679,42";"07/06/2017"
"TRY - LIRA TURCA";"Q17";"927,8230";"918,7060";"-9,1170";"683,77";"07/06/2017"
"WDO - Dólar Comercial Míni";"N17";"3.293,9360";"3.294,1580";"0,2220";"2,22";"07/06/2017"
"WDO - Dólar Comercial Míni";"Q17";"3.314,3510";"3.314,5160";"0,1650";"1,65";"07/06/2017"
"WDO - Dólar Comercial Míni";"U17";"3.336,5250";"3.336,7770";"0,2520";"2,52";"07/06/2017"
"WDO - Dólar Comercial Míni";"V17";"3.352,8400";"3.352,9070";"0,0670";"0,67";"07/06/2017"
"WDO - Dólar Comercial Míni";"X17";"3.370,3850";"3.370,7340";"0,3490";"3,49";"07/06/2017"
"WDO - Dólar Comercial Míni";"Z17";"3.386,5600";"3.386,3090";"-0,2510";"2,51";"07/06/2017"
"WEU - EURO MÍNI";"N17";"3.716,0690";"3.711,2550";"-4,8140";"48,14";"07/06/2017"
"WIN - Ibovespa Mini";"M17";"63.132";"63.271";"139";"27,80";"07/06/2017"
"WIN - Ibovespa Mini";"Q17";"64.078";"64.224";"146";"29,20";"07/06/2017"
"WTI - Petróleo Mini";"N17";"48,19";"45,72";"-2,47";"809,12";"07/06/2017"
"WTI - Petróleo Mini";"Q17";"48,34";"45,98";"-2,36";"773,08";"07/06/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"N17";"2.553,9980";"2.554,3140";"0,3160";"11,06";"07/06/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"Q17";"2.557,6200";"2.556,2860";"-1,3340";"46,69";"07/06/2017"
