"Mercadoria";"Vencimento";"Preço de ajuste anterior";"Preço de ajuste Atual";"Variação";"Valor do ajuste por contrato (R$)";"Data Atualização"
"DI1 - DI de 1 dia";"F24";"50.982,93";"50.879,50";"-103,43";"103,43";"13/06/2017"
"DI1 - DI de 1 dia";"N24";"48.330,15";"48.230,82";"-99,33";"99,33";"13/06/2017"
"DI1 - DI de 1 dia";"F25";"45.676,14";"45.584,66";"-91,48";"91,48";"13/06/2017"
"DI1 - DI de 1 dia";"F26";"40.938,68";"40.955,72";"17,04";"17,04";"13/06/2017"
"DI1 - DI de 1 dia";"F27";"36.790,07";"36.696,78";"-93,29";"93,29";"13/06/2017"
"DI1 - DI de 1 dia";"F28";"33.159,11";"33.066,12";"-92,99";"92,99";"13/06/2017"
"DI1 - DI de 1 dia";"F29";"29.881,05";"29.789,31";"-91,74";"91,74";"13/06/2017"
"DI1 - DI de 1 dia";"F30";"26.765,90";"26.676,67";"-89,23";"89,23";"13/06/2017"
"DOL - Dólar comercial";"N17";"3.331,4760";"3.321,8080";"-9,6680";"483,40";"13/06/2017"
"DOL - Dólar comercial";"Q17";"3.351,8490";"3.342,2100";"-9,6390";"481,95";"13/06/2017"
"DOL - Dólar comercial";"U17";"3.374,1020";"3.364,4960";"-9,6060";"480,30";"13/06/2017"
"DOL - Dólar comercial";"V17";"3.390,0670";"3.380,4630";"-9,6040";"480,20";"13/06/2017"
"DOL - Dólar comercial";"X17";"3.407,3050";"3.398,2440";"-9,0610";"453,05";"13/06/2017"
"DOL - Dólar comercial";"Z17";"3.422,5470";"3.413,5450";"-9,0020";"450,10";"13/06/2017"
"DOL - Dólar comercial";"F18";"3.436,5760";"3.427,7550";"-8,8210";"441,05";"13/06/2017"
"DOL - Dólar comercial";"J18";"3.484,3310";"3.475,9760";"-8,3550";"417,75";"13/06/2017"
"DOL - Dólar comercial";"N18";"3.536,9910";"3.528,8940";"-8,0970";"404,85";"13/06/2017"
"DOL - Dólar comercial";"V18";"3.593,5110";"3.585,8760";"-7,6350";"381,75";"13/06/2017"
"DOL - Dólar comercial";"J19";"3.707,2050";"3.701,1030";"-6,1020";"305,10";"13/06/2017"
"DOL - Dólar comercial";"N19";"3.769,9730";"3.763,1660";"-6,8070";"340,35";"13/06/2017"
"DOL - Dólar comercial";"F21";"4.180,4440";"4.183,1210";"2,6770";"133,85";"13/06/2017"
"ETH - Etanol Hidratado";"M17";"1.355,00";"1.355,00";"0,00";"0,00";"13/06/2017"
"ETH - Etanol Hidratado";"N17";"1.375,00";"1.375,00";"0,00";"0,00";"13/06/2017"
"ETH - Etanol Hidratado";"Q17";"1.380,00";"1.380,00";"0,00";"0,00";"13/06/2017"
"ETH - Etanol Hidratado";"V17";"1.480,00";"1.480,00";"0,00";"0,00";"13/06/2017"
"ETH - Etanol Hidratado";"X17";"1.570,00";"1.570,00";"0,00";"0,00";"13/06/2017"
"ETH - Etanol Hidratado";"Z17";"1.580,00";"1.580,00";"0,00";"0,00";"13/06/2017"
"ETH - Etanol Hidratado";"F18";"1.650,00";"1.650,00";"0,00";"0,00";"13/06/2017"
"ETH - Etanol Hidratado";"G18";"1.650,00";"1.650,00";"0,00";"0,00";"13/06/2017"
"ETH - Etanol Hidratado";"H18";"1.650,00";"1.650,00";"0,00";"0,00";"13/06/2017"
"EUR - Euro";"N17";"3.737,2540";"3.727,2690";"-9,9850";"499,25";"13/06/2017"
"EUR - Euro";"Q17";"3.764,8530";"3.754,9020";"-9,9510";"497,55";"13/06/2017"
"EUR - Euro";"U17";"3.795,3880";"3.785,3770";"-10,0110";"500,55";"13/06/2017"
"FRC - FRA de cupom";"Q17";"2,34";"2,32";"-0,02";"0,01";"13/06/2017"
"FRC - FRA de cupom";"U17";"2,06";"2,05";"-0,01";"0,00";"13/06/2017"
"FRC - FRA de cupom";"V17";"2,20";"2,20";"0,00";"0,00";"13/06/2017"
"FRC - FRA de cupom";"X17";"2,25";"2,22";"-0,03";"0,01";"13/06/2017"
"FRC - FRA de cupom";"Z17";"2,29";"2,26";"-0,03";"0,01";"13/06/2017"
"FRC - FRA de cupom";"F18";"2,35";"2,33";"-0,02";"0,01";"13/06/2017"
"FRC - FRA de cupom";"H18";"2,38";"2,36";"-0,02";"0,01";"13/06/2017"
"FRC - FRA de cupom";"J18";"2,45";"2,42";"-0,03";"0,01";"13/06/2017"
"FRC - FRA de cupom";"K18";"2,50";"2,44";"-0,06";"0,03";"13/06/2017"
"FRC - FRA de cupom";"M18";"2,51";"2,49";"-0,02";"0,01";"13/06/2017"
"FRC - FRA de cupom";"N18";"2,50";"2,48";"-0,02";"0,01";"13/06/2017"
"FRC - FRA de cupom";"V18";"2,57";"2,55";"-0,02";"0,01";"13/06/2017"
"FRC - FRA de cupom";"F19";"2,67";"2,64";"-0,03";"0,01";"13/06/2017"
"FRC - FRA de cupom";"N19";"2,80";"2,80";"0,00";"0,00";"13/06/2017"
"FRC - FRA de cupom";"V19";"2,90";"2,89";"-0,01";"0,00";"13/06/2017"
"FRC - FRA de cupom";"F20";"3,01";"3,00";"-0,01";"0,00";"13/06/2017"
"FRC - FRA de cupom";"J20";"3,09";"3,09";"0,00";"0,00";"13/06/2017"
"FRC - FRA de cupom";"V20";"3,28";"3,27";"-0,01";"0,00";"13/06/2017"
"FRC - FRA de cupom";"F21";"3,40";"3,37";"-0,03";"0,01";"13/06/2017"
"FRC - FRA de cupom";"F23";"4,11";"4,09";"-0,02";"0,01";"13/06/2017"
"GBP - Libra Esterlina";"N17";"4.218,8150";"4.238,3990";"19,5840";"685,44";"13/06/2017"
"GBP - Libra Esterlina";"Q17";"4.247,7400";"4.267,5810";"19,8410";"694,43";"13/06/2017"
"GBP - Libra Esterlina";"U17";"4.279,6880";"4.299,7030";"20,0150";"700,52";"13/06/2017"
"IAP - IPCA";"M17";"4.843,08";"4.843,17";"0,09";"2,25";"13/06/2017"
"ICF - Café Arábica 4/5";"N17";"150,05";"148,45";"-1,60";"528,99";"13/06/2017"
"ICF - Café Arábica 4/5";"U17";"154,10";"152,70";"-1,40";"462,86";"13/06/2017"
"ICF - Café Arábica 4/5";"Z17";"158,45";"156,85";"-1,60";"528,99";"13/06/2017"
"ICF - Café Arábica 4/5";"U18";"165,85";"164,20";"-1,65";"545,52";"13/06/2017"
"ICF - Café Arábica 4/5";"Z18";"164,85";"163,25";"-1,60";"528,99";"13/06/2017"
"ICF - Café Arábica 4/5";"U19";"169,95";"168,50";"-1,45";"479,39";"13/06/2017"
"IND - Ibovespa";"M17";"61.692";"61.839";"147";"147,00";"13/06/2017"
"IND - Ibovespa";"Q17";"62.636";"62.781";"145";"145,00";"13/06/2017"
"IND - Ibovespa";"V17";"63.494";"63.652";"158";"158,00";"13/06/2017"
"IND - Ibovespa";"Z17";"64.183";"64.359";"176";"176,00";"13/06/2017"
"IND - Ibovespa";"M18";"66.557";"66.742";"185";"185,00";"13/06/2017"
"IND - Ibovespa";"Z18";"69.313";"69.534";"221";"221,00";"13/06/2017"
"ISP - S&P 500";"M17";"2.428,50";"2.439,00";"10,50";"1.735,75";"13/06/2017"
"ISP - S&P 500";"U17";"2.428,00";"2.439,50";"11,50";"1.901,06";"13/06/2017"
"JPY - Iene";"N17";"3.036,1900";"3.022,6300";"-13,5600";"678,00";"13/06/2017"
"JPY - Iene";"Q17";"3.057,7000";"3.044,1500";"-13,5500";"677,50";"13/06/2017"
"MXN - Peso mexicano";"N17";"1.830,4300";"1.833,4720";"3,0420";"228,15";"13/06/2017"
"MXN - Peso mexicano";"Q17";"1.832,6810";"1.835,7790";"3,0980";"232,35";"13/06/2017"
"NZD - DÓLAR DA NOVA ZELÂNDIA";"N17";"2.398,1460";"2.399,2100";"1,0640";"79,80";"13/06/2017"
"NZD - DÓLAR DA NOVA ZELÂNDIA";"Q17";"2.411,1340";"2.412,6060";"1,4720";"110,40";"13/06/2017"
"OZ1 - Ouro 250g";"0000";"134,279";"134,644";"0,500";"0,00";"13/06/2017"
"SJC - Soja Financeira Cross Listing";"N17";"20,5302";"20,5578";"0,0276";"41,06";"13/06/2017"
"SJC - Soja Financeira Cross Listing";"Q17";"20,6129";"20,6404";"0,0275";"40,91";"13/06/2017"
"SJC - Soja Financeira Cross Listing";"U17";"20,6239";"20,6515";"0,0276";"41,06";"13/06/2017"
"SJC - Soja Financeira Cross Listing";"X17";"20,6845";"20,7011";"0,0166";"24,69";"13/06/2017"
"SJC - Soja Financeira Cross Listing";"K18";"21,0813";"21,0924";"0,0111";"16,51";"13/06/2017"
"T10 - US T-Note 10 anos";"U17";"126,3281";"126,3750";"0,0469";"155,74";"13/06/2017"
"TRY - LIRA TURCA";"N17";"942,0260";"938,9480";"-3,0780";"230,85";"13/06/2017"
"TRY - LIRA TURCA";"Q17";"939,5760";"936,6340";"-2,9420";"220,65";"13/06/2017"
"WDO - Dólar Comercial Míni";"N17";"3.331,4760";"3.321,8080";"-9,6680";"96,68";"13/06/2017"
"WDO - Dólar Comercial Míni";"Q17";"3.351,8490";"3.342,2100";"-9,6390";"96,39";"13/06/2017"
"WDO - Dólar Comercial Míni";"U17";"3.374,1020";"3.364,4960";"-9,6060";"96,06";"13/06/2017"
"WDO - Dólar Comercial Míni";"V17";"3.390,0670";"3.380,4630";"-9,6040";"96,04";"13/06/2017"
"WDO - Dólar Comercial Míni";"X17";"3.407,3050";"3.398,2440";"-9,0610";"90,61";"13/06/2017"
"WDO - Dólar Comercial Míni";"Z17";"3.422,5470";"3.413,5450";"-9,0020";"90,02";"13/06/2017"
"WEU - EURO MÍNI";"N17";"3.737,2540";"3.727,2690";"-9,9850";"99,85";"13/06/2017"
"WIN - Ibovespa Mini";"M17";"61.692";"61.839";"147";"29,40";"13/06/2017"
"WIN - Ibovespa Mini";"Q17";"62.636";"62.781";"145";"29,00";"13/06/2017"
"WTI - Petróleo Mini";"N17";"46,08";"46,46";"0,38";"125,63";"13/06/2017"
"WTI - Petróleo Mini";"Q17";"46,32";"46,67";"0,35";"115,71";"13/06/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"N17";"2.591,3390";"2.594,5550";"3,2160";"112,56";"13/06/2017"
"ZAR - RANDE DA ÁFRICA DO SUL";"Q17";"2.593,4640";"2.597,4700";"4,0060";"140,21";"13/06/2017"
